
,Date,Time,Channel,Tag,ID,Antenna,Power
06/03/24,14:32:24,1,30,A0,144
06/03/24,14:32:25,1,999,A0,182
06/03/24,14:32:27,1,29,A0,152
06/03/24,14:32:33,1,28,A0,163
06/03/24,14:32:34,1,27,A0,152
06/03/24,14:32:35,1,26,A0,151
06/03/24,14:32:44,1,30,A0,150
06/03/24,14:32:45,1,45,A0,159
06/03/24,14:32:53,1,28,A0,165
06/03/24,14:32:54,1,27,A0,150
06/03/24,14:32:55,1,26,A0,152
06/03/24,14:33:04,1,30,A0,147
06/03/24,14:33:05,1,45,A0,158
06/03/24,14:33:06,1,29,A0,154
06/03/24,14:33:13,1,28,A0,166
06/03/24,14:33:14,1,27,A0,150
06/03/24,14:33:15,1,26,A0,152
06/03/24,14:33:24,1,30,A0,148
06/03/24,14:33:24,1,45,A0,158
06/03/24,14:33:26,1,29,A0,153
06/03/24,14:33:33,1,28,A0,166
06/03/24,14:33:34,1,27,A0,150
06/03/24,14:33:35,1,26,A0,153
06/03/24,14:33:43,1,30,A0,149
06/03/24,14:33:44,1,45,A0,158
06/03/24,14:33:46,1,29,A0,154
06/03/24,14:33:53,1,28,A0,165
06/03/24,14:33:54,1,27,A0,150
06/03/24,14:33:55,1,26,A0,152
06/03/24,14:34:04,1,999,A0,156
06/03/24,14:34:07,1,29,A0,154
06/03/24,14:34:13,1,28,A0,165
06/03/24,14:34:14,1,27,A0,151
06/03/24,14:34:15,1,26,A0,153
06/03/24,14:34:23,1,30,A0,149
06/03/24,14:34:25,1,999,A0,158
06/03/24,14:34:27,1,29,A0,153
06/03/24,14:34:33,1,28,A0,166
06/03/24,14:34:34,1,27,A0,151
06/03/24,14:34:35,1,26,A0,153
06/03/24,14:34:44,1,30,A0,149
06/03/24,14:34:45,1,999,A0,157
06/03/24,14:34:47,1,29,A0,153
06/03/24,14:34:53,1,28,A0,164
06/03/24,14:34:54,1,27,A0,151
06/03/24,14:34:55,1,26,A0,153
06/03/24,14:35:04,1,30,A0,149
06/03/24,14:35:05,1,999,A0,158
06/03/24,14:35:07,1,29,A0,154
06/03/24,14:35:13,1,28,A0,165
06/03/24,14:35:14,1,27,A0,150
06/03/24,14:35:24,1,30,A0,148
06/03/24,14:35:25,1,45,A0,157
06/03/24,14:35:27,1,29,A0,150
06/03/24,14:35:28,1,999,A0,174
06/03/24,14:35:33,1,28,A0,166
06/03/24,14:35:33,1,27,A0,151
06/03/24,14:35:34,1,26,A0,153
06/03/24,14:35:44,1,30,A0,148
06/03/24,14:35:45,1,45,A0,159
06/03/24,14:35:47,1,29,A0,152
06/03/24,14:35:48,1,43,A0,166
06/03/24,14:35:53,1,28,A0,159
06/03/24,14:35:54,1,27,A0,145
06/03/24,14:35:55,1,26,A0,151
06/03/24,14:36:05,1,45,A0,155
06/03/24,14:36:07,1,29,A0,146
06/03/24,14:36:08,1,43,A0,152
06/03/24,14:36:13,1,28,A0,160
06/03/24,14:36:14,1,27,A0,147
06/03/24,14:36:16,1,999,A0,174
06/03/24,14:36:25,1,45,A0,157
06/03/24,14:36:27,1,29,A0,149
06/03/24,14:36:28,1,43,A0,155
06/03/24,14:36:32,1,28,A0,162
06/03/24,14:36:33,1,27,A0,148
06/03/24,14:36:34,1,26,A0,153
06/03/24,14:36:44,1,30,A0,148
06/03/24,14:36:45,1,45,A0,157
06/03/24,14:36:47,1,29,A0,150
06/03/24,14:36:48,1,43,A0,156
06/03/24,14:36:52,1,28,A0,161
06/03/24,14:36:53,1,27,A0,149
06/03/24,14:36:55,1,26,A0,151
06/03/24,14:36:56,1,42,A0,147
06/03/24,14:37:04,1,30,A0,147
06/03/24,14:37:05,1,45,A0,156
06/03/24,14:37:07,1,29,A0,150
06/03/24,14:37:09,1,999,A0,155
06/03/24,14:37:13,1,28,A0,162
06/03/24,14:37:14,1,27,A0,149
06/03/24,14:37:15,1,26,A0,152
06/03/24,14:37:16,1,42,A0,187
06/03/24,14:37:25,1,44,A0,184
06/03/24,14:37:45,1,44,A0,184
06/03/24,14:38:04,1,44,A0,162
06/03/24,14:38:25,1,44,A0,157
06/03/24,14:38:45,1,44,A0,160
06/03/24,14:39:05,1,44,A0,159
06/03/24,14:39:25,1,44,A0,162
06/03/24,14:39:45,1,44,A0,163
06/03/24,14:39:54,1,999,A0,186
06/03/24,14:40:05,1,44,A0,163
06/03/24,14:40:13,1,51,A0,170
06/03/24,14:40:25,1,44,A0,155
06/03/24,14:40:30,1,999,A0,184
06/03/24,14:40:45,1,44,A0,155
06/03/24,14:40:50,1,50,A0,170
06/04/24,07:04:07,1,34,A0,207
06/04/24,07:04:23,1,28,A0,206
06/04/24,07:04:35,1,35,A0,207
06/04/24,07:04:39,1,33,A0,196
06/04/24,07:05:01,1,29,A0,207
06/04/24,07:05:07,1,27,A0,196
06/04/24,07:05:14,1,36,A0,207
06/04/24,07:05:23,1,31,A0,176
06/04/24,07:05:35,1,32,A0,196
06/04/24,07:05:49,1,26,A0,192
06/04/24,07:22:29,1,37,A0,206
06/04/24,07:22:36,1,41,A0,206
06/04/24,07:22:56,1,46,A0,207
06/04/24,07:23:17,1,45,A0,207
06/04/24,07:23:22,1,50,A0,195
06/04/24,07:23:37,1,38,A0,207
06/04/24,07:23:46,1,51,A0,199
06/04/24,07:24:07,1,40,A0,206
06/04/24,07:24:18,1,44,A0,207
06/04/24,07:24:34,1,43,A0,207
06/04/24,09:34:26,1,26,A0,152
06/04/24,09:34:28,1,37,A0,157
06/04/24,09:34:31,1,36,A0,145
06/04/24,09:34:34,1,999,A0,152
06/04/24,09:34:36,1,999,A0,147
06/04/24,09:34:36,1,38,A0,148
06/04/24,09:34:46,1,26,A0,207
06/04/24,09:34:48,1,37,A0,145
06/04/24,09:35:06,1,26,A0,206
06/04/24,09:48:22,1,50,A0,206
06/04/24,09:49:22,1,50,A0,200
06/04/24,09:56:50,1,37,A0,206
06/04/24,09:57:06,1,39,A0,150
06/04/24,09:57:06,1,34,A0,152
06/04/24,09:57:07,1,26,A0,182
06/04/24,09:57:14,1,32,A0,177
06/04/24,09:57:16,1,999,A0,144
06/04/24,09:57:16,1,38,A0,165
06/04/24,09:57:17,1,44,A0,148
06/04/24,09:57:18,1,33,A0,147
06/04/24,09:57:20,1,29,A0,174
06/04/24,09:57:21,1,999,A0,163
06/04/24,09:57:25,1,51,A0,152
06/04/24,09:57:26,1,39,A0,148
06/04/24,09:57:26,1,34,A0,150
06/04/24,09:57:27,1,26,A0,181
06/04/24,09:57:29,1,37,A0,168
06/04/24,09:57:31,1,36,A0,162
06/04/24,09:57:34,1,32,A0,177
06/04/24,09:57:35,1,46,A0,166
06/04/24,09:57:35,1,41,A0,155
06/04/24,09:57:36,1,45,A0,145
06/04/24,09:57:36,1,38,A0,165
06/04/24,09:57:37,1,44,A0,148
06/04/24,09:57:38,1,33,A0,147
06/04/24,09:57:40,1,29,A0,171
06/04/24,09:57:42,1,31,A0,164
06/04/24,09:57:42,1,50,A0,167
06/04/24,09:57:45,1,51,A0,149
06/04/24,09:57:51,1,36,A0,168
06/04/24,09:57:54,1,32,A0,179
06/04/24,09:57:55,1,46,A0,167
06/04/24,09:57:55,1,41,A0,156
06/04/24,09:57:56,1,45,A0,146
06/04/24,09:57:56,1,38,A0,166
06/04/24,09:57:57,1,44,A0,149
06/04/24,09:57:58,1,33,A0,148
06/04/24,09:58:01,1,29,A0,173
06/04/24,09:58:02,1,31,A0,166
06/04/24,09:58:02,1,50,A0,168
06/04/24,09:58:05,1,39,A0,151
06/04/24,09:58:05,1,999,A0,152
06/04/24,09:58:06,1,26,A0,181
06/04/24,09:58:09,1,37,A0,154
06/04/24,09:58:11,1,36,A0,168
06/04/24,09:58:14,1,32,A0,179
06/04/24,09:58:15,1,46,A0,166
06/04/24,09:58:15,1,41,A0,155
06/04/24,09:58:16,1,999,A0,145
06/04/24,09:58:17,1,38,A0,166
06/04/24,09:58:18,1,44,A0,149
06/04/24,09:58:19,1,33,A0,148
06/04/24,09:58:21,1,29,A0,173
06/04/24,09:58:22,1,31,A0,166
06/04/24,09:58:22,1,50,A0,166
06/04/24,09:58:24,1,51,A0,152
06/04/24,09:58:25,1,39,A0,150
06/04/24,09:58:25,1,34,A0,152
06/04/24,09:58:26,1,26,A0,181
06/04/24,09:58:29,1,37,A0,193
06/04/24,09:58:31,1,36,A0,168
06/04/24,09:58:34,1,32,A0,179
06/04/24,09:58:36,1,46,A0,166
06/04/24,09:58:36,1,41,A0,155
06/04/24,09:58:37,1,45,A0,145
06/04/24,09:58:37,1,38,A0,166
06/04/24,09:58:38,1,44,A0,149
06/04/24,09:58:39,1,33,A0,149
06/04/24,09:58:41,1,29,A0,173
06/04/24,09:58:42,1,31,A0,165
06/04/24,09:58:42,1,50,A0,168
06/04/24,09:58:45,1,51,A0,151
06/04/24,09:58:46,1,39,A0,150
06/04/24,09:58:46,1,34,A0,152
06/04/24,09:58:46,1,26,A0,181
06/04/24,09:58:49,1,37,A0,198
06/04/24,09:58:51,1,36,A0,167
06/04/24,09:58:55,1,32,A0,178
06/04/24,09:58:56,1,46,A0,166
06/04/24,09:58:56,1,41,A0,154
06/04/24,09:58:57,1,45,A0,146
06/04/24,09:58:57,1,38,A0,165
06/04/24,09:58:58,1,44,A0,149
06/04/24,09:58:59,1,33,A0,148
06/04/24,09:59:01,1,29,A0,174
06/04/24,09:59:02,1,31,A0,166
06/04/24,09:59:02,1,50,A0,169
06/04/24,09:59:05,1,39,A0,150
06/04/24,09:59:05,1,34,A0,152
06/04/24,09:59:06,1,26,A0,181
06/04/24,09:59:09,1,37,A0,185
06/04/24,09:59:12,1,36,A0,168
06/04/24,09:59:15,1,32,A0,179
06/04/24,09:59:16,1,46,A0,167
06/04/24,09:59:16,1,41,A0,155
06/04/24,09:59:17,1,999,A0,146
06/04/24,09:59:17,1,38,A0,166
06/04/24,09:59:18,1,44,A0,149
06/04/24,09:59:19,1,33,A0,149
06/04/24,09:59:21,1,29,A0,174
06/04/24,09:59:22,1,31,A0,166
06/04/24,09:59:22,1,50,A0,169
06/04/24,09:59:24,1,51,A0,152
06/04/24,09:59:25,1,39,A0,150
06/04/24,09:59:25,1,999,A0,152
06/04/24,09:59:26,1,26,A0,181
06/04/24,09:59:29,1,37,A0,203
06/04/24,09:59:31,1,36,A0,168
06/04/24,09:59:34,1,32,A0,179
06/04/24,09:59:36,1,46,A0,167
06/04/24,09:59:36,1,41,A0,155
06/04/24,09:59:37,1,45,A0,145
06/04/24,09:59:37,1,38,A0,166
06/04/24,09:59:38,1,44,A0,149
06/04/24,09:59:39,1,33,A0,149
06/04/24,09:59:41,1,29,A0,173
06/04/24,09:59:41,1,31,A0,165
06/04/24,09:59:41,1,50,A0,169
06/04/24,09:59:44,1,51,A0,152
06/04/24,09:59:45,1,39,A0,150
06/04/24,09:59:45,1,34,A0,152
06/04/24,09:59:46,1,26,A0,181
06/04/24,09:59:49,1,37,A0,180
06/04/24,09:59:51,1,36,A0,168
06/04/24,09:59:55,1,32,A0,179
06/04/24,09:59:56,1,46,A0,167
06/04/24,09:59:56,1,41,A0,155
06/04/24,09:59:57,1,45,A0,145
06/04/24,09:59:57,1,38,A0,166
06/04/24,09:59:58,1,44,A0,149
06/04/24,09:59:59,1,33,A0,149
06/04/24,10:00:00,1,29,A0,174
06/04/24,10:00:01,1,31,A0,166
06/04/24,10:00:01,1,50,A0,169
06/04/24,10:00:05,1,39,A0,150
06/04/24,10:00:05,1,999,A0,152
06/04/24,10:00:06,1,26,A0,181
06/04/24,10:00:09,1,37,A0,184
06/04/24,10:00:12,1,36,A0,168
06/04/24,10:00:15,1,32,A0,179
06/04/24,10:00:16,1,46,A0,167
06/04/24,10:00:16,1,41,A0,155
06/04/24,10:00:17,1,999,A0,146
06/04/24,10:00:16,1,38,A0,166
06/04/24,10:00:17,1,44,A0,149
06/04/24,10:01:21,1,50,A0,207
06/04/24,10:01:30,1,37,A0,145
06/04/24,10:06:29,1,37,A0,150
06/04/24,10:31:36,1,38,A0,145
06/04/24,10:32:56,1,38,A0,156
06/04/24,10:34:16,1,38,A0,154
06/04/24,10:34:36,1,38,A0,157
06/04/24,10:34:56,1,38,A0,154
06/04/24,10:35:36,1,38,A0,156
06/04/24,10:36:16,1,38,A0,152
06/04/24,10:36:54,1,46,A0,143
06/04/24,10:37:41,1,28,A0,160
06/04/24,10:42:46,1,26,A0,156
06/04/24,10:43:04,1,51,A0,151
06/04/24,10:43:06,1,26,A0,159
06/04/24,10:43:24,1,51,A0,144
06/04/24,10:43:26,1,26,A0,163
06/04/24,10:43:44,1,51,A0,145
06/04/24,10:43:46,1,26,A0,152
06/04/24,10:44:04,1,51,A0,146
06/04/24,10:44:06,1,26,A0,167
06/04/24,10:44:24,1,51,A0,144
06/04/24,10:44:26,1,26,A0,163
06/04/24,10:44:44,1,51,A0,144
06/04/24,10:44:47,1,26,A0,159
06/04/24,10:45:04,1,51,A0,144
06/04/24,10:45:06,1,26,A0,147
06/04/24,10:45:24,1,51,A0,144
06/04/24,10:45:26,1,26,A0,168
06/04/24,10:45:44,1,51,A0,143
06/04/24,10:45:46,1,26,A0,157
06/04/24,10:46:04,1,51,A0,144
06/04/24,10:46:06,1,26,A0,168
06/04/24,10:46:24,1,51,A0,145
06/04/24,10:46:26,1,26,A0,163
06/04/24,10:46:46,1,26,A0,156
06/04/24,10:47:06,1,26,A0,154
06/04/24,10:47:24,1,51,A0,144
06/04/24,10:47:26,1,26,A0,146
06/04/24,10:47:41,1,28,A0,164
06/04/24,10:55:25,1,51,A0,153
06/04/24,10:57:54,1,32,A0,149
06/04/24,11:05:00,1,29,A0,150
06/04/24,11:06:14,1,32,A0,152
06/04/24,11:11:41,1,31,A0,150
06/04/24,11:13:01,1,31,A0,149
06/04/24,11:13:11,1,36,A0,145
06/04/24,11:13:21,1,31,A0,153
06/04/24,11:13:42,1,31,A0,158
06/04/24,11:14:02,1,31,A0,153
06/04/24,11:14:22,1,31,A0,159
06/04/24,11:14:42,1,31,A0,152
06/04/24,11:15:02,1,31,A0,153
06/04/24,11:15:22,1,31,A0,154
06/04/24,11:15:55,1,41,A0,178
06/04/24,11:15:56,1,999,A0,184
06/04/24,11:16:14,1,43,A0,166
06/04/24,11:16:16,1,999,A0,147
06/04/24,11:16:18,1,44,A0,152
06/04/24,11:16:18,1,33,A0,158
06/04/24,11:16:22,1,31,A0,187
06/04/24,11:16:25,1,34,A0,144
06/04/24,11:16:32,1,36,A0,160
06/04/24,11:16:34,1,43,A0,153
06/04/24,11:16:38,1,33,A0,149
06/04/24,11:16:41,1,31,A0,172
06/04/24,11:16:45,1,40,A0,149
06/04/24,11:16:52,1,36,A0,149
06/04/24,11:16:54,1,43,A0,163
06/04/24,11:16:55,1,41,A0,149
06/04/24,11:16:56,1,999,A0,158
06/04/24,11:16:58,1,44,A0,156
06/04/24,11:16:57,1,33,A0,159
06/04/24,11:17:01,1,31,A0,164
06/04/24,11:17:14,1,41,A0,153
06/04/24,11:17:15,1,999,A0,158
06/04/24,11:17:17,1,33,A0,160
06/04/24,11:18:01,1,31,A0,150
06/04/24,11:18:21,1,31,A0,151
06/04/24,11:19:01,1,31,A0,203
06/04/24,11:19:01,1,50,A0,203
06/04/24,11:19:28,1,37,A0,151
06/04/24,11:19:33,1,32,A0,107
06/04/24,11:19:41,1,31,A0,138
06/04/24,11:19:41,1,50,A0,124
06/04/24,11:19:43,1,51,A0,94
06/04/24,11:19:48,1,37,A0,151
06/04/24,11:19:53,1,32,A0,97
06/04/24,11:19:59,1,29,A0,93
06/04/24,11:20:01,1,31,A0,156
06/04/24,11:20:01,1,50,A0,158
06/04/24,11:20:08,1,37,A0,157
06/04/24,11:20:21,1,31,A0,134
06/04/24,11:20:21,1,50,A0,168
06/04/24,11:20:28,1,37,A0,138
06/04/24,11:20:41,1,50,A0,151
06/04/24,11:20:48,1,37,A0,135
06/04/24,11:21:02,1,31,A0,168
06/04/24,11:21:02,1,50,A0,160
06/04/24,11:21:08,1,37,A0,165
06/04/24,11:21:21,1,31,A0,172
06/04/24,11:21:21,1,50,A0,168
06/04/24,11:21:28,1,37,A0,124
06/04/24,11:21:41,1,31,A0,165
06/04/24,11:21:41,1,50,A0,161
06/04/24,11:21:48,1,37,A0,127
06/04/24,11:22:00,1,31,A0,149
06/04/24,11:22:01,1,50,A0,130
06/04/24,11:22:08,1,37,A0,122
06/04/24,11:22:20,1,31,A0,160
06/04/24,11:22:21,1,50,A0,138
06/04/24,11:22:29,1,37,A0,114
06/04/24,11:22:40,1,31,A0,156
06/04/24,11:22:41,1,50,A0,143
06/04/24,11:22:48,1,37,A0,114
06/04/24,11:23:01,1,50,A0,146
06/04/24,11:23:20,1,31,A0,121
06/04/24,11:23:21,1,50,A0,123
06/04/24,11:23:28,1,37,A0,113
06/04/24,11:23:49,1,37,A0,115
06/04/24,11:24:01,1,50,A0,116
06/04/24,11:24:22,1,50,A0,120
06/04/24,11:25:01,1,31,A0,125
06/04/24,11:25:02,1,50,A0,123
06/04/24,11:25:08,1,37,A0,167
06/04/24,11:25:21,1,50,A0,150
06/04/24,11:25:28,1,37,A0,124
06/04/24,11:25:41,1,50,A0,134
06/04/24,11:25:48,1,37,A0,124
06/04/24,11:26:01,1,50,A0,179
06/04/24,11:26:08,1,37,A0,128
06/04/24,11:26:20,1,31,A0,144
06/04/24,11:26:21,1,50,A0,122
06/04/24,11:26:23,1,51,A0,115
06/04/24,11:26:28,1,37,A0,132
06/04/24,11:26:40,1,31,A0,129
06/04/24,11:26:41,1,50,A0,145
06/04/24,11:26:48,1,37,A0,149
06/04/24,11:27:01,1,50,A0,123
06/04/24,11:27:08,1,37,A0,164
06/04/24,11:27:20,1,31,A0,133
06/04/24,11:27:29,1,37,A0,159
06/04/24,11:27:40,1,31,A0,119
06/04/24,11:27:49,1,37,A0,172
06/04/24,11:28:09,1,37,A0,173
06/04/24,11:28:28,1,37,A0,177
06/04/24,11:28:41,1,31,A0,120
06/04/24,11:28:42,1,50,A0,122
06/04/24,11:28:48,1,37,A0,164
06/04/24,11:29:00,1,31,A0,121
06/04/24,11:29:09,1,37,A0,173
06/04/24,11:29:21,1,31,A0,122
06/04/24,11:29:28,1,37,A0,186
06/04/24,11:29:41,1,31,A0,124
06/04/24,11:29:42,1,50,A0,117
06/04/24,11:29:48,1,37,A0,176
06/04/24,11:30:01,1,31,A0,116
06/04/24,11:30:02,1,50,A0,121
06/04/24,11:30:08,1,37,A0,185
06/04/24,11:30:20,1,31,A0,115
06/04/24,11:30:21,1,50,A0,112
06/04/24,11:30:23,1,51,A0,104
06/04/24,11:30:28,1,37,A0,177
06/04/24,11:30:40,1,31,A0,111
06/04/24,11:30:41,1,50,A0,112
06/04/24,11:30:43,1,51,A0,106
06/04/24,11:30:48,1,37,A0,182
06/04/24,11:31:00,1,31,A0,114
06/04/24,11:31:01,1,50,A0,121
06/04/24,11:31:08,1,37,A0,114
06/04/24,11:31:20,1,31,A0,112
06/04/24,11:31:23,1,51,A0,105
06/04/24,11:31:29,1,37,A0,160
06/04/24,11:31:39,1,29,A0,102
06/04/24,11:31:48,1,37,A0,186
06/04/24,11:32:08,1,37,A0,188
06/04/24,11:32:20,1,31,A0,105
06/04/24,11:32:29,1,37,A0,196
06/04/24,11:32:39,1,29,A0,112
06/04/24,11:32:49,1,37,A0,184
06/04/24,11:33:00,1,31,A0,117
06/04/24,11:33:01,1,50,A0,108
06/04/24,11:33:09,1,37,A0,185
06/04/24,11:33:21,1,31,A0,114
06/04/24,11:33:22,1,50,A0,109
06/04/24,11:33:28,1,37,A0,189
06/04/24,11:33:42,1,50,A0,112
06/04/24,11:33:48,1,37,A0,187
06/04/24,11:34:01,1,31,A0,116
06/04/24,11:34:02,1,50,A0,116
06/04/24,11:34:08,1,37,A0,189
06/04/24,11:34:21,1,31,A0,110
06/04/24,11:34:22,1,50,A0,103
06/04/24,11:34:28,1,37,A0,192
06/04/24,11:34:41,1,31,A0,116
06/04/24,11:34:42,1,50,A0,111
06/04/24,11:34:48,1,37,A0,187
06/05/24,11:16:19,1,53,A0,112
06/05/24,11:16:39,1,53,A0,109
06/05/24,11:16:44,1,48,A0,107
06/05/24,11:17:09,1,23,A0,112
06/05/24,11:17:29,1,22,A0,103
06/05/24,11:17:38,1,54,A0,110
06/05/24,11:17:39,1,53,A0,110
06/05/24,11:17:49,1,23,A0,103
06/05/24,11:17:55,1,25,A0,108
06/05/24,11:18:09,1,22,A0,108
06/05/24,11:18:29,1,22,A0,111
06/05/24,11:18:29,1,23,A0,130
06/05/24,11:18:30,1,17,A0,111
06/05/24,11:18:35,1,25,A0,107
06/05/24,11:18:49,1,22,A0,129
06/05/24,11:18:50,1,17,A0,113
06/05/24,11:18:55,1,25,A0,126
06/05/24,11:19:09,1,22,A0,163
06/05/24,11:19:10,1,17,A0,118
06/05/24,11:19:15,1,25,A0,112
06/05/24,11:19:29,1,22,A0,116
06/05/24,11:19:29,1,23,A0,114
06/05/24,11:19:30,1,17,A0,120
06/05/24,11:19:35,1,25,A0,128
06/05/24,11:19:38,1,54,A0,111
06/05/24,11:19:49,1,22,A0,137
06/05/24,11:19:50,1,17,A0,120
06/05/24,11:19:55,1,25,A0,113
06/05/24,11:20:09,1,22,A0,156
06/05/24,11:20:10,1,17,A0,151
06/05/24,11:20:15,1,25,A0,144
06/05/24,11:20:29,1,22,A0,137
06/05/24,11:20:30,1,17,A0,120
06/05/24,11:20:35,1,25,A0,112
06/05/24,11:20:49,1,22,A0,173
06/05/24,11:20:50,1,17,A0,129
06/05/24,11:20:56,1,25,A0,162
06/05/24,11:20:59,1,53,A0,113
06/05/24,11:21:10,1,22,A0,117
06/05/24,11:21:10,1,23,A0,113
06/05/24,11:21:11,1,17,A0,122
06/05/24,11:21:15,1,25,A0,134
06/05/24,11:21:29,1,22,A0,113
06/05/24,11:21:30,1,17,A0,116
06/06/24,10:35:36,1,31,A0,123
06/06/24,10:35:56,1,31,A0,125
06/06/24,10:36:17,1,31,A0,113
06/06/24,10:36:24,1,37,A0,104
06/06/24,10:36:37,1,31,A0,126
06/06/24,10:36:57,1,31,A0,126
06/06/24,10:39:57,1,31,A0,122
06/06/24,10:40:57,1,31,A0,106
06/06/24,10:41:37,1,31,A0,125
06/06/24,10:41:56,1,31,A0,120
06/06/24,10:42:16,1,31,A0,105
06/06/24,10:42:57,1,31,A0,149
06/06/24,10:43:00,1,50,A0,105
06/06/24,10:43:17,1,31,A0,129
06/06/24,10:43:36,1,31,A0,115
06/06/24,10:43:40,1,50,A0,108
06/06/24,10:43:57,1,31,A0,122
06/06/24,10:44:17,1,31,A0,106
06/06/24,10:44:20,1,50,A0,110
06/06/24,10:44:25,1,37,A0,104
06/06/24,10:44:37,1,31,A0,138
06/06/24,10:44:40,1,50,A0,126
06/06/24,10:44:57,1,31,A0,128
06/06/24,10:45:17,1,31,A0,126
06/06/24,10:45:37,1,31,A0,120
06/06/24,10:46:17,1,31,A0,150
