"trackedTime_EST","river","shift","tagID","power","lon","lat","source"
2024-06-30 04:38:46,"DRY UPPER","day",16,157,NA,NA,"receiver"
2024-06-30 04:38:50,"DRY UPPER","day",55,172,NA,NA,"receiver"
2024-06-30 04:39:06,"DRY UPPER","day",16,169,NA,NA,"receiver"
2024-06-30 04:39:10,"DRY UPPER","day",55,189,NA,NA,"receiver"
2024-06-30 04:39:26,"DRY UPPER","day",16,164,NA,NA,"receiver"
2024-06-30 04:39:30,"DRY UPPER","day",55,183,NA,NA,"receiver"
2024-06-30 04:39:45,"DRY UPPER","day",16,132,NA,NA,"receiver"
2024-06-30 04:40:06,"DRY UPPER","day",16,146,NA,NA,"receiver"
2024-06-30 04:40:10,"DRY UPPER","day",55,167,NA,NA,"receiver"
2024-06-30 04:40:26,"DRY UPPER","day",16,199,NA,NA,"receiver"
2024-06-30 04:40:30,"DRY UPPER","day",55,185,NA,NA,"receiver"
2024-06-30 04:40:34,"DRY UPPER","day",22,115,NA,NA,"receiver"
2024-06-30 04:40:46,"DRY UPPER","day",16,175,NA,NA,"receiver"
2024-06-30 04:40:50,"DRY UPPER","day",55,184,NA,NA,"receiver"
2024-06-30 04:40:54,"DRY UPPER","day",22,109,NA,NA,"receiver"
2024-06-30 04:41:06,"DRY UPPER","day",16,188,NA,NA,"receiver"
2024-06-30 04:41:10,"DRY UPPER","day",55,174,NA,NA,"receiver"
2024-06-30 04:41:26,"DRY UPPER","day",16,207,NA,NA,"receiver"
2024-06-30 04:41:30,"DRY UPPER","day",55,194,NA,NA,"receiver"
2024-06-30 04:41:46,"DRY UPPER","day",16,195,NA,NA,"receiver"
2024-06-30 04:41:50,"DRY UPPER","day",55,190,NA,NA,"receiver"
2024-06-30 04:42:06,"DRY UPPER","day",16,205,NA,NA,"receiver"
2024-06-30 04:42:09,"DRY UPPER","day",55,187,NA,NA,"receiver"
2024-06-30 04:42:26,"DRY UPPER","day",16,167,NA,NA,"receiver"
2024-06-30 04:42:29,"DRY UPPER","day",55,180,NA,NA,"receiver"
2024-06-30 04:42:50,"DRY UPPER","day",55,188,NA,NA,"receiver"
2024-06-30 04:43:06,"DRY UPPER","day",16,177,NA,NA,"receiver"
2024-06-30 04:43:10,"DRY UPPER","day",55,176,NA,NA,"receiver"
2024-06-30 04:43:26,"DRY UPPER","day",16,170,NA,NA,"receiver"
2024-06-30 04:43:30,"DRY UPPER","day",55,163,NA,NA,"receiver"
2024-06-30 04:43:46,"DRY UPPER","day",16,149,NA,NA,"receiver"
2024-06-30 04:43:50,"DRY UPPER","day",55,150,NA,NA,"receiver"
2024-06-30 04:43:54,"DRY UPPER","day",22,110,NA,NA,"receiver"
2024-06-30 04:45:05,"DRY UPPER","day",48,105,NA,NA,"receiver"
2024-06-30 04:45:06,"DRY UPPER","day",21,131,NA,NA,"receiver"
2024-06-30 04:45:24,"DRY UPPER","day",25,129,NA,NA,"receiver"
2024-06-30 04:45:25,"DRY UPPER","day",48,121,NA,NA,"receiver"
2024-06-30 04:45:26,"DRY UPPER","day",21,118,NA,NA,"receiver"
2024-06-30 04:45:34,"DRY UPPER","day",24,113,NA,NA,"receiver"
2024-06-30 04:45:44,"DRY UPPER","day",25,139,NA,NA,"receiver"
2024-06-30 04:45:46,"DRY UPPER","day",21,159,NA,NA,"receiver"
2024-06-30 04:46:04,"DRY UPPER","day",25,136,NA,NA,"receiver"
2024-06-30 04:46:06,"DRY UPPER","day",21,151,NA,NA,"receiver"
2024-06-30 04:46:13,"DRY UPPER","day",24,139,NA,NA,"receiver"
2024-06-30 04:46:24,"DRY UPPER","day",25,134,NA,NA,"receiver"
2024-06-30 04:46:26,"DRY UPPER","day",21,155,NA,NA,"receiver"
2024-06-30 04:46:33,"DRY UPPER","day",24,131,NA,NA,"receiver"
2024-06-30 04:46:44,"DRY UPPER","day",25,145,NA,NA,"receiver"
2024-06-30 04:46:46,"DRY UPPER","day",21,149,NA,NA,"receiver"
2024-06-30 04:46:54,"DRY UPPER","day",24,175,NA,NA,"receiver"
2024-06-30 04:47:04,"DRY UPPER","day",25,182,NA,NA,"receiver"
2024-06-30 04:47:06,"DRY UPPER","day",21,167,NA,NA,"receiver"
2024-06-30 04:47:24,"DRY UPPER","day",25,182,NA,NA,"receiver"
2024-06-30 04:47:26,"DRY UPPER","day",21,185,NA,NA,"receiver"
2024-06-30 04:47:34,"DRY UPPER","day",24,181,NA,NA,"receiver"
2024-06-30 04:47:44,"DRY UPPER","day",25,180,NA,NA,"receiver"
2024-06-30 04:47:46,"DRY UPPER","day",21,190,NA,NA,"receiver"
2024-06-30 04:47:50,"DRY UPPER","day",54,125,NA,NA,"receiver"
2024-06-30 04:47:54,"DRY UPPER","day",24,134,NA,NA,"receiver"
2024-06-30 04:48:04,"DRY UPPER","day",25,181,NA,NA,"receiver"
2024-06-30 04:48:06,"DRY UPPER","day",21,184,NA,NA,"receiver"
2024-06-30 04:48:14,"DRY UPPER","day",24,189,NA,NA,"receiver"
2024-06-30 04:48:24,"DRY UPPER","day",25,186,NA,NA,"receiver"
2024-06-30 04:48:26,"DRY UPPER","day",21,194,NA,NA,"receiver"
2024-06-30 04:48:34,"DRY UPPER","day",24,165,NA,NA,"receiver"
2024-06-30 04:48:43,"DRY UPPER","day",25,153,NA,NA,"receiver"
2024-06-30 04:48:45,"DRY UPPER","day",21,196,NA,NA,"receiver"
2024-06-30 04:48:54,"DRY UPPER","day",24,187,NA,NA,"receiver"
2024-06-30 04:49:03,"DRY UPPER","day",25,196,NA,NA,"receiver"
2024-06-30 04:49:06,"DRY UPPER","day",21,197,NA,NA,"receiver"
2024-06-30 04:49:14,"DRY UPPER","day",24,189,NA,NA,"receiver"
2024-06-30 04:49:24,"DRY UPPER","day",25,149,NA,NA,"receiver"
2024-06-30 04:49:26,"DRY UPPER","day",21,178,NA,NA,"receiver"
2024-06-30 04:49:34,"DRY UPPER","day",24,190,NA,NA,"receiver"
2024-06-30 04:49:44,"DRY UPPER","day",25,193,NA,NA,"receiver"
2024-06-30 04:49:46,"DRY UPPER","day",21,198,NA,NA,"receiver"
2024-06-30 04:49:54,"DRY UPPER","day",24,185,NA,NA,"receiver"
2024-06-30 04:50:04,"DRY UPPER","day",25,165,NA,NA,"receiver"
2024-06-30 04:50:06,"DRY UPPER","day",21,186,NA,NA,"receiver"
2024-06-30 04:50:14,"DRY UPPER","day",24,188,NA,NA,"receiver"
2024-06-30 04:50:24,"DRY UPPER","day",25,153,NA,NA,"receiver"
2024-06-30 04:50:26,"DRY UPPER","day",21,163,NA,NA,"receiver"
2024-06-30 04:50:34,"DRY UPPER","day",24,148,NA,NA,"receiver"
2024-06-30 04:50:44,"DRY UPPER","day",25,153,NA,NA,"receiver"
2024-06-30 04:50:46,"DRY UPPER","day",21,175,NA,NA,"receiver"
2024-06-30 04:50:54,"DRY UPPER","day",24,186,NA,NA,"receiver"
2024-06-30 04:51:04,"DRY UPPER","day",25,117,NA,NA,"receiver"
2024-06-30 04:51:26,"DRY UPPER","day",21,125,NA,NA,"receiver"
2024-06-30 04:51:30,"DRY UPPER","day",54,146,NA,NA,"receiver"
2024-06-30 04:51:49,"DRY UPPER","day",54,151,NA,NA,"receiver"
2024-06-30 04:52:10,"DRY UPPER","day",54,194,NA,NA,"receiver"
2024-06-30 04:52:30,"DRY UPPER","day",54,150,NA,NA,"receiver"
2024-06-30 04:52:45,"DRY UPPER","day",48,136,NA,NA,"receiver"
2024-06-30 04:53:05,"DRY UPPER","day",48,196,NA,NA,"receiver"
2024-06-30 04:53:25,"DRY UPPER","day",48,201,NA,NA,"receiver"
2024-06-30 04:53:45,"DRY UPPER","day",48,167,NA,NA,"receiver"
2024-06-30 04:54:05,"DRY UPPER","day",48,192,NA,NA,"receiver"
2024-06-30 04:54:25,"DRY UPPER","day",48,176,NA,NA,"receiver"
2024-06-30 04:58:04,"DRY UPPER","day",42,185,NA,NA,"receiver"
2024-06-30 04:58:07,"DRY UPPER","day",49,161,NA,NA,"receiver"
2024-06-30 04:58:24,"DRY UPPER","day",42,191,NA,NA,"receiver"
2024-06-30 04:58:27,"DRY UPPER","day",49,171,NA,NA,"receiver"
2024-06-30 04:58:43,"DRY UPPER","day",42,177,NA,NA,"receiver"
2024-06-30 04:59:03,"DRY UPPER","day",42,168,NA,NA,"receiver"
2024-06-30 04:59:07,"DRY UPPER","day",49,163,NA,NA,"receiver"
2024-06-30 04:59:23,"DRY UPPER","day",42,184,NA,NA,"receiver"
2024-06-30 04:59:27,"DRY UPPER","day",49,187,NA,NA,"receiver"
2024-06-30 04:59:43,"DRY UPPER","day",42,171,NA,NA,"receiver"
2024-06-30 05:00:03,"DRY UPPER","day",42,165,NA,NA,"receiver"
2024-06-30 05:00:07,"DRY UPPER","day",49,170,NA,NA,"receiver"
2024-06-30 05:00:23,"DRY UPPER","day",42,163,NA,NA,"receiver"
2024-06-30 05:00:27,"DRY UPPER","day",49,167,NA,NA,"receiver"
2024-06-30 05:00:43,"DRY UPPER","day",42,144,NA,NA,"receiver"
2024-06-30 05:01:03,"DRY UPPER","day",42,149,NA,NA,"receiver"
2024-06-30 05:01:07,"DRY UPPER","day",49,161,NA,NA,"receiver"
2024-06-30 05:01:23,"DRY UPPER","day",42,157,NA,NA,"receiver"
2024-06-30 05:01:27,"DRY UPPER","day",49,154,NA,NA,"receiver"
2024-06-30 05:01:43,"DRY UPPER","day",42,178,NA,NA,"receiver"
2024-06-30 05:02:03,"DRY UPPER","day",42,169,NA,NA,"receiver"
2024-06-30 05:02:07,"DRY UPPER","day",49,171,NA,NA,"receiver"
2024-06-30 05:02:24,"DRY UPPER","day",42,173,NA,NA,"receiver"
2024-06-30 05:02:28,"DRY UPPER","day",49,170,NA,NA,"receiver"
2024-06-30 05:02:44,"DRY UPPER","day",42,177,NA,NA,"receiver"
2024-06-30 05:03:04,"DRY UPPER","day",42,182,NA,NA,"receiver"
2024-06-30 05:03:07,"DRY UPPER","day",49,176,NA,NA,"receiver"
2024-06-30 05:03:23,"DRY UPPER","day",42,181,NA,NA,"receiver"
2024-06-30 05:03:27,"DRY UPPER","day",49,175,NA,NA,"receiver"
2024-06-30 05:03:43,"DRY UPPER","day",42,184,NA,NA,"receiver"
2024-06-30 05:04:03,"DRY UPPER","day",42,185,NA,NA,"receiver"
2024-06-30 05:04:07,"DRY UPPER","day",49,166,NA,NA,"receiver"
2024-06-30 05:04:23,"DRY UPPER","day",42,196,NA,NA,"receiver"
2024-06-30 05:04:27,"DRY UPPER","day",49,190,NA,NA,"receiver"
2024-06-30 05:04:43,"DRY UPPER","day",42,186,NA,NA,"receiver"
2024-06-30 05:05:03,"DRY UPPER","day",42,189,NA,NA,"receiver"
2024-06-30 05:05:07,"DRY UPPER","day",49,129,NA,NA,"receiver"
2024-06-30 05:15:51,"DRY UPPER","day",54,48,NA,NA,"receiver"
2024-06-30 05:15:52,"DRY UPPER","day",53,62,NA,NA,"receiver"
2024-06-30 05:16:08,"DRY UPPER","day",49,57,NA,NA,"receiver"
2024-06-30 05:16:24,"DRY UPPER","day",42,50,NA,NA,"receiver"
2024-06-30 05:16:28,"DRY UPPER","day",49,55,NA,NA,"receiver"
2024-06-30 05:16:31,"DRY UPPER","day",53,45,NA,NA,"receiver"
2024-06-30 05:16:44,"DRY UPPER","day",42,53,NA,NA,"receiver"
2024-06-30 05:16:47,"DRY UPPER","day",49,46,NA,NA,"receiver"
2024-06-30 05:16:51,"DRY UPPER","day",53,42,NA,NA,"receiver"
2024-06-30 05:17:04,"DRY UPPER","day",42,52,NA,NA,"receiver"
2024-06-30 05:17:23,"DRY UPPER","day",42,48,NA,NA,"receiver"
2024-06-30 05:17:31,"DRY UPPER","day",53,51,NA,NA,"receiver"
2024-06-30 05:17:43,"DRY UPPER","day",42,47,NA,NA,"receiver"
2024-06-30 05:17:47,"DRY UPPER","day",49,53,NA,NA,"receiver"
2024-06-30 05:18:03,"DRY UPPER","day",42,52,NA,NA,"receiver"
2024-06-30 05:18:07,"DRY UPPER","day",49,40,NA,NA,"receiver"
2024-06-30 05:18:27,"DRY UPPER","day",49,53,NA,NA,"receiver"
2024-06-30 05:18:43,"DRY UPPER","day",42,43,NA,NA,"receiver"
2024-06-30 05:18:52,"DRY UPPER","day",53,67,NA,NA,"receiver"
2024-06-30 05:19:03,"DRY UPPER","day",42,41,NA,NA,"receiver"
2024-06-30 05:19:07,"DRY UPPER","day",49,53,NA,NA,"receiver"
2024-06-30 05:19:23,"DRY UPPER","day",42,37,NA,NA,"receiver"
2024-06-30 05:19:27,"DRY UPPER","day",49,67,NA,NA,"receiver"
2024-06-30 05:19:31,"DRY UPPER","day",54,41,NA,NA,"receiver"
2024-06-30 05:19:43,"DRY UPPER","day",42,45,NA,NA,"receiver"
2024-06-30 05:19:48,"DRY UPPER","day",49,66,NA,NA,"receiver"
2024-06-30 05:20:28,"DRY UPPER","day",49,35,NA,NA,"receiver"
2024-06-30 05:20:31,"DRY UPPER","day",53,41,NA,NA,"receiver"
2024-06-30 05:21:24,"DRY UPPER","day",42,46,NA,NA,"receiver"
2024-06-30 05:21:28,"DRY UPPER","day",49,52,NA,NA,"receiver"
2024-06-30 05:21:47,"DRY UPPER","day",49,31,NA,NA,"receiver"
2024-06-30 05:21:51,"DRY UPPER","day",53,48,NA,NA,"receiver"
2024-06-30 05:22:04,"DRY UPPER","day",42,49,NA,NA,"receiver"
2024-06-30 05:22:51,"DRY UPPER","day",53,56,NA,NA,"receiver"
2024-06-30 05:23:07,"DRY UPPER","day",49,41,NA,NA,"receiver"
2024-06-30 05:23:25,"AMETHYST","day",62,32,NA,NA,"receiver"
2024-06-30 05:23:32,"DRY UPPER","day",53,48,NA,NA,"receiver"
2024-06-30 05:23:52,"DRY UPPER","day",53,75,NA,NA,"receiver"
2024-06-30 05:24:32,"DRY UPPER","day",53,69,NA,NA,"receiver"
2024-06-30 05:24:44,"DRY UPPER","day",42,58,NA,NA,"receiver"
2024-06-30 05:24:48,"DRY UPPER","day",49,56,NA,NA,"receiver"
2024-06-30 05:24:52,"DRY UPPER","day",53,62,NA,NA,"receiver"
2024-06-30 05:25:31,"DRY UPPER","day",53,58,NA,NA,"receiver"
2024-06-30 05:25:51,"DRY UPPER","day",53,57,NA,NA,"receiver"
2024-06-30 05:26:31,"DRY UPPER","day",53,52,NA,NA,"receiver"
2024-06-30 05:27:32,"DRY UPPER","day",53,81,NA,NA,"receiver"
2024-06-30 05:28:32,"DICKEY","day",31,42,NA,NA,"receiver"
2024-06-30 05:28:52,"DRY UPPER","day",53,50,NA,NA,"receiver"
2024-06-30 05:28:57,"UNDERHILL","day",44,36,NA,NA,"receiver"
2024-06-30 05:29:26,"AMETHYST","day",18,60,NA,NA,"receiver"
2024-06-30 05:29:32,"DRY UPPER","day",53,57,NA,NA,"receiver"
2024-06-30 05:29:52,"DRY UPPER","day",53,62,NA,NA,"receiver"
2024-06-30 05:30:31,"DRY UPPER","day",53,41,NA,NA,"receiver"
2024-06-30 05:32:41,"DRY UPPER","day",52,37,NA,NA,"receiver"
2024-06-30 05:33:52,"DICKEY","day",31,21,NA,NA,"receiver"
2024-06-30 05:39:12,"AMETHYST","day",15,20,NA,NA,"receiver"
2024-06-30 05:41:32,"DRY UPPER","day",53,61,NA,NA,"receiver"
2024-06-30 05:42:32,"DRY UPPER","day",53,64,NA,NA,"receiver"
2024-06-30 05:42:52,"DRY UPPER","day",53,68,NA,NA,"receiver"
2024-06-30 05:43:32,"DRY UPPER","day",53,57,NA,NA,"receiver"
2024-06-30 05:43:52,"DRY UPPER","day",53,62,NA,NA,"receiver"
2024-06-30 05:44:52,"DRY UPPER","day",53,69,NA,NA,"receiver"
2024-06-30 05:45:07,"DRY UPPER","day",49,59,NA,NA,"receiver"
2024-06-30 05:45:32,"DRY UPPER","day",53,60,NA,NA,"receiver"
2024-06-30 05:45:52,"DRY UPPER","day",53,60,NA,NA,"receiver"
2024-06-30 05:46:23,"DRY UPPER","day",42,58,NA,NA,"receiver"
2024-06-30 05:47:23,"DRY UPPER","day",42,71,NA,NA,"receiver"
2024-06-30 05:47:25,"DRY UPPER","day",48,55,NA,NA,"receiver"
2024-06-30 05:47:27,"DRY UPPER","day",49,69,NA,NA,"receiver"
2024-06-30 05:47:43,"DRY UPPER","day",42,93,NA,NA,"receiver"
2024-06-30 05:47:47,"DRY UPPER","day",49,76,NA,NA,"receiver"
2024-06-30 05:48:23,"DRY UPPER","day",42,67,NA,NA,"receiver"
2024-06-30 05:48:25,"DRY UPPER","day",48,54,NA,NA,"receiver"
2024-06-30 05:48:43,"DRY UPPER","day",42,54,NA,NA,"receiver"
2024-06-30 05:49:03,"DRY UPPER","day",42,73,NA,NA,"receiver"
2024-06-30 05:50:23,"DRY UPPER","day",42,51,NA,NA,"receiver"
2024-06-30 05:51:47,"DRY UPPER","day",49,57,NA,NA,"receiver"
2024-06-30 05:52:03,"DRY UPPER","day",42,57,NA,NA,"receiver"
2024-06-30 05:52:07,"DRY UPPER","day",49,60,NA,NA,"receiver"
2024-06-30 05:52:23,"DRY UPPER","day",42,57,NA,NA,"receiver"
2024-06-30 05:52:25,"DRY UPPER","day",48,59,NA,NA,"receiver"
2024-06-30 05:52:27,"DRY UPPER","day",49,58,NA,NA,"receiver"
2024-06-30 05:52:47,"DRY UPPER","day",49,69,NA,NA,"receiver"
2024-06-30 05:53:03,"DRY UPPER","day",42,60,NA,NA,"receiver"
2024-06-30 05:53:07,"DRY UPPER","day",49,62,NA,NA,"receiver"
2024-06-30 05:53:23,"DRY UPPER","day",42,68,NA,NA,"receiver"
2024-06-30 05:53:27,"DRY UPPER","day",49,75,NA,NA,"receiver"
2024-06-30 05:53:47,"DRY UPPER","day",49,71,NA,NA,"receiver"
2024-06-30 05:54:03,"DRY UPPER","day",42,76,NA,NA,"receiver"
2024-06-30 05:54:05,"DRY UPPER","day",48,55,NA,NA,"receiver"
2024-06-30 05:54:23,"DRY UPPER","day",42,80,NA,NA,"receiver"
2024-06-30 05:54:26,"DRY UPPER","day",49,80,NA,NA,"receiver"
2024-06-30 05:54:43,"DRY UPPER","day",42,81,NA,NA,"receiver"
2024-06-30 05:54:45,"DRY UPPER","day",48,52,NA,NA,"receiver"
2024-06-30 05:54:47,"DRY UPPER","day",49,80,NA,NA,"receiver"
2024-06-30 05:55:03,"DRY UPPER","day",42,55,NA,NA,"receiver"
2024-06-30 05:55:07,"DRY UPPER","day",49,78,NA,NA,"receiver"
2024-06-30 05:55:23,"DRY UPPER","day",42,89,NA,NA,"receiver"
2024-06-30 05:55:24,"DRY UPPER","day",25,48,NA,NA,"receiver"
2024-06-30 05:55:25,"DRY UPPER","day",48,80,NA,NA,"receiver"
2024-06-30 05:55:43,"DRY UPPER","day",42,108,NA,NA,"receiver"
2024-06-30 05:55:44,"DRY UPPER","day",25,53,NA,NA,"receiver"
2024-06-30 05:55:45,"DRY UPPER","day",48,57,NA,NA,"receiver"
2024-06-30 05:55:47,"DRY UPPER","day",49,91,NA,NA,"receiver"
2024-06-30 05:56:03,"DRY UPPER","day",42,72,NA,NA,"receiver"
2024-06-30 05:56:04,"DRY UPPER","day",25,53,NA,NA,"receiver"
2024-06-30 05:56:05,"DRY UPPER","day",48,58,NA,NA,"receiver"
2024-06-30 05:56:07,"DRY UPPER","day",49,62,NA,NA,"receiver"
2024-06-30 05:56:23,"DRY UPPER","day",42,94,NA,NA,"receiver"
2024-06-30 05:56:25,"DRY UPPER","day",48,64,NA,NA,"receiver"
2024-06-30 05:56:27,"DRY UPPER","day",49,113,NA,NA,"receiver"
2024-06-30 05:56:43,"DRY UPPER","day",42,110,NA,NA,"receiver"
2024-06-30 05:56:44,"DRY UPPER","day",25,61,NA,NA,"receiver"
2024-06-30 05:56:45,"DRY UPPER","day",48,73,NA,NA,"receiver"
2024-06-30 05:56:45,"DRY UPPER","day",21,59,NA,NA,"receiver"
2024-06-30 05:56:47,"DRY UPPER","day",49,75,NA,NA,"receiver"
2024-06-30 05:56:53,"DRY UPPER","day",24,59,NA,NA,"receiver"
2024-06-30 05:57:03,"DRY UPPER","day",42,90,NA,NA,"receiver"
2024-06-30 05:57:05,"DRY UPPER","day",48,56,NA,NA,"receiver"
2024-06-30 05:57:07,"DRY UPPER","day",49,97,NA,NA,"receiver"
2024-06-30 05:57:23,"DRY UPPER","day",42,124,NA,NA,"receiver"
2024-06-30 05:57:25,"DRY UPPER","day",48,79,NA,NA,"receiver"
2024-06-30 05:57:27,"DRY UPPER","day",49,161,NA,NA,"receiver"
2024-06-30 05:57:43,"DRY UPPER","day",42,166,NA,NA,"receiver"
2024-06-30 05:57:44,"DRY UPPER","day",25,77,NA,NA,"receiver"
2024-06-30 05:57:45,"DRY UPPER","day",48,68,NA,NA,"receiver"
2024-06-30 05:57:45,"DRY UPPER","day",21,60,NA,NA,"receiver"
2024-06-30 05:57:47,"DRY UPPER","day",49,166,NA,NA,"receiver"
2024-06-30 05:58:03,"DRY UPPER","day",42,183,NA,NA,"receiver"
2024-06-30 05:58:04,"DRY UPPER","day",25,64,NA,NA,"receiver"
2024-06-30 05:58:05,"DRY UPPER","day",48,81,NA,NA,"receiver"
2024-06-30 05:58:05,"DRY UPPER","day",21,69,NA,NA,"receiver"
2024-06-30 05:58:07,"DRY UPPER","day",49,173,NA,NA,"receiver"
2024-06-30 05:58:23,"DRY UPPER","day",42,192,NA,NA,"receiver"
2024-06-30 05:58:24,"DRY UPPER","day",25,64,NA,NA,"receiver"
2024-06-30 05:58:25,"DRY UPPER","day",48,79,NA,NA,"receiver"
2024-06-30 05:58:27,"DRY UPPER","day",49,173,NA,NA,"receiver"
