"date","trackedTime_EST","river","shift","radioID","power","lon","lat","source"
2024-06-17,2024-06-17 13:02:30,"DICKEY","day",26,152,NA,NA,"receiver"
2024-06-17,2024-06-17 13:02:50,"DICKEY","day",26,165,NA,NA,"receiver"
2024-06-17,2024-06-17 13:03:10,"DICKEY","day",26,133,NA,NA,"receiver"
2024-06-17,2024-06-17 13:03:30,"DICKEY","day",26,183,NA,NA,"receiver"
2024-06-17,2024-06-17 13:03:50,"DICKEY","day",26,180,NA,NA,"receiver"
2024-06-17,2024-06-17 13:04:10,"DICKEY","day",26,166,NA,NA,"receiver"
2024-06-17,2024-06-17 13:04:30,"DICKEY","day",26,176,NA,NA,"receiver"
2024-06-17,2024-06-17 13:04:50,"DICKEY","day",26,170,NA,NA,"receiver"
2024-06-17,2024-06-17 13:05:10,"DICKEY","day",26,176,NA,NA,"receiver"
2024-06-17,2024-06-17 13:05:29,"DICKEY","day",26,177,NA,NA,"receiver"
2024-06-17,2024-06-17 13:05:49,"DICKEY","day",26,141,NA,NA,"receiver"
2024-06-17,2024-06-17 13:06:09,"DICKEY","day",26,186,NA,NA,"receiver"
2024-06-17,2024-06-17 13:06:30,"DICKEY","day",26,209,NA,NA,"receiver"
2024-06-17,2024-06-17 13:06:50,"DICKEY","day",26,158,NA,NA,"receiver"
2024-06-17,2024-06-17 13:07:10,"DICKEY","day",26,135,NA,NA,"receiver"
2024-06-17,2024-06-17 13:07:30,"DICKEY","day",26,156,NA,NA,"receiver"
2024-06-17,2024-06-17 13:07:50,"DICKEY","day",26,125,NA,NA,"receiver"
2024-06-17,2024-06-17 13:17:21,"AMETHYST","day",15,20,NA,NA,"receiver"
2024-06-17,2024-06-17 13:17:22,"DICKEY","day",46,25,NA,NA,"receiver"
2024-06-17,2024-06-17 13:17:27,"AMETHYST","day",15,20,NA,NA,"receiver"
2024-06-17,2024-06-17 13:17:33,"AMETHYST","day",15,20,NA,NA,"receiver"
2024-06-17,2024-06-17 13:17:39,"UNDERHILL","day",44,31,NA,NA,"receiver"
2024-06-17,2024-06-17 13:17:47,"AMETHYST","day",18,26,NA,NA,"receiver"
2024-06-17,2024-06-17 13:17:59,"DICKEY","day",46,29,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:02,"AMETHYST","day",15,34,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:07,"DICKEY","day",29,33,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:26,"AMETHYST","day",18,30,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:28,"AMETHYST","day",18,35,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:34,"UNDERHILL","day",34,49,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:39,"AMETHYST","day",15,24,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:43,"DICKEY","day",46,30,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:44,"DRY UPPER","day",16,30,NA,NA,"receiver"
2024-06-17,2024-06-17 13:18:56,"AMETHYST","day",18,28,NA,NA,"receiver"
2024-06-17,2024-06-17 13:19:22,"AMETHYST","day",18,26,NA,NA,"receiver"
2024-06-17,2024-06-17 13:19:36,"AMETHYST","day",18,35,NA,NA,"receiver"
2024-06-17,2024-06-17 13:19:38,"DICKEY","day",31,27,NA,NA,"receiver"
2024-06-17,2024-06-17 13:20:02,"DRY UPPER","day",24,26,NA,NA,"receiver"
2024-06-17,2024-06-17 13:29:50,"DICKEY","day",26,132,NA,NA,"receiver"
2024-06-17,2024-06-17 13:30:10,"DICKEY","day",26,151,NA,NA,"receiver"
2024-06-17,2024-06-17 13:30:30,"DICKEY","day",26,131,NA,NA,"receiver"
2024-06-17,2024-06-17 13:30:50,"DICKEY","day",26,110,NA,NA,"receiver"
2024-06-17,2024-06-17 13:35:09,"DICKEY","day",29,128,NA,NA,"receiver"
2024-06-17,2024-06-17 13:35:29,"DICKEY","day",29,151,NA,NA,"receiver"
2024-06-17,2024-06-17 13:35:53,"DICKEY","day",46,121,NA,NA,"receiver"
2024-06-17,2024-06-17 13:36:09,"DICKEY","day",29,116,NA,NA,"receiver"
2024-06-17,2024-06-17 13:36:13,"DICKEY","day",46,128,NA,NA,"receiver"
2024-06-17,2024-06-17 13:38:14,"DICKEY","day",31,130,NA,NA,"receiver"
2024-06-17,2024-06-17 13:38:38,"DICKEY","day",28,115,NA,NA,"receiver"
2024-06-17,2024-06-17 13:38:45,"DICKEY","day",37,117,NA,NA,"receiver"
2024-06-17,2024-06-17 13:38:58,"DICKEY","day",28,126,NA,NA,"receiver"
2024-06-17,2024-06-17 13:39:05,"DICKEY","day",37,120,NA,NA,"receiver"
2024-06-17,2024-06-17 13:39:14,"DICKEY","day",31,123,NA,NA,"receiver"
2024-06-17,2024-06-17 13:39:18,"DICKEY","day",28,123,NA,NA,"receiver"
2024-06-17,2024-06-17 13:39:34,"DICKEY","day",31,146,NA,NA,"receiver"
2024-06-17,2024-06-17 13:39:54,"DICKEY","day",31,178,NA,NA,"receiver"
2024-06-17,2024-06-17 13:40:14,"DICKEY","day",31,154,NA,NA,"receiver"
2024-06-17,2024-06-17 13:40:34,"DICKEY","day",31,125,NA,NA,"receiver"
2024-06-17,2024-06-17 13:40:54,"DICKEY","day",31,113,NA,NA,"receiver"
2024-06-17,2024-06-17 13:40:59,"DICKEY","day",28,133,NA,NA,"receiver"
2024-06-17,2024-06-17 13:41:15,"DICKEY","day",31,110,NA,NA,"receiver"
2024-06-17,2024-06-17 13:41:34,"DICKEY","day",31,120,NA,NA,"receiver"
2024-06-17,2024-06-17 13:41:38,"DICKEY","day",28,138,NA,NA,"receiver"
2024-06-17,2024-06-17 13:41:45,"DICKEY","day",37,110,NA,NA,"receiver"
2024-06-17,2024-06-17 13:41:58,"DICKEY","day",28,137,NA,NA,"receiver"
2024-06-17,2024-06-17 13:42:05,"DICKEY","day",37,134,NA,NA,"receiver"
2024-06-17,2024-06-17 13:42:18,"DICKEY","day",28,150,NA,NA,"receiver"
2024-06-17,2024-06-17 13:42:45,"DICKEY","day",37,179,NA,NA,"receiver"
2024-06-17,2024-06-17 13:42:58,"DICKEY","day",28,191,NA,NA,"receiver"
2024-06-17,2024-06-17 13:43:05,"DICKEY","day",37,191,NA,NA,"receiver"
2024-06-17,2024-06-17 13:43:18,"DICKEY","day",28,191,NA,NA,"receiver"
2024-06-17,2024-06-17 13:43:38,"DICKEY","day",28,190,NA,NA,"receiver"
2024-06-17,2024-06-17 13:43:46,"DICKEY","day",37,185,NA,NA,"receiver"
2024-06-17,2024-06-17 13:43:58,"DICKEY","day",28,188,NA,NA,"receiver"
2024-06-17,2024-06-17 13:44:06,"DICKEY","day",37,180,NA,NA,"receiver"
2024-06-17,2024-06-17 13:44:18,"DICKEY","day",28,208,NA,NA,"receiver"
2024-06-17,2024-06-17 13:44:38,"DICKEY","day",28,203,NA,NA,"receiver"
2024-06-17,2024-06-17 13:44:45,"DICKEY","day",37,179,NA,NA,"receiver"
2024-06-17,2024-06-17 13:44:58,"DICKEY","day",28,199,NA,NA,"receiver"
2024-06-17,2024-06-17 13:45:06,"DICKEY","day",37,193,NA,NA,"receiver"
2024-06-17,2024-06-17 13:45:18,"DICKEY","day",28,203,NA,NA,"receiver"
2024-06-17,2024-06-17 13:45:39,"DICKEY","day",28,171,NA,NA,"receiver"
2024-06-17,2024-06-17 13:45:45,"DICKEY","day",37,197,NA,NA,"receiver"
2024-06-17,2024-06-17 13:45:59,"DICKEY","day",28,176,NA,NA,"receiver"
2024-06-17,2024-06-17 13:46:05,"DICKEY","day",37,168,NA,NA,"receiver"
2024-06-17,2024-06-17 13:46:15,"DICKEY","day",31,116,NA,NA,"receiver"
2024-06-17,2024-06-17 13:46:19,"DICKEY","day",28,164,NA,NA,"receiver"
2024-06-17,2024-06-17 13:46:25,"DICKEY","day",37,182,NA,NA,"receiver"
2024-06-17,2024-06-17 13:46:35,"DICKEY","day",31,116,NA,NA,"receiver"
2024-06-17,2024-06-17 13:46:38,"DICKEY","day",28,156,NA,NA,"receiver"
2024-06-17,2024-06-17 13:46:45,"DICKEY","day",37,145,NA,NA,"receiver"
2024-06-17,2024-06-17 13:46:58,"DICKEY","day",28,124,NA,NA,"receiver"
2024-06-17,2024-06-17 13:47:25,"DICKEY","day",37,117,NA,NA,"receiver"
2024-06-17,2024-06-17 13:47:58,"DICKEY","day",28,115,NA,NA,"receiver"
2024-06-17,2024-06-17 13:48:05,"DICKEY","day",37,113,NA,NA,"receiver"
2024-06-17,2024-06-17 13:49:05,"DICKEY","day",38,120,NA,NA,"receiver"
2024-06-17,2024-06-17 13:49:25,"DICKEY","day",38,115,NA,NA,"receiver"
2024-06-17,2024-06-17 13:49:44,"DICKEY","day",38,148,NA,NA,"receiver"
2024-06-17,2024-06-17 13:49:54,"DICKEY","day",31,111,NA,NA,"receiver"
2024-06-17,2024-06-17 13:50:04,"DICKEY","day",38,153,NA,NA,"receiver"
2024-06-17,2024-06-17 13:50:25,"DICKEY","day",38,142,NA,NA,"receiver"
2024-06-17,2024-06-17 13:50:44,"DICKEY","day",38,132,NA,NA,"receiver"
2024-06-17,2024-06-17 13:51:04,"DICKEY","day",38,119,NA,NA,"receiver"
2024-06-17,2024-06-17 13:51:24,"DICKEY","day",38,125,NA,NA,"receiver"
2024-06-17,2024-06-17 13:51:44,"DICKEY","day",38,124,NA,NA,"receiver"
2024-06-17,2024-06-17 13:52:04,"DICKEY","day",38,125,NA,NA,"receiver"
2024-06-17,2024-06-17 13:52:24,"DICKEY","day",38,124,NA,NA,"receiver"
2024-06-17,2024-06-17 13:52:45,"DICKEY","day",38,127,NA,NA,"receiver"
2024-06-17,2024-06-17 13:53:05,"DICKEY","day",38,136,NA,NA,"receiver"
2024-06-17,2024-06-17 13:53:25,"DICKEY","day",38,136,NA,NA,"receiver"
2024-06-17,2024-06-17 13:53:45,"DICKEY","day",38,178,NA,NA,"receiver"
2024-06-17,2024-06-17 13:54:05,"DICKEY","day",38,122,NA,NA,"receiver"
2024-06-17,2024-06-17 13:54:13,"DICKEY","day",31,108,NA,NA,"receiver"
2024-06-17,2024-06-17 13:54:25,"DICKEY","day",38,153,NA,NA,"receiver"
2024-06-17,2024-06-17 13:54:44,"DICKEY","day",38,177,NA,NA,"receiver"
2024-06-17,2024-06-17 13:55:04,"DICKEY","day",38,171,NA,NA,"receiver"
2024-06-17,2024-06-17 13:55:05,"DICKEY","day",37,106,NA,NA,"receiver"
2024-06-17,2024-06-17 13:55:24,"DICKEY","day",38,201,NA,NA,"receiver"
2024-06-17,2024-06-17 13:55:44,"DICKEY","day",38,175,NA,NA,"receiver"
2024-06-17,2024-06-17 13:56:04,"DICKEY","day",38,148,NA,NA,"receiver"
2024-06-17,2024-06-17 13:56:58,"DICKEY","day",28,63,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:02,"DICKEY","day",32,58,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:04,"DICKEY","day",38,98,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:05,"DICKEY","day",37,82,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:13,"DICKEY","day",31,58,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:18,"DICKEY","day",28,102,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:24,"DICKEY","day",38,119,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:26,"DICKEY","day",37,105,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:30,"DICKEY","day",29,60,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:33,"DICKEY","day",46,56,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:33,"DICKEY","day",31,99,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:45,"DICKEY","day",38,98,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:46,"DICKEY","day",37,72,NA,NA,"receiver"
2024-06-17,2024-06-17 13:57:49,"DICKEY","day",29,36,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:03,"DICKEY","day",32,55,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:05,"DICKEY","day",38,89,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:06,"DICKEY","day",37,95,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:09,"DICKEY","day",29,43,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:13,"DICKEY","day",31,48,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:18,"DICKEY","day",28,76,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:25,"DICKEY","day",38,63,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:26,"DICKEY","day",37,63,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:39,"DICKEY","day",28,63,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:43,"DICKEY","day",32,57,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:45,"DICKEY","day",38,74,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:53,"DICKEY","day",31,95,NA,NA,"receiver"
2024-06-17,2024-06-17 13:58:59,"DICKEY","day",28,96,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:05,"DICKEY","day",38,119,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:06,"DICKEY","day",37,104,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:14,"DICKEY","day",31,94,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:25,"DICKEY","day",37,77,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:34,"DICKEY","day",31,53,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:39,"DICKEY","day",28,74,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:43,"DICKEY","day",32,51,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:44,"DICKEY","day",38,82,NA,NA,"receiver"
2024-06-17,2024-06-17 13:59:53,"DICKEY","day",31,62,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:02,"DICKEY","day",32,48,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:04,"DICKEY","day",38,64,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:14,"DICKEY","day",31,76,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:24,"DICKEY","day",38,88,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:25,"DICKEY","day",37,56,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:34,"DICKEY","day",31,79,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:38,"DICKEY","day",28,71,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:42,"DICKEY","day",32,63,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:45,"DICKEY","day",37,59,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:54,"DICKEY","day",31,64,NA,NA,"receiver"
2024-06-17,2024-06-17 14:00:58,"DICKEY","day",28,60,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:02,"DICKEY","day",32,72,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:04,"DICKEY","day",38,66,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:05,"DICKEY","day",37,67,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:14,"DICKEY","day",31,62,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:19,"DICKEY","day",28,62,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:22,"DICKEY","day",32,57,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:24,"DICKEY","day",38,70,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:38,"DICKEY","day",28,61,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:45,"DICKEY","day",38,67,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:46,"DICKEY","day",37,55,NA,NA,"receiver"
2024-06-17,2024-06-17 14:01:58,"DICKEY","day",28,61,NA,NA,"receiver"
2024-06-17,2024-06-17 14:02:03,"DICKEY","day",32,62,NA,NA,"receiver"
2024-06-17,2024-06-17 14:02:05,"DICKEY","day",38,75,NA,NA,"receiver"
2024-06-17,2024-06-17 14:02:06,"DICKEY","day",37,57,NA,NA,"receiver"
2024-06-17,2024-06-17 14:02:13,"DICKEY","day",31,54,NA,NA,"receiver"
2024-06-17,2024-06-17 14:05:44,"DICKEY","day",38,113,NA,NA,"receiver"
2024-06-17,2024-06-17 14:06:04,"DICKEY","day",38,114,NA,NA,"receiver"
2024-06-17,2024-06-17 14:06:45,"DICKEY","day",38,145,NA,NA,"receiver"
2024-06-17,2024-06-17 14:07:18,"DICKEY","day",28,120,NA,NA,"receiver"
2024-06-17,2024-06-17 14:07:26,"DICKEY","day",37,124,NA,NA,"receiver"
2024-06-17,2024-06-17 14:07:33,"DICKEY","day",31,123,NA,NA,"receiver"
2024-06-17,2024-06-17 14:07:53,"DICKEY","day",31,113,NA,NA,"receiver"
2024-06-17,2024-06-17 14:08:19,"DICKEY","day",28,98,NA,NA,"receiver"
2024-06-17,2024-06-17 14:08:25,"DICKEY","day",38,84,NA,NA,"receiver"
2024-06-17,2024-06-17 14:08:25,"DICKEY","day",37,119,NA,NA,"receiver"
2024-06-17,2024-06-17 14:08:34,"DICKEY","day",31,119,NA,NA,"receiver"
2024-06-17,2024-06-17 14:08:39,"DICKEY","day",28,86,NA,NA,"receiver"
2024-06-17,2024-06-17 14:08:44,"DICKEY","day",38,88,NA,NA,"receiver"
2024-06-17,2024-06-17 14:08:45,"DICKEY","day",37,131,NA,NA,"receiver"
2024-06-17,2024-06-17 14:08:59,"DICKEY","day",28,83,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:04,"DICKEY","day",38,106,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:05,"DICKEY","day",37,91,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:14,"DICKEY","day",31,91,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:19,"DICKEY","day",28,73,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:25,"DICKEY","day",38,87,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:25,"DICKEY","day",37,132,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:29,"DICKEY","day",29,60,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:34,"DICKEY","day",31,113,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:39,"DICKEY","day",28,127,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:44,"DICKEY","day",38,88,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:45,"DICKEY","day",37,128,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:54,"DICKEY","day",31,108,NA,NA,"receiver"
2024-06-17,2024-06-17 14:09:59,"DICKEY","day",28,146,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:05,"DICKEY","day",37,159,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:14,"DICKEY","day",31,86,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:19,"DICKEY","day",28,152,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:24,"DICKEY","day",38,79,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:26,"DICKEY","day",37,160,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:30,"DICKEY","day",29,63,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:34,"DICKEY","day",31,62,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:38,"DICKEY","day",28,120,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:45,"DICKEY","day",38,73,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:46,"DICKEY","day",37,143,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:54,"DICKEY","day",46,60,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:54,"DICKEY","day",31,107,NA,NA,"receiver"
2024-06-17,2024-06-17 14:10:58,"DICKEY","day",28,158,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:05,"DICKEY","day",38,74,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:06,"DICKEY","day",37,181,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:13,"DICKEY","day",31,115,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:18,"DICKEY","day",28,207,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:25,"DICKEY","day",38,75,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:26,"DICKEY","day",37,153,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:30,"DICKEY","day",29,75,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:33,"DICKEY","day",31,122,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:39,"DICKEY","day",28,188,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:45,"DICKEY","day",38,86,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:46,"DICKEY","day",37,195,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:50,"DICKEY","day",29,67,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:54,"DICKEY","day",31,68,NA,NA,"receiver"
2024-06-17,2024-06-17 14:11:58,"DICKEY","day",28,205,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:05,"DICKEY","day",38,62,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:06,"DICKEY","day",37,173,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:10,"DICKEY","day",29,75,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:13,"DICKEY","day",31,106,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:18,"DICKEY","day",28,165,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:25,"DICKEY","day",38,92,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:26,"DICKEY","day",37,161,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:33,"DICKEY","day",31,92,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:39,"DICKEY","day",28,110,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:45,"DICKEY","day",38,102,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:46,"DICKEY","day",37,137,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:49,"DICKEY","day",29,70,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:53,"DICKEY","day",31,67,NA,NA,"receiver"
2024-06-17,2024-06-17 14:12:59,"DICKEY","day",28,100,NA,NA,"receiver"
