"date","trackedTime_EST","river","shift","radioID","power","lon","lat","source"
2024-06-11,2024-06-11 18:27:16,"AMETHYST","night",11,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:23,"AMETHYST","night",20,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:23,"AMETHYST","night",12,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:27,"AMETHYST","night",18,135,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:34,"AMETHYST","night",62,123,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:43,"AMETHYST","night",20,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:44,"AMETHYST","night",12,124,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:47,"AMETHYST","night",18,126,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:52,"AMETHYST","night",13,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:54,"AMETHYST","night",62,162,NA,NA,"receiver"
2024-06-11,2024-06-11 18:27:55,"AMETHYST","night",11,159,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:06,"AMETHYST","night",18,128,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:13,"AMETHYST","night",62,162,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:15,"AMETHYST","night",11,168,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:23,"AMETHYST","night",12,106,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:27,"AMETHYST","night",18,141,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:33,"AMETHYST","night",62,190,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:35,"AMETHYST","night",11,184,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:47,"AMETHYST","night",18,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:51,"AMETHYST","night",13,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:53,"AMETHYST","night",62,179,NA,NA,"receiver"
2024-06-11,2024-06-11 18:28:55,"AMETHYST","night",11,193,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:13,"AMETHYST","night",62,179,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:15,"AMETHYST","night",11,185,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:27,"AMETHYST","night",18,106,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:33,"AMETHYST","night",62,165,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:35,"AMETHYST","night",11,194,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:47,"AMETHYST","night",18,132,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:51,"AMETHYST","night",13,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:53,"AMETHYST","night",62,172,NA,NA,"receiver"
2024-06-11,2024-06-11 18:29:56,"AMETHYST","night",11,208,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:07,"AMETHYST","night",18,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:14,"AMETHYST","night",62,192,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:16,"AMETHYST","night",11,187,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:21,"AMETHYST","night",15,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:24,"AMETHYST","night",20,108,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:24,"AMETHYST","night",12,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:26,"AMETHYST","night",18,132,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:34,"AMETHYST","night",62,159,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:36,"AMETHYST","night",11,175,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:41,"AMETHYST","night",15,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:43,"AMETHYST","night",12,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:46,"AMETHYST","night",18,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:52,"AMETHYST","night",13,105,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:54,"AMETHYST","night",62,150,NA,NA,"receiver"
2024-06-11,2024-06-11 18:30:56,"AMETHYST","night",11,177,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:01,"AMETHYST","night",15,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:03,"AMETHYST","night",12,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:06,"AMETHYST","night",18,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:11,"AMETHYST","night",60,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:14,"AMETHYST","night",62,171,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:16,"AMETHYST","night",11,176,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:19,"AMETHYST","night",19,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:23,"AMETHYST","night",20,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:26,"AMETHYST","night",18,129,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:34,"AMETHYST","night",62,179,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:36,"AMETHYST","night",11,186,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:40,"AMETHYST","night",15,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:46,"AMETHYST","night",18,133,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:52,"AMETHYST","night",13,108,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:54,"AMETHYST","night",62,168,NA,NA,"receiver"
2024-06-11,2024-06-11 18:31:56,"AMETHYST","night",11,159,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:03,"AMETHYST","night",20,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:06,"AMETHYST","night",18,123,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:12,"AMETHYST","night",13,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:12,"AMETHYST","night",57,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:14,"AMETHYST","night",62,194,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:16,"AMETHYST","night",11,149,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:19,"AMETHYST","night",19,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:23,"AMETHYST","night",12,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:24,"AMETHYST","night",59,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:27,"AMETHYST","night",18,161,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:34,"AMETHYST","night",62,182,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:36,"AMETHYST","night",11,141,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:38,"AMETHYST","night",19,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:44,"AMETHYST","night",12,127,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:47,"AMETHYST","night",18,143,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:52,"AMETHYST","night",57,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:55,"AMETHYST","night",11,135,NA,NA,"receiver"
2024-06-11,2024-06-11 18:32:58,"AMETHYST","night",19,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:07,"AMETHYST","night",18,169,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:12,"AMETHYST","night",57,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:13,"AMETHYST","night",62,167,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:15,"AMETHYST","night",11,135,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:27,"AMETHYST","night",18,185,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:31,"AMETHYST","night",60,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:33,"AMETHYST","night",62,158,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:35,"AMETHYST","night",11,147,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:39,"AMETHYST","night",19,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:45,"AMETHYST","night",59,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:47,"AMETHYST","night",18,166,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:53,"AMETHYST","night",62,155,NA,NA,"receiver"
2024-06-11,2024-06-11 18:33:55,"AMETHYST","night",11,138,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:07,"AMETHYST","night",18,161,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:13,"AMETHYST","night",62,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:15,"AMETHYST","night",11,142,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:26,"AMETHYST","night",18,158,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:33,"AMETHYST","night",62,145,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:35,"AMETHYST","night",11,139,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:47,"AMETHYST","night",18,159,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:53,"AMETHYST","night",62,126,NA,NA,"receiver"
2024-06-11,2024-06-11 18:34:56,"AMETHYST","night",11,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:07,"AMETHYST","night",18,152,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:11,"AMETHYST","night",13,114,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:11,"AMETHYST","night",57,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:14,"AMETHYST","night",62,153,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:16,"AMETHYST","night",11,127,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:24,"AMETHYST","night",12,120,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:26,"AMETHYST","night",18,189,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:34,"AMETHYST","night",62,128,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:36,"AMETHYST","night",11,135,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:39,"AMETHYST","night",19,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:46,"AMETHYST","night",18,187,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:54,"AMETHYST","night",62,152,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:56,"AMETHYST","night",11,142,NA,NA,"receiver"
2024-06-11,2024-06-11 18:35:59,"AMETHYST","night",19,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:06,"AMETHYST","night",18,177,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:14,"AMETHYST","night",62,152,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:16,"AMETHYST","night",11,146,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:27,"AMETHYST","night",18,122,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:34,"AMETHYST","night",62,140,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:36,"AMETHYST","night",11,120,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:47,"AMETHYST","night",18,168,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:55,"AMETHYST","night",11,130,NA,NA,"receiver"
2024-06-11,2024-06-11 18:36:58,"AMETHYST","night",19,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:03,"AMETHYST","night",20,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:06,"AMETHYST","night",18,199,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:14,"AMETHYST","night",62,136,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:16,"AMETHYST","night",11,139,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:19,"AMETHYST","night",19,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:27,"AMETHYST","night",18,174,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:34,"AMETHYST","night",62,114,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:36,"AMETHYST","night",11,141,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:43,"AMETHYST","night",20,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:44,"AMETHYST","night",12,120,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:47,"AMETHYST","night",18,191,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:54,"AMETHYST","night",62,135,NA,NA,"receiver"
2024-06-11,2024-06-11 18:37:55,"AMETHYST","night",11,122,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:07,"AMETHYST","night",18,197,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:13,"AMETHYST","night",62,141,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:15,"AMETHYST","night",11,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:27,"AMETHYST","night",18,208,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:33,"AMETHYST","night",62,142,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:35,"AMETHYST","night",11,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:47,"AMETHYST","night",18,208,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:53,"AMETHYST","night",62,136,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:56,"AMETHYST","night",11,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:38:59,"AMETHYST","night",19,122,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:04,"AMETHYST","night",20,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:04,"AMETHYST","night",12,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:07,"AMETHYST","night",18,199,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:11,"AMETHYST","night",60,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:24,"AMETHYST","night",20,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:24,"AMETHYST","night",12,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:27,"AMETHYST","night",18,159,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:31,"AMETHYST","night",57,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:33,"AMETHYST","night",62,132,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:36,"AMETHYST","night",11,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:41,"AMETHYST","night",15,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:44,"AMETHYST","night",12,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:45,"AMETHYST","night",59,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:47,"AMETHYST","night",18,175,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:54,"AMETHYST","night",62,126,NA,NA,"receiver"
2024-06-11,2024-06-11 18:39:56,"AMETHYST","night",11,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:04,"AMETHYST","night",12,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:07,"AMETHYST","night",18,150,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:13,"AMETHYST","night",62,120,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:15,"AMETHYST","night",11,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:23,"AMETHYST","night",12,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:25,"AMETHYST","night",18,149,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:33,"AMETHYST","night",62,131,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:35,"AMETHYST","night",11,137,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:40,"AMETHYST","night",15,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:42,"AMETHYST","night",12,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:45,"AMETHYST","night",18,189,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:51,"AMETHYST","night",13,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:53,"AMETHYST","night",62,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:55,"AMETHYST","night",11,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:40:58,"AMETHYST","night",19,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:02,"AMETHYST","night",12,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:03,"AMETHYST","night",59,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:05,"AMETHYST","night",18,145,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:11,"AMETHYST","night",60,114,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:11,"AMETHYST","night",57,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:13,"AMETHYST","night",62,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:15,"AMETHYST","night",11,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:18,"AMETHYST","night",19,114,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:26,"AMETHYST","night",18,134,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:46,"AMETHYST","night",18,129,NA,NA,"receiver"
2024-06-11,2024-06-11 18:41:51,"AMETHYST","night",57,122,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:03,"AMETHYST","night",59,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:05,"AMETHYST","night",18,126,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:11,"AMETHYST","night",57,124,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:24,"AMETHYST","night",59,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:26,"AMETHYST","night",18,128,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:31,"AMETHYST","night",57,122,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:33,"AMETHYST","night",62,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:34,"AMETHYST","night",11,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:46,"AMETHYST","night",18,129,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:51,"AMETHYST","night",60,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:51,"AMETHYST","night",57,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:42:52,"AMETHYST","night",62,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:03,"AMETHYST","night",20,114,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:04,"AMETHYST","night",59,114,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:06,"AMETHYST","night",18,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:10,"AMETHYST","night",60,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:23,"AMETHYST","night",20,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:26,"AMETHYST","night",18,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:30,"AMETHYST","night",60,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:30,"AMETHYST","night",57,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:35,"AMETHYST","night",11,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:46,"AMETHYST","night",18,135,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:50,"AMETHYST","night",57,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:53,"AMETHYST","night",62,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:43:55,"AMETHYST","night",11,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:44:25,"AMETHYST","night",18,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:44:31,"AMETHYST","night",60,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:44:33,"AMETHYST","night",62,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:44:35,"AMETHYST","night",11,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:44:51,"AMETHYST","night",60,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:44:58,"AMETHYST","night",19,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:03,"AMETHYST","night",59,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:05,"AMETHYST","night",18,130,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:13,"AMETHYST","night",62,141,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:15,"AMETHYST","night",11,141,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:20,"AMETHYST","night",15,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:26,"AMETHYST","night",18,155,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:31,"AMETHYST","night",60,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:35,"AMETHYST","night",11,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:38,"AMETHYST","night",19,108,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:46,"AMETHYST","night",18,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:51,"AMETHYST","night",60,127,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:55,"AMETHYST","night",11,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:45:58,"AMETHYST","night",19,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:06,"AMETHYST","night",18,119,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:11,"AMETHYST","night",60,129,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:15,"AMETHYST","night",11,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:18,"AMETHYST","night",19,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:22,"AMETHYST","night",12,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:23,"AMETHYST","night",59,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:26,"AMETHYST","night",18,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:31,"AMETHYST","night",60,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:37,"AMETHYST","night",19,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:44,"AMETHYST","night",59,117,NA,NA,"receiver"
2024-06-11,2024-06-11 18:46:46,"AMETHYST","night",18,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:03,"AMETHYST","night",59,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:11,"AMETHYST","night",60,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:15,"AMETHYST","night",14,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:18,"AMETHYST","night",19,127,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:24,"AMETHYST","night",59,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:26,"AMETHYST","night",18,123,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:31,"AMETHYST","night",60,137,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:33,"AMETHYST","night",62,106,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:35,"AMETHYST","night",14,114,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:38,"AMETHYST","night",19,125,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:43,"AMETHYST","night",20,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:43,"AMETHYST","night",12,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:44,"AMETHYST","night",59,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:45,"AMETHYST","night",18,115,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:51,"AMETHYST","night",60,131,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:52,"AMETHYST","night",62,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:47:58,"AMETHYST","night",19,138,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:04,"AMETHYST","night",59,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:05,"AMETHYST","night",18,111,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:10,"AMETHYST","night",60,128,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:14,"AMETHYST","night",14,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:18,"AMETHYST","night",19,142,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:24,"AMETHYST","night",59,126,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:25,"AMETHYST","night",18,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:30,"AMETHYST","night",60,130,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:38,"AMETHYST","night",19,143,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:44,"AMETHYST","night",59,131,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:50,"AMETHYST","night",60,123,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:53,"AMETHYST","night",62,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:48:58,"AMETHYST","night",19,123,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:03,"AMETHYST","night",20,108,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:03,"AMETHYST","night",59,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:04,"AMETHYST","night",18,110,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:11,"AMETHYST","night",60,118,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:18,"AMETHYST","night",19,128,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:23,"AMETHYST","night",12,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:25,"AMETHYST","night",18,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:31,"AMETHYST","night",57,112,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:38,"AMETHYST","night",19,123,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:51,"AMETHYST","night",60,126,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:51,"AMETHYST","night",57,126,NA,NA,"receiver"
2024-06-11,2024-06-11 18:49:58,"AMETHYST","night",19,144,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:11,"AMETHYST","night",60,138,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:18,"AMETHYST","night",19,146,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:24,"AMETHYST","night",59,121,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:31,"AMETHYST","night",60,137,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:38,"AMETHYST","night",19,145,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:51,"AMETHYST","night",60,114,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:51,"AMETHYST","night",57,128,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:55,"AMETHYST","night",14,109,NA,NA,"receiver"
2024-06-11,2024-06-11 18:50:57,"AMETHYST","night",19,116,NA,NA,"receiver"
2024-06-11,2024-06-11 18:51:02,"AMETHYST","night",20,108,NA,NA,"receiver"
2024-06-11,2024-06-11 18:51:04,"AMETHYST","night",59,107,NA,NA,"receiver"
2024-06-11,2024-06-11 18:51:11,"AMETHYST","night",60,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:51:22,"AMETHYST","night",20,130,NA,NA,"receiver"
2024-06-11,2024-06-11 18:51:31,"AMETHYST","night",57,113,NA,NA,"receiver"
2024-06-11,2024-06-11 18:51:42,"AMETHYST","night",20,127,NA,NA,"receiver"
2024-06-11,2024-06-11 18:51:51,"AMETHYST","night",57,136,NA,NA,"receiver"
