"trackedTime_EST","river","shift","tagID","power","lon","lat","source"
2024-08-06 10:40:19,"UNDERHILL","day",35,91,NA,NA,"receiver"
2024-08-06 10:40:38,"UNDERHILL","day",35,134,NA,NA,"receiver"
2024-08-06 10:40:55,"UNDERHILL","day",35,144,NA,NA,"receiver"
2024-08-06 10:41:15,"UNDERHILL","day",35,76,NA,NA,"receiver"
2024-08-06 10:41:33,"UNDERHILL","day",35,92,NA,NA,"receiver"
2024-08-06 11:30:15,"UNDERHILL","day",33,156,NA,NA,"receiver"
2024-08-06 11:30:35,"UNDERHILL","day",33,122,NA,NA,"receiver"
2024-08-06 11:39:03,"UNDERHILL","day",44,187,NA,NA,"receiver"
2024-08-06 11:40:43,"UNDERHILL","day",44,138,NA,NA,"receiver"
2024-08-06 11:42:03,"UNDERHILL","day",44,136,NA,NA,"receiver"
2024-08-06 12:03:23,"UNDERHILL","day",44,168,NA,NA,"receiver"
2024-08-06 12:03:43,"UNDERHILL","day",44,175,NA,NA,"receiver"
2024-08-06 12:13:35,"UNDERHILL","day",33,138,NA,NA,"receiver"
2024-08-06 19:01:52,"UNDERHILL","night",33,171,NA,NA,"receiver"
2024-08-06 21:20:23,"UNDERHILL","night",35,190,NA,NA,"receiver"
2024-08-06 21:39:43,"UNDERHILL","night",35,200,NA,NA,"receiver"
2024-08-06 21:45:59,"UNDERHILL","night",44,111,NA,NA,"receiver"
2024-08-06 21:51:11,"UNDERHILL","night",33,141,NA,NA,"receiver"
2024-08-07 07:18:01,"DRY UPPER","day",29,132,NA,NA,"receiver"
2024-08-07 07:18:21,"DRY UPPER","day",29,125,NA,NA,"receiver"
2024-08-07 07:18:41,"DRY UPPER","day",29,125,NA,NA,"receiver"
2024-08-07 08:05:08,"DRY UPPER","day",30,115,NA,NA,"receiver"
2024-08-07 08:21:46,"DRY UPPER","day",54,109,NA,NA,"receiver"
2024-08-07 17:14:04,"DRY UPPER","night",30,69,NA,NA,"receiver"
2024-08-07 17:14:18,"DRY UPPER","night",29,174,NA,NA,"receiver"
2024-08-07 17:14:38,"DRY UPPER","night",29,161,NA,NA,"receiver"
2024-08-07 17:14:58,"DRY UPPER","night",29,172,NA,NA,"receiver"
2024-08-07 17:15:18,"DRY UPPER","night",29,175,NA,NA,"receiver"
2024-08-07 17:15:38,"DRY UPPER","night",29,188,NA,NA,"receiver"
2024-08-07 18:25:07,"DRY UPPER","night",16,90,NA,NA,"receiver"
2024-08-07 18:28:23,"DRY UPPER","night",30,133,NA,NA,"receiver"
2024-08-07 18:32:58,"DRY UPPER","night",29,104,NA,NA,"receiver"
2024-08-07 20:47:57,"DRY UPPER","night",29,158,NA,NA,"receiver"
2024-08-07 20:48:17,"DRY UPPER","night",29,182,NA,NA,"receiver"
2024-08-07 20:48:38,"DRY UPPER","night",29,188,NA,NA,"receiver"
2024-08-07 20:48:58,"DRY UPPER","night",29,171,NA,NA,"receiver"
2024-08-07 20:49:18,"DRY UPPER","night",29,194,NA,NA,"receiver"
2024-08-07 20:49:37,"DRY UPPER","night",29,159,NA,NA,"receiver"
2024-08-07 20:49:57,"DRY UPPER","night",29,155,NA,NA,"receiver"
2024-08-07 20:51:43,"DRY UPPER","night",30,143,NA,NA,"receiver"
2024-08-07 20:52:04,"DRY UPPER","night",30,184,NA,NA,"receiver"
2024-08-07 20:52:24,"DRY UPPER","night",30,183,NA,NA,"receiver"
2024-08-07 20:52:44,"DRY UPPER","night",30,158,NA,NA,"receiver"
2024-08-07 20:53:04,"DRY UPPER","night",30,199,NA,NA,"receiver"
2024-08-07 20:53:22,"DRY UPPER","night",30,116,NA,NA,"receiver"
2024-08-07 20:53:42,"DRY UPPER","night",30,119,NA,NA,"receiver"
2024-08-07 20:56:07,"DRY UPPER","night",16,163,NA,NA,"receiver"
2024-08-07 20:56:27,"DRY UPPER","night",16,175,NA,NA,"receiver"
2024-08-07 20:57:06,"DRY UPPER","night",16,162,NA,NA,"receiver"
2024-08-07 20:57:26,"DRY UPPER","night",16,185,NA,NA,"receiver"
2024-08-07 20:58:06,"DRY UPPER","night",16,195,NA,NA,"receiver"
2024-08-07 20:58:26,"DRY UPPER","night",16,139,NA,NA,"receiver"
2024-08-07 20:59:06,"DRY UPPER","night",16,118,NA,NA,"receiver"
2024-08-07 21:03:21,"DRY UPPER","night",54,129,NA,NA,"receiver"
2024-08-07 21:03:41,"DRY UPPER","night",54,197,NA,NA,"receiver"
2024-08-07 21:16:42,"DRY UPPER","night",21,134,NA,NA,"receiver"
2024-08-07 21:17:02,"DRY UPPER","night",21,170,NA,NA,"receiver"
2024-08-07 21:17:22,"DRY UPPER","night",21,162,NA,NA,"receiver"
2024-08-07 21:17:42,"DRY UPPER","night",21,149,NA,NA,"receiver"
2024-08-07 21:18:03,"DRY UPPER","night",21,161,NA,NA,"receiver"
2024-08-07 21:18:23,"DRY UPPER","night",21,163,NA,NA,"receiver"
2024-08-07 21:18:43,"DRY UPPER","night",21,160,NA,NA,"receiver"
2024-08-07 21:19:03,"DRY UPPER","night",21,124,NA,NA,"receiver"
2024-08-07 21:19:23,"DRY UPPER","night",21,160,NA,NA,"receiver"
2024-08-07 21:19:43,"DRY UPPER","night",21,111,NA,NA,"receiver"
2024-08-07 21:20:02,"DRY UPPER","night",21,115,NA,NA,"receiver"
2024-08-07 21:20:22,"DRY UPPER","night",21,137,NA,NA,"receiver"
2024-08-07 21:20:42,"DRY UPPER","night",21,184,NA,NA,"receiver"
2024-08-07 21:21:02,"DRY UPPER","night",21,181,NA,NA,"receiver"
2024-08-07 21:21:22,"DRY UPPER","night",21,179,NA,NA,"receiver"
2024-08-07 21:21:42,"DRY UPPER","night",21,178,NA,NA,"receiver"
2024-08-07 21:22:02,"DRY UPPER","night",21,183,NA,NA,"receiver"
2024-08-07 21:22:22,"DRY UPPER","night",21,166,NA,NA,"receiver"
2024-08-07 21:22:42,"DRY UPPER","night",21,190,NA,NA,"receiver"
2024-08-07 21:23:03,"DRY UPPER","night",21,176,NA,NA,"receiver"
2024-08-07 21:49:19,"DRY UPPER","night",54,175,NA,NA,"receiver"
2024-08-07 21:49:39,"DRY UPPER","night",54,199,NA,NA,"receiver"
2024-08-07 21:50:19,"DRY UPPER","night",54,154,NA,NA,"receiver"
2024-08-07 21:54:26,"DRY UPPER","night",16,126,NA,NA,"receiver"
2024-08-07 21:54:46,"DRY UPPER","night",16,162,NA,NA,"receiver"
2024-08-07 21:55:06,"DRY UPPER","night",16,172,NA,NA,"receiver"
2024-08-07 21:55:26,"DRY UPPER","night",16,166,NA,NA,"receiver"
2024-08-07 21:55:46,"DRY UPPER","night",16,172,NA,NA,"receiver"
2024-08-07 21:56:05,"DRY UPPER","night",16,179,NA,NA,"receiver"
2024-08-07 21:56:25,"DRY UPPER","night",16,199,NA,NA,"receiver"
2024-08-07 21:56:45,"DRY UPPER","night",16,199,NA,NA,"receiver"
2024-08-07 21:58:02,"DRY UPPER","night",30,111,NA,NA,"receiver"
2024-08-07 21:58:22,"DRY UPPER","night",30,114,NA,NA,"receiver"
2024-08-07 21:58:42,"DRY UPPER","night",30,130,NA,NA,"receiver"
2024-08-07 21:59:02,"DRY UPPER","night",30,197,NA,NA,"receiver"
2024-08-07 21:59:22,"DRY UPPER","night",30,149,NA,NA,"receiver"
2024-08-07 21:59:43,"DRY UPPER","night",30,144,NA,NA,"receiver"
2024-08-07 22:00:03,"DRY UPPER","night",30,105,NA,NA,"receiver"
2024-08-07 22:01:18,"DRY UPPER","night",29,194,NA,NA,"receiver"
2024-08-08 07:48:15,"AMETHYST","day",18,119,NA,NA,"receiver"
2024-08-08 07:48:35,"AMETHYST","day",18,114,NA,NA,"receiver"
2024-08-08 07:49:15,"AMETHYST","day",18,115,NA,NA,"receiver"
2024-08-08 08:35:13,"AMETHYST","day",14,97,NA,NA,"receiver"
2024-08-08 08:35:16,"AMETHYST","day",62,90,NA,NA,"receiver"
2024-08-08 10:19:11,"AMETHYST","day",14,121,NA,NA,"receiver"
2024-08-08 17:07:29,"AMETHYST","night",14,119,NA,NA,"receiver"
2024-08-08 17:07:49,"AMETHYST","night",14,120,NA,NA,"receiver"
2024-08-08 17:08:14,"AMETHYST","night",18,116,NA,NA,"receiver"
2024-08-08 17:09:55,"AMETHYST","night",60,110,NA,NA,"receiver"
2024-08-08 17:10:15,"AMETHYST","night",60,140,NA,NA,"receiver"
2024-08-08 17:10:35,"AMETHYST","night",60,196,NA,NA,"receiver"
2024-08-08 17:10:55,"AMETHYST","night",60,155,NA,NA,"receiver"
2024-08-08 17:11:15,"AMETHYST","night",60,152,NA,NA,"receiver"
2024-08-08 18:04:31,"AMETHYST","night",19,120,NA,NA,"receiver"
2024-08-08 18:53:28,"AMETHYST","night",14,119,NA,NA,"receiver"
2024-08-08 20:54:35,"AMETHYST","night",60,198,NA,NA,"receiver"
2024-08-08 21:48:51,"AMETHYST","night",19,157,NA,NA,"receiver"
2024-08-05 10:39:03,"DRY UPPER","day",49,69,-72.5036767,42.6504367,"receiver"
2024-08-05 10:42:23,"DRY UPPER","day",49,62,-72.5039167,42.6507017,"receiver"
2024-08-05 10:45:21,"DRY UPPER","day",30,24,-72.50385,42.6506967,"receiver"
2024-08-05 10:45:23,"DRY UPPER","day",49,65,-72.50385,42.6506967,"receiver"
2024-08-05 10:46:01,"UNDERHILL","day",44,22,-72.5038514,42.6506967,"receiver"
2024-08-05 10:46:12,"AMETHYST","day",18,31,-72.5038533,42.6506967,"receiver"
2024-08-05 10:46:45,"AMETHYST","day",15,26,-72.5038567,42.650695,"receiver"
2024-08-05 10:47:02,"AMETHYST","day",18,30,-72.5038333,42.650615,"receiver"
2024-08-05 10:47:10,"DRY UPPER","day",29,23,-72.50384,42.6506117,"receiver"
2024-08-05 10:47:20,"DRY UPPER","day",29,23,-72.5038383,42.6506167,"receiver"
2024-08-05 10:47:24,"AMETHYST","day",15,37,-72.5038367,42.6506183,"receiver"
2024-08-05 10:47:25,"DRY UPPER","day",22,21,-72.5038367,42.6506183,"receiver"
2024-08-05 10:47:43,"DRY UPPER","day",49,48,-72.5038514,42.6506033,"receiver"
2024-08-05 10:49:03,"AMETHYST","day",61,23,-72.5039081,42.65056,"receiver"
2024-08-05 10:49:12,"UNDERHILL","day",40,29,-72.5039133,42.6505567,"receiver"
2024-08-05 10:49:15,"UNDERHILL","day",33,28,-72.503915,42.6505567,"receiver"
2024-08-05 10:49:16,"AMETHYST","day",18,31,-72.503915,42.6505583,"receiver"
2024-08-05 10:49:23,"DRY UPPER","day",49,60,-72.503915,42.6505617,"receiver"
2024-08-05 10:49:46,"AMETHYST","day",61,52,-72.50394,42.6507283,"receiver"
2024-08-05 10:50:03,"DRY UPPER","day",49,91,-72.5039217,42.650875,"receiver"
2024-08-05 10:50:23,"DRY UPPER","day",49,80,-72.503915,42.650875,"receiver"
2024-08-05 10:51:13,"UNDERHILL","day",44,55,-72.5036233,42.6508283,"receiver"
2024-08-05 10:51:23,"DRY UPPER","day",49,102,-72.5036117,42.6508167,"receiver"
2024-08-05 10:51:43,"DRY UPPER","day",49,100,-72.5036083,42.650815,"receiver"
2024-08-05 10:52:03,"DRY UPPER","day",49,75,-72.50359,42.6508183,"receiver"
2024-08-05 10:52:20,"AMETHYST","day",62,43,-72.5034914,42.650815,"receiver"
2024-08-05 10:52:43,"DRY UPPER","day",49,88,-72.5035764,42.65083,"receiver"
2024-08-05 10:53:03,"DRY UPPER","day",49,87,-72.5035867,42.6507533,"receiver"
2024-08-05 10:53:23,"DRY UPPER","day",49,59,-72.5035467,42.6507767,"receiver"
2024-08-05 10:53:43,"DRY UPPER","day",49,63,-72.50355,42.6508267,"receiver"
2024-08-05 10:55:03,"DRY UPPER","day",49,84,-72.5034667,42.65086,"receiver"
2024-08-05 10:55:23,"DRY UPPER","day",49,86,-72.5034683,42.65086,"receiver"
2024-08-05 10:55:43,"DRY UPPER","day",49,88,-72.5034683,42.65086,"receiver"
2024-08-05 10:56:03,"DRY UPPER","day",49,83,-72.5034697,42.65086,"receiver"
2024-08-05 10:56:23,"DRY UPPER","day",49,72,-72.5034733,42.65086,"receiver"
2024-08-05 10:56:43,"DRY UPPER","day",49,63,-72.5037281,42.6508367,"receiver"
2024-08-05 10:57:03,"DRY UPPER","day",49,64,-72.5039814,42.6508783,"receiver"
2024-08-05 10:57:23,"DRY UPPER","day",49,89,-72.504025,42.6510133,"receiver"
2024-08-05 10:57:43,"DRY UPPER","day",49,94,-72.5039133,42.65114,"receiver"
2024-08-05 10:58:03,"DRY UPPER","day",49,91,-72.5039067,42.6511583,"receiver"
2024-08-05 10:58:23,"DRY UPPER","day",49,95,-72.5039031,42.6511567,"receiver"
2024-08-05 10:58:43,"DRY UPPER","day",49,92,-72.5038617,42.6511817,"receiver"
2024-08-05 10:59:03,"DRY UPPER","day",49,66,-72.5037783,42.6512333,"receiver"
2024-08-05 10:59:23,"DRY UPPER","day",49,98,-72.50382,42.6511833,"receiver"
2024-08-05 11:00:03,"DRY UPPER","day",49,83,-72.503885,42.651145,"receiver"
2024-08-05 11:00:23,"DRY UPPER","day",49,72,-72.503885,42.6511367,"receiver"
2024-08-05 11:01:03,"DRY UPPER","day",49,105,-72.5038347,42.6510733,"receiver"
2024-08-05 11:01:23,"DRY UPPER","day",49,97,-72.5037783,42.6510233,"receiver"
2024-08-05 11:01:43,"DRY UPPER","day",49,95,-72.5037114,42.6509833,"receiver"
2024-08-05 11:02:03,"DRY UPPER","day",49,134,-72.50363,42.651,"receiver"
2024-08-05 11:02:43,"DRY UPPER","day",49,171,-72.5035197,42.6510683,"receiver"
2024-08-05 11:03:03,"DRY UPPER","day",49,158,-72.503545,42.6510833,"receiver"
2024-08-05 11:03:23,"DRY UPPER","day",49,145,-72.5035267,42.6510883,"receiver"
2024-08-05 11:03:43,"DRY UPPER","day",49,132,-72.5034967,42.6510967,"receiver"
2024-08-05 11:04:03,"DRY UPPER","day",49,129,-72.5035017,42.6510933,"receiver"
2024-08-05 11:04:23,"DRY UPPER","day",49,147,-72.5035017,42.651095,"receiver"
2024-08-05 11:04:43,"DRY UPPER","day",49,137,-72.5035031,42.651095,"receiver"
2024-08-05 11:05:03,"DRY UPPER","day",49,151,-72.5035067,42.651095,"receiver"
2024-08-05 11:05:23,"DRY UPPER","day",49,140,-72.5035814,42.6510933,"receiver"
2024-08-05 11:05:43,"DRY UPPER","day",49,146,-72.5035883,42.6510933,"receiver"
2024-08-05 11:06:03,"DRY UPPER","day",49,137,-72.5035917,42.6510883,"receiver"
2024-08-05 11:06:23,"DRY UPPER","day",49,135,-72.50357,42.651135,"receiver"
2024-08-05 11:06:43,"DRY UPPER","day",49,174,-72.5035333,42.65112,"receiver"
2024-08-05 11:07:03,"DRY UPPER","day",49,152,-72.503535,42.65112,"receiver"
2024-08-05 11:07:23,"DRY UPPER","day",49,146,-72.503535,42.6511183,"receiver"
2024-08-05 11:08:03,"DRY UPPER","day",49,152,-72.5035333,42.6511183,"receiver"
2024-08-05 11:08:23,"DRY UPPER","day",49,139,-72.5035314,42.6511167,"receiver"
2024-08-05 11:08:43,"DRY UPPER","day",49,150,-72.5035314,42.6511133,"receiver"
2024-08-05 11:09:03,"DRY UPPER","day",49,150,-72.5035267,42.6511133,"receiver"
2024-08-05 11:10:03,"DRY UPPER","day",49,158,-72.503525,42.6511117,"receiver"
2024-08-05 11:10:23,"DRY UPPER","day",49,140,-72.5035081,42.6511317,"receiver"
2024-08-05 11:10:43,"DRY UPPER","day",49,134,-72.50348,42.6511283,"receiver"
2024-08-05 11:11:03,"DRY UPPER","day",49,135,-72.5034833,42.65113,"receiver"
2024-08-05 11:11:23,"DRY UPPER","day",49,132,-72.5034914,42.6511283,"receiver"
2024-08-05 11:15:42,"DRY UPPER","day",49,67,-72.5033617,42.651935,"receiver"
2024-08-05 11:16:02,"DRY UPPER","day",49,63,-72.50336,42.6519233,"receiver"
2024-08-05 11:17:52,"DRY UPPER","day",47,63,-72.5038417,42.6522883,"receiver"
2024-08-05 11:19:40,"DICKEY","day",31,26,-72.5038767,42.652645,"receiver"
2024-08-05 11:19:55,"DRY UPPER","day",16,49,-72.5038767,42.6526483,"receiver"
2024-08-05 11:19:57,"AMETHYST","day",18,33,-72.5038767,42.6526483,"receiver"
2024-08-05 11:20:10,"UNDERHILL","day",44,33,-72.5038717,42.6526467,"receiver"
2024-08-05 11:20:14,"DRY UPPER","day",46,39,-72.5038747,42.6526467,"receiver"
2024-08-05 11:20:46,"AMETHYST","day",18,41,-72.5038867,42.652685,"receiver"
2024-08-05 11:21:25,"AMETHYST","day",62,35,-72.5038483,42.6526917,"receiver"
2024-08-05 11:21:30,"DRY UPPER","day",17,49,-72.5038433,42.6526983,"receiver"
2024-08-05 11:21:37,"AMETHYST","day",15,35,-72.5038417,42.6527017,"receiver"
2024-08-05 11:21:38,"UNDERHILL","day",34,36,-72.5038417,42.6527017,"receiver"
2024-08-05 11:22:12,"DRY UPPER","day",47,60,-72.5038417,42.6527983,"receiver"
2024-08-05 11:22:52,"DRY UPPER","day",47,74,-72.5035597,42.65304,"receiver"
2024-08-05 11:23:27,"DICKEY","day",31,33,-72.503435,42.6531367,"receiver"
2024-08-05 11:23:34,"DRY UPPER","day",16,29,-72.5034631,42.6531517,"receiver"
2024-08-05 11:23:42,"UNDERHILL","day",33,44,-72.5034617,42.653155,"receiver"
2024-08-05 11:23:44,"AMETHYST","day",15,39,-72.5034617,42.653155,"receiver"
2024-08-05 11:23:55,"DRY UPPER","day",29,40,-72.503455,42.65316,"receiver"
2024-08-05 11:24:17,"AMETHYST","day",15,32,-72.5034631,42.6531733,"receiver"
2024-08-05 11:25:37,"DRY UPPER","day",46,27,-72.5035183,42.653245,"receiver"
2024-08-05 11:26:59,"AMETHYST","day",18,24,-72.503235,42.6534483,"receiver"
2024-08-05 11:27:28,"AMETHYST","day",18,45,-72.5031083,42.65337,"receiver"
2024-08-05 11:27:35,"UNDERHILL","day",33,24,-72.503055,42.6533967,"receiver"
2024-08-05 11:27:57,"AMETHYST","day",15,32,-72.5030333,42.653545,"receiver"
2024-08-05 11:28:31,"AMETHYST","day",18,41,-72.5029514,42.653555,"receiver"
2024-08-05 11:29:18,"AMETHYST","day",18,51,-72.50324,42.6536367,"receiver"
2024-08-05 11:29:28,"AMETHYST","day",15,51,-72.503245,42.6536317,"receiver"
2024-08-05 11:29:30,"AMETHYST","day",18,34,-72.5032433,42.65363,"receiver"
2024-08-05 11:29:38,"AMETHYST","day",18,31,-72.5032417,42.6536283,"receiver"
2024-08-05 11:30:32,"AMETHYST","day",18,35,-72.503275,42.6537367,"receiver"
2024-08-05 11:30:43,"AMETHYST","day",18,53,-72.50336,42.6538067,"receiver"
2024-08-05 11:31:22,"AMETHYST","day",15,23,-72.50371,42.653775,"receiver"
2024-08-05 11:31:47,"AMETHYST","day",18,28,-72.5037983,42.6538033,"receiver"
2024-08-05 11:31:51,"DRY UPPER","day",46,25,-72.5037983,42.6538017,"receiver"
2024-08-05 11:32:09,"AMETHYST","day",15,30,-72.5037917,42.6537867,"receiver"
2024-08-05 11:32:28,"AMETHYST","day",18,37,-72.5037817,42.6537967,"receiver"
2024-08-05 11:32:30,"AMETHYST","day",62,34,-72.5037833,42.6537983,"receiver"
2024-08-05 11:33:03,"UNDERHILL","day",44,33,-72.5037817,42.6538067,"receiver"
2024-08-05 11:33:18,"AMETHYST","day",18,29,-72.5037817,42.65381,"receiver"
2024-08-05 11:33:26,"AMETHYST","day",15,44,-72.5037681,42.65382,"receiver"
2024-08-05 11:33:35,"AMETHYST","day",18,31,-72.50375,42.6538167,"receiver"
2024-08-05 11:33:43,"AMETHYST","day",15,55,-72.503735,42.6538133,"receiver"
2024-08-05 11:33:49,"AMETHYST","day",15,41,-72.5037281,42.6538133,"receiver"
2024-08-05 11:33:56,"DRY UPPER","day",29,44,-72.5037267,42.6538117,"receiver"
2024-08-05 11:33:57,"UNDERHILL","day",44,35,-72.5037267,42.6538117,"receiver"
2024-08-05 11:34:01,"AMETHYST","day",18,25,-72.5037267,42.6538133,"receiver"
2024-08-05 11:34:02,"UNDERHILL","day",44,30,-72.5037267,42.6538133,"receiver"
2024-08-05 11:34:03,"AMETHYST","day",18,30,-72.5037267,42.6538133,"receiver"
2024-08-05 11:34:11,"AMETHYST","day",15,27,-72.503725,42.6538117,"receiver"
2024-08-05 11:34:13,"AMETHYST","day",18,37,-72.5037233,42.6538117,"receiver"
2024-08-05 11:34:24,"DRY UPPER","day",46,23,-72.503725,42.65381,"receiver"
2024-08-05 11:34:25,"UNDERHILL","day",44,30,-72.503725,42.65381,"receiver"
2024-08-05 11:34:30,"AMETHYST","day",15,30,-72.5037233,42.65381,"receiver"
2024-08-05 11:35:52,"DRY UPPER","day",47,54,-72.5036117,42.6540733,"receiver"
2024-08-05 11:36:11,"AMETHYST","day",18,37,-72.5036867,42.65411,"receiver"
2024-08-05 11:36:13,"DRY UPPER","day",46,24,-72.5036831,42.65411,"receiver"
2024-08-05 11:36:35,"DRY UPPER","day",22,45,-72.50368,42.6541083,"receiver"
2024-08-05 11:36:52,"AMETHYST","day",15,34,-72.5036783,42.65411,"receiver"
2024-08-05 11:37:05,"UNDERHILL","day",44,47,-72.50368,42.65411,"receiver"
2024-08-05 11:37:14,"UNDERHILL","day",44,40,-72.50368,42.6541133,"receiver"
2024-08-05 11:37:49,"AMETHYST","day",18,43,-72.5036033,42.6543783,"receiver"
2024-08-05 11:38:07,"AMETHYST","day",18,45,-72.5036567,42.6544533,"receiver"
2024-08-05 11:53:37,"AMETHYST","day",61,36,-72.504165,42.6575717,"receiver"
2024-08-05 11:53:39,"AMETHYST","day",61,27,-72.5041683,42.6575733,"receiver"
2024-08-05 11:54:10,"DRY UPPER","day",47,33,-72.5042283,42.657665,"receiver"
2024-08-05 11:56:40,"DRY UPPER","day",46,41,-72.5042667,42.65837,"receiver"
2024-08-05 11:56:55,"AMETHYST","day",15,40,-72.5041533,42.6584317,"receiver"
2024-08-06 07:31:45,"UNDERHILL","day",45,39,-72.3251664,42.44498,"receiver"
2024-08-06 07:32:57,"UNDERHILL","day",33,93,-72.3250833,42.4450683,"receiver"
2024-08-06 07:33:17,"UNDERHILL","day",33,77,-72.324895,42.4449317,"receiver"
2024-08-06 07:33:57,"UNDERHILL","day",33,94,-72.324875,42.444925,"receiver"
2024-08-06 07:34:17,"UNDERHILL","day",33,81,-72.3251381,42.4450233,"receiver"
2024-08-06 07:34:37,"UNDERHILL","day",33,110,-72.3253267,42.44504,"receiver"
2024-08-06 07:35:37,"UNDERHILL","day",33,110,-72.3254647,42.444995,"receiver"
2024-08-06 07:35:57,"UNDERHILL","day",33,100,-72.3255917,42.44509,"receiver"
2024-08-06 07:36:17,"UNDERHILL","day",33,103,-72.325625,42.4451,"receiver"
2024-08-06 07:36:37,"UNDERHILL","day",33,130,-72.3257117,42.4451533,"receiver"
2024-08-06 07:36:57,"UNDERHILL","day",33,97,-72.3258233,42.445195,"receiver"
2024-08-06 07:37:17,"UNDERHILL","day",33,136,-72.3259983,42.445215,"receiver"
2024-08-06 07:37:37,"UNDERHILL","day",33,95,-72.32606,42.44522,"receiver"
2024-08-06 07:37:57,"UNDERHILL","day",33,119,-72.3262697,42.445295,"receiver"
2024-08-06 07:38:17,"UNDERHILL","day",33,190,-72.326285,42.4452683,"receiver"
2024-08-06 07:38:37,"UNDERHILL","day",33,190,-72.3262483,42.4452933,"receiver"
