"trackedTime_EST","radioID","has_matching_receiver"
2024-07-11 12:17:00,"19",TRUE
2024-07-11 12:20:00,"20",TRUE
2024-07-11 12:24:00,"60",TRUE
2024-07-11 12:24:00,"60",TRUE
2024-07-11 17:31:00,"60",TRUE
2024-07-11 17:36:00,"62",TRUE
2024-07-11 17:38:00,"56",TRUE
2024-07-11 17:39:00,"57",TRUE
2024-07-11 17:42:00,"19",TRUE
2024-07-11 17:43:00,"18",TRUE
2024-07-11 17:44:00,"14",TRUE
2024-07-11 17:47:00,"20",TRUE
2024-07-11 18:27:00,"60",TRUE
2024-07-11 18:35:00,"19",TRUE
2024-07-11 18:36:00,"18",TRUE
2024-07-11 18:37:00,"14",TRUE
2024-07-11 18:39:00,"20",TRUE
2024-07-11 18:43:00,"57",TRUE
2024-07-11 18:43:00,"56",TRUE
2024-07-11 18:44:00,"62",TRUE
2024-07-11 19:12:00,"60",TRUE
2024-07-11 19:19:00,"56",TRUE
2024-07-11 19:25:00,"62",TRUE
2024-07-11 19:26:00,"57",TRUE
2024-07-11 19:28:00,"19",TRUE
2024-07-11 19:29:00,"18",TRUE
2024-07-11 19:30:00,"14",TRUE
2024-07-11 19:32:00,"20",TRUE
2024-07-11 20:09:00,"60",TRUE
2024-07-11 20:15:00,"56",TRUE
2024-07-11 20:20:00,"62",TRUE
2024-07-11 20:22:00,"57",TRUE
2024-07-11 20:26:00,"18",TRUE
2024-07-11 20:30:00,"14",TRUE
2024-07-11 20:31:00,"19",TRUE
2024-07-11 20:34:00,"20",TRUE
2024-07-11 21:11:00,"60",TRUE
2024-07-11 21:17:00,"56",TRUE
2024-07-11 21:27:00,"62",TRUE
2024-07-11 21:32:00,"57",TRUE
2024-07-11 21:38:00,"18",TRUE
2024-07-11 21:39:00,"14",TRUE
2024-07-11 21:40:00,"19",TRUE
2024-07-11 21:44:00,"20",TRUE
2024-07-11 22:10:00,"62",TRUE
2024-07-11 22:16:00,"57",TRUE
2024-07-11 22:18:00,"62",TRUE
2024-07-11 22:21:00,"56",TRUE
2024-07-11 22:23:00,"14",TRUE
2024-07-11 22:24:00,"18",TRUE
2024-07-11 22:25:00,"19",TRUE
2024-07-11 22:27:00,"20",TRUE
2024-07-12 08:01:00,"55",TRUE
2024-07-12 08:13:00,"16",TRUE
2024-07-12 08:25:00,"21",TRUE
2024-07-12 08:28:00,"24",TRUE
2024-07-12 08:36:00,"48",TRUE
2024-07-12 08:49:00,"49",TRUE
2024-07-12 08:51:00,"42",TRUE
2024-07-12 09:21:00,"49",TRUE
2024-07-12 09:28:00,"48",TRUE
2024-07-12 09:36:00,"21",TRUE
2024-07-12 09:37:00,"24",TRUE
2024-07-12 09:56:00,"55",TRUE
2024-07-12 09:57:00,"16",TRUE
2024-07-12 10:00:00,"22",TRUE
2024-07-12 10:33:00,"22",TRUE
2024-07-12 10:36:00,"55",TRUE
2024-07-12 10:38:00,"16",TRUE
2024-07-12 10:44:00,"21",TRUE
2024-07-12 10:59:00,"54",TRUE
2024-07-12 11:03:00,"48",TRUE
2024-07-12 11:13:00,"49",TRUE
2024-07-12 17:38:00,"22",TRUE
2024-07-12 17:39:00,"55",TRUE
2024-07-12 17:41:00,"16",TRUE
2024-07-12 17:44:00,"21",TRUE
2024-07-12 17:47:00,"54",TRUE
2024-07-12 17:52:00,"48",TRUE
2024-07-12 17:59:00,"49",TRUE
2024-07-12 18:47:00,"49",TRUE
2024-07-12 18:54:00,"48",TRUE
2024-07-12 18:55:00,"54",TRUE
2024-07-12 19:02:00,"21",TRUE
2024-07-12 19:05:00,"55",TRUE
2024-07-12 19:07:00,"16",TRUE
2024-07-12 19:13:00,"22",TRUE
2024-07-12 19:55:00,"22",TRUE
2024-07-12 19:59:00,"16",TRUE
2024-07-12 20:16:00,"55",TRUE
2024-07-12 20:20:00,"21",TRUE
2024-07-12 20:23:00,"54",TRUE
2024-07-12 20:24:00,"48",TRUE
2024-07-12 20:30:00,"49",TRUE
2024-07-12 21:02:00,"49",TRUE
2024-07-12 21:09:00,"48",TRUE
2024-07-12 21:12:00,"54",TRUE
2024-07-12 21:17:00,"21",TRUE
2024-07-12 21:25:00,"55",TRUE
2024-07-12 21:28:00,"16",TRUE
2024-07-12 21:33:00,"22",TRUE
2024-07-12 22:08:00,"22",TRUE
2024-07-12 22:10:00,"16",TRUE
2024-07-12 22:15:00,"55",TRUE
2024-07-12 22:22:00,"21",TRUE
2024-07-12 22:28:00,"54",TRUE
2024-07-12 22:29:00,"48",TRUE
2024-07-12 22:36:00,"49",TRUE
2024-07-16 03:49:00,"31",TRUE
2024-07-16 03:58:00,"28",TRUE
2024-07-16 04:04:00,"26",TRUE
2024-07-16 04:05:00,"37",TRUE
2024-07-16 05:17:00,"31",TRUE
2024-07-16 05:21:00,"28",TRUE
2024-07-16 05:25:00,"26",TRUE
2024-07-16 05:26:00,"37",TRUE
2024-07-16 05:56:00,"38",TRUE
2024-07-16 06:34:00,"32",TRUE
2024-07-16 06:45:00,"38",TRUE
2024-07-16 06:58:00,"31",TRUE
2024-07-16 07:01:00,"28",TRUE
2024-07-16 07:03:00,"26",TRUE
2024-07-16 07:05:00,"37",TRUE
2024-07-16 08:22:00,"38",TRUE
2024-07-16 08:29:00,"32",TRUE
2024-07-16 08:44:00,"31",TRUE
2024-07-16 08:47:00,"28",TRUE
2024-07-16 08:49:00,"26",TRUE
2024-07-16 08:49:00,"37",TRUE
2024-07-16 13:13:00,"31",TRUE
2024-07-16 13:17:00,"28",TRUE
2024-07-16 13:20:00,"37",TRUE
2024-07-16 13:48:00,"26",TRUE
2024-07-16 14:00:00,"38",TRUE
2024-07-16 14:15:00,"32",TRUE
2024-07-16 14:27:00,"31",TRUE
2024-07-16 14:31:00,"28",TRUE
2024-07-16 14:33:00,"26",TRUE
2024-07-16 14:33:00,"37",TRUE
2024-07-16 14:48:00,"38",TRUE
2024-07-16 14:51:00,"32",TRUE
2024-07-16 15:20:00,"31",TRUE
2024-07-16 15:23:00,"28",TRUE
2024-07-16 15:25:00,"26",TRUE
2024-07-16 15:26:00,"37",TRUE
2024-07-16 15:37:00,"38",TRUE
2024-07-16 15:39:00,"32",TRUE
2024-07-16 16:07:00,"31",TRUE
2024-07-16 16:08:00,"28",TRUE
2024-07-16 16:10:00,"26",TRUE
2024-07-16 16:11:00,"37",TRUE
2024-07-16 16:24:00,"38",TRUE
2024-07-16 16:43:00,"32",TRUE
2024-07-16 17:11:00,"31",TRUE
2024-07-16 17:13:00,"28",TRUE
2024-07-16 17:14:00,"26",TRUE
2024-07-16 17:14:00,"37",TRUE
2024-07-17 03:53:00,"60",TRUE
2024-07-17 04:02:00,"62",TRUE
2024-07-17 04:11:00,"14",TRUE
2024-07-17 04:13:00,"18",TRUE
2024-07-17 04:17:00,"19",TRUE
2024-07-17 04:26:00,"56",TRUE
2024-07-17 04:33:00,"20",TRUE
2024-07-17 05:03:00,"20",TRUE
2024-07-17 05:07:00,"56",TRUE
2024-07-17 05:10:00,"14",TRUE
2024-07-17 05:16:00,"19",TRUE
2024-07-17 05:17:00,"18",TRUE
2024-07-17 05:25:00,"57",TRUE
2024-07-17 05:26:00,"62",TRUE
2024-07-17 05:34:00,"60",TRUE
2024-07-17 06:47:00,"60",TRUE
2024-07-17 06:58:00,"57",TRUE
2024-07-17 06:58:00,"62",TRUE
2024-07-17 07:02:00,"19",TRUE
2024-07-17 07:03:00,"18",TRUE
2024-07-17 07:05:00,"14",TRUE
2024-07-17 07:08:00,"56",TRUE
2024-07-17 07:11:00,"20",TRUE
2024-07-17 07:45:00,"60",TRUE
2024-07-17 07:53:00,"57",TRUE
2024-07-17 07:56:00,"62",TRUE
2024-07-17 07:58:00,"18",TRUE
2024-07-17 07:59:00,"19",TRUE
2024-07-17 08:01:00,"14",TRUE
2024-07-17 08:10:00,"56",TRUE
2024-07-17 08:21:00,"20",TRUE
2024-07-17 08:26:00,"56",TRUE
2024-07-17 08:29:00,"14",TRUE
2024-07-17 08:30:00,"18",TRUE
2024-07-17 08:31:00,"19",TRUE
2024-07-17 08:34:00,"57",TRUE
2024-07-17 08:36:00,"62",TRUE
2024-07-17 08:50:00,"60",TRUE
2024-07-17 13:27:00,"60",TRUE
2024-07-17 13:31:00,"62",TRUE
2024-07-17 13:36:00,"57",TRUE
2024-07-17 13:38:00,"19",TRUE
2024-07-17 13:41:00,"18",TRUE
2024-07-17 13:41:00,"14",TRUE
2024-07-17 13:43:00,"56",TRUE
2024-07-17 13:45:00,"20",TRUE
2024-07-17 14:25:00,"60",TRUE
2024-07-17 14:31:00,"57",TRUE
2024-07-17 14:33:00,"62",TRUE
2024-07-17 14:35:00,"19",TRUE
2024-07-17 14:35:00,"18",TRUE
2024-07-17 14:36:00,"14",TRUE
2024-07-17 14:37:00,"56",TRUE
2024-07-17 14:38:00,"20",TRUE
2024-07-17 15:10:00,"60",TRUE
2024-07-17 15:19:00,"57",TRUE
2024-07-17 15:20:00,"62",TRUE
2024-07-17 15:21:00,"19",TRUE
2024-07-17 15:21:00,"18",TRUE
2024-07-17 15:22:00,"14",TRUE
2024-07-17 15:23:00,"56",TRUE
2024-07-17 15:24:00,"20",TRUE
2024-07-17 15:53:00,"60",TRUE
2024-07-17 16:02:00,"62",TRUE
2024-07-17 16:09:00,"57",TRUE
2024-07-17 16:12:00,"19",TRUE
2024-07-17 16:13:00,"18",TRUE
2024-07-17 16:14:00,"14",TRUE
2024-07-17 16:15:00,"56",TRUE
2024-07-17 16:16:00,"20",TRUE
2024-07-18 03:53:00,"16",TRUE
2024-07-18 03:57:00,"22",TRUE
2024-07-18 04:21:00,"54",TRUE
2024-07-18 04:32:00,"54",TRUE
2024-07-18 04:46:00,"22",TRUE
2024-07-18 04:59:00,"16",TRUE
2024-07-18 05:41:00,"16",TRUE
2024-07-18 05:44:00,"22",TRUE
2024-07-18 06:13:00,"54",TRUE
2024-07-18 07:14:00,"21",TRUE
2024-07-18 08:16:00,"52",FALSE
2024-07-18 13:25:00,"16",TRUE
2024-07-18 13:43:00,"54",TRUE
2024-07-18 14:20:00,"53",TRUE
2024-07-18 14:28:00,"21",TRUE
2024-07-18 14:53:00,"29.1",TRUE
2024-07-18 14:57:00,"46.1",TRUE
2024-07-18 14:58:00,"39.1",TRUE
2024-07-18 15:08:00,"30.1",TRUE
2024-07-18 15:13:00,"16",TRUE
2024-07-18 15:20:00,"54",TRUE
2024-07-18 15:31:00,"21",TRUE
2024-07-18 16:01:00,"21",TRUE
2024-07-18 16:12:00,"54",TRUE
2024-07-18 16:18:00,"16",TRUE
2024-07-18 16:22:00,"30.1",TRUE
2024-07-18 16:25:00,"29.1",TRUE
2024-07-18 16:28:00,"39.1",TRUE
2024-07-18 16:29:00,"46.1",TRUE
2024-07-18 17:25:00,"39.1",TRUE
2024-07-18 17:26:00,"46.1",TRUE
2024-07-18 17:28:00,"29.1",TRUE
2024-07-18 17:35:00,"30.1",TRUE
2024-07-18 17:38:00,"16",TRUE
2024-07-18 17:44:00,"54",TRUE
2024-07-18 17:54:00,"21",TRUE
2024-07-18 18:02:00,"21",TRUE
2024-07-18 18:13:00,"54",TRUE
2024-07-18 18:19:00,"16",TRUE
2024-07-18 18:22:00,"30.1",TRUE
2024-07-18 18:23:00,"29.1",TRUE
2024-07-18 18:25:00,"39.1",TRUE
2024-07-18 18:26:00,"46.1",TRUE
2024-07-19 03:34:00,"41",TRUE
2024-07-19 03:38:00,"41",TRUE
2024-07-19 03:47:00,"33",TRUE
2024-07-19 03:54:00,"34",TRUE
2024-07-19 04:01:00,"36",TRUE
2024-07-19 04:17:00,"27",TRUE
2024-07-19 04:22:00,"45",TRUE
2024-07-19 04:33:00,"44",TRUE
2024-07-19 04:50:00,"35",TRUE
2024-07-19 05:25:00,"35",TRUE
2024-07-19 05:40:00,"44",TRUE
2024-07-19 05:49:00,"45",TRUE
2024-07-19 05:52:00,"27",TRUE
2024-07-19 05:58:00,"34",TRUE
2024-07-19 06:06:00,"33",TRUE
2024-07-19 06:13:00,"40",TRUE
2024-07-19 06:18:00,"41",TRUE
2024-07-19 07:07:00,"41",TRUE
2024-07-19 07:12:00,"40",TRUE
2024-07-19 07:26:00,"33",TRUE
2024-07-19 07:30:00,"34",TRUE
2024-07-19 07:36:00,"27",TRUE
2024-07-19 07:42:00,"45",TRUE
2024-07-19 07:46:00,"44",TRUE
2024-07-19 08:00:00,"44",TRUE
2024-07-19 08:02:00,"45",TRUE
2024-07-19 08:03:00,"27",TRUE
2024-07-19 08:12:00,"34",TRUE
2024-07-19 08:15:00,"33",TRUE
2024-07-19 08:23:00,"41",TRUE
2024-07-19 08:32:00,"41",TRUE
2024-07-19 13:15:00,"41",TRUE
2024-07-19 13:15:00,"41",TRUE
2024-07-19 13:15:00,"41",TRUE
2024-07-19 13:19:00,"40",TRUE
2024-07-19 13:19:00,"40",TRUE
2024-07-19 13:19:00,"40",TRUE
2024-07-19 13:23:00,"33",TRUE
2024-07-19 13:23:00,"33",TRUE
2024-07-19 13:23:00,"33",TRUE
2024-07-19 13:26:00,"34",TRUE
2024-07-19 13:26:00,"34",TRUE
2024-07-19 13:26:00,"34",TRUE
2024-07-19 13:33:00,"27",TRUE
2024-07-19 13:33:00,"27",TRUE
2024-07-19 13:33:00,"27",TRUE
2024-07-19 13:35:00,"45",TRUE
2024-07-19 13:35:00,"45",TRUE
2024-07-19 13:35:00,"45",TRUE
2024-07-19 13:44:00,"44",TRUE
2024-07-19 13:44:00,"44",TRUE
2024-07-19 13:44:00,"44",TRUE
2024-07-19 13:53:00,"35",TRUE
2024-07-19 13:53:00,"35",TRUE
2024-07-19 13:53:00,"35",TRUE
2024-07-19 14:14:00,"41",TRUE
2024-07-19 14:14:00,"41",TRUE
2024-07-19 14:14:00,"41",TRUE
2024-07-19 14:20:00,"40",TRUE
2024-07-19 14:20:00,"40",TRUE
2024-07-19 14:20:00,"40",TRUE
2024-07-19 14:23:00,"33",TRUE
2024-07-19 14:23:00,"33",TRUE
2024-07-19 14:23:00,"33",TRUE
2024-07-19 14:25:00,"34",TRUE
2024-07-19 14:25:00,"34",TRUE
2024-07-19 14:25:00,"34",TRUE
2024-07-19 14:29:00,"27",TRUE
2024-07-19 14:29:00,"27",TRUE
2024-07-19 14:29:00,"27",TRUE
2024-07-19 14:32:00,"45",TRUE
2024-07-19 14:32:00,"45",TRUE
2024-07-19 14:32:00,"45",TRUE
2024-07-19 14:35:00,"44",TRUE
2024-07-19 14:35:00,"44",TRUE
2024-07-19 14:35:00,"44",TRUE
2024-07-19 14:43:00,"35",TRUE
2024-07-19 14:43:00,"35",TRUE
2024-07-19 14:43:00,"35",TRUE
2024-07-19 16:45:00,"41",TRUE
2024-07-19 16:45:00,"41",TRUE
2024-07-19 16:45:00,"41",TRUE
2024-07-19 16:49:00,"40",TRUE
2024-07-19 16:49:00,"40",TRUE
2024-07-19 16:49:00,"40",TRUE
2024-07-19 16:53:00,"33",TRUE
2024-07-19 16:53:00,"33",TRUE
2024-07-19 16:53:00,"33",TRUE
2024-07-19 16:54:00,"34",TRUE
2024-07-19 16:54:00,"34",TRUE
2024-07-19 16:54:00,"34",TRUE
2024-07-19 16:57:00,"27",TRUE
2024-07-19 16:57:00,"27",TRUE
2024-07-19 16:57:00,"27",TRUE
2024-07-19 16:58:00,"45",TRUE
2024-07-19 16:58:00,"45",TRUE
2024-07-19 16:58:00,"45",TRUE
2024-07-19 17:00:00,"44",TRUE
2024-07-19 17:00:00,"44",TRUE
2024-07-19 17:00:00,"44",TRUE
2024-07-19 17:09:00,"35",TRUE
2024-07-19 17:09:00,"35",TRUE
2024-07-19 17:09:00,"35",TRUE
2024-07-19 17:44:00,"35",TRUE
2024-07-19 17:44:00,"35",TRUE
2024-07-19 17:44:00,"35",TRUE
2024-07-19 17:52:00,"44",TRUE
2024-07-19 17:52:00,"44",TRUE
2024-07-19 17:52:00,"44",TRUE
2024-07-19 17:54:00,"45",TRUE
2024-07-19 17:54:00,"45",TRUE
2024-07-19 17:54:00,"45",TRUE
2024-07-19 17:55:00,"27",TRUE
2024-07-19 17:55:00,"27",TRUE
2024-07-19 17:55:00,"27",TRUE
2024-07-19 18:01:00,"34",TRUE
2024-07-19 18:01:00,"34",TRUE
2024-07-19 18:01:00,"34",TRUE
2024-07-19 18:02:00,"33",TRUE
2024-07-19 18:02:00,"33",TRUE
2024-07-19 18:02:00,"33",TRUE
2024-07-19 18:05:00,"40",TRUE
2024-07-19 18:05:00,"40",TRUE
2024-07-19 18:05:00,"40",TRUE
2024-07-19 18:10:00,"41",TRUE
2024-07-19 18:10:00,"41",TRUE
2024-07-19 18:10:00,"41",TRUE
2024-07-23 07:28:00,"39.1",TRUE
2024-07-23 07:56:00,"46.1",TRUE
2024-07-23 08:07:00,"29.1",TRUE
2024-07-23 08:44:00,"30.1",TRUE
2024-07-23 08:52:00,"16",TRUE
2024-07-23 09:06:00,"23",FALSE
2024-07-23 09:06:00,"54",TRUE
2024-07-23 10:03:00,"16",TRUE
2024-07-23 10:05:00,"53",FALSE
2024-07-23 10:11:00,"30.1",TRUE
2024-07-23 10:20:00,"29.1",TRUE
2024-07-23 10:25:00,"39.1",TRUE
2024-07-23 11:43:00,"39.1",TRUE
2024-07-23 12:03:00,"29.1",TRUE
2024-07-23 12:19:00,"30.1",TRUE
2024-07-23 12:27:00,"16",TRUE
2024-07-23 12:40:00,"16",TRUE
2024-07-23 12:45:00,"30.1",TRUE
2024-07-23 12:49:00,"29.1",TRUE
2024-07-23 12:59:00,"39.1",TRUE
2024-07-23 17:34:00,"16",TRUE
2024-07-23 17:43:00,"30.1",TRUE
2024-07-23 17:48:00,"29.1",TRUE
2024-07-23 17:52:00,"39.1",TRUE
2024-07-23 18:08:00,"16",TRUE
2024-07-23 18:11:00,"30.1",TRUE
2024-07-23 18:16:00,"29.1",TRUE
2024-07-23 18:20:00,"39.1",TRUE
2024-07-23 20:22:00,"21",TRUE
2024-07-23 21:51:00,"39.1",TRUE
2024-07-23 21:56:00,"29.1",TRUE
2024-07-23 22:01:00,"30.1",TRUE
2024-07-23 22:16:00,"16",TRUE
2024-07-23 22:23:00,"30.1",TRUE
2024-07-23 22:27:00,"29.1",TRUE
2024-07-23 22:32:00,"39.1",TRUE
2024-07-24 07:24:00,"31",TRUE
2024-07-24 07:28:00,"28",TRUE
2024-07-24 07:35:00,"26",TRUE
2024-07-24 07:36:00,"37",TRUE
2024-07-24 08:06:00,"38",TRUE
2024-07-24 08:12:00,"32",TRUE
2024-07-24 08:36:00,"32",TRUE
2024-07-24 08:47:00,"38",TRUE
2024-07-24 08:58:00,"31",TRUE
2024-07-24 09:02:00,"26",TRUE
2024-07-24 09:02:00,"37",TRUE
2024-07-24 10:20:00,"31",TRUE
2024-07-24 10:40:00,"37",TRUE
2024-07-24 10:42:00,"26",TRUE
2024-07-24 10:58:00,"38",TRUE
2024-07-24 11:01:00,"32",TRUE
2024-07-24 11:26:00,"32",TRUE
2024-07-24 11:42:00,"38",TRUE
2024-07-24 12:04:00,"37",TRUE
2024-07-24 12:08:00,"26",TRUE
2024-07-24 12:14:00,"31",TRUE
2024-07-24 12:24:00,"37",TRUE
2024-07-24 12:27:00,"26",TRUE
2024-07-24 12:41:00,"31",TRUE
2024-07-24 17:23:00,"38",TRUE
2024-07-24 17:28:00,"32",TRUE
2024-07-24 17:40:00,"31",TRUE
2024-07-24 17:45:00,"26",TRUE
2024-07-24 17:48:00,"37",TRUE
2024-07-24 18:06:00,"38",TRUE
2024-07-24 18:09:00,"32",TRUE
2024-07-24 18:26:00,"31",TRUE
2024-07-24 18:35:00,"26",TRUE
2024-07-24 18:37:00,"37",TRUE
2024-07-24 19:15:00,"26",TRUE
2024-07-24 19:17:00,"37",TRUE
2024-07-24 19:21:00,"31",TRUE
2024-07-24 19:34:00,"38",TRUE
2024-07-24 19:38:00,"32",TRUE
2024-07-24 20:15:00,"31",TRUE
2024-07-24 20:19:00,"26",TRUE
2024-07-24 20:21:00,"37",TRUE
2024-07-24 21:05:00,"31",TRUE
2024-07-24 21:15:00,"26",TRUE
2024-07-24 21:17:00,"37",TRUE
2024-07-24 22:09:00,"38",TRUE
2024-07-24 22:15:00,"32",TRUE
2024-07-24 22:34:00,"31",TRUE
2024-07-24 22:38:00,"26",TRUE
2024-07-24 22:40:00,"37",TRUE
2024-07-25 07:25:00,"60",TRUE
2024-07-25 07:30:00,"62",TRUE
2024-07-25 07:42:00,"19",TRUE
2024-07-25 07:45:00,"18",TRUE
2024-07-25 07:47:00,"56",TRUE
2024-07-25 07:49:00,"20",TRUE
2024-07-25 07:55:00,"57",TRUE
2024-07-25 08:47:00,"60",TRUE
2024-07-25 09:07:00,"57",TRUE
2024-07-25 07:44:00,"14",TRUE
2024-07-25 09:13:00,"62",TRUE
2024-07-25 09:18:00,"18",TRUE
2024-07-25 09:23:00,"14",TRUE
2024-07-25 09:24:00,"19",TRUE
2024-07-25 09:26:00,"56",TRUE
2024-07-25 09:32:00,"20",TRUE
2024-07-25 10:26:00,"60",TRUE
2024-07-25 10:36:00,"57",TRUE
2024-07-25 10:39:00,"62",TRUE
2024-07-25 10:40:00,"18",TRUE
2024-07-25 10:41:00,"19",TRUE
2024-07-25 10:42:00,"14",TRUE
2024-07-25 10:45:00,"56",TRUE
2024-07-25 10:47:00,"20",TRUE
2024-07-25 11:32:00,"60",TRUE
2024-07-25 11:38:00,"62",TRUE
2024-07-25 11:40:00,"57",TRUE
2024-07-25 11:42:00,"19",TRUE
2024-07-25 11:43:00,"18",TRUE
2024-07-25 11:45:00,"14",TRUE
2024-07-25 11:47:00,"56",TRUE
2024-07-25 11:49:00,"20",TRUE
2024-07-25 12:20:00,"18",TRUE
2024-07-25 12:21:00,"19",TRUE
2024-07-25 12:30:00,"14",TRUE
2024-07-25 12:32:00,"56",TRUE
2024-07-25 12:33:00,"20",TRUE
2024-07-25 12:38:00,"60",TRUE
2024-07-25 12:49:00,"62",TRUE
2024-07-25 12:52:00,"57",TRUE
2024-07-25 17:32:00,"60",TRUE
2024-07-25 17:43:00,"57",TRUE
2024-07-25 17:46:00,"62",TRUE
2024-07-25 17:47:00,"18",TRUE
2024-07-25 17:48:00,"14",TRUE
2024-07-25 17:48:00,"19",TRUE
2024-07-25 17:53:00,"56",TRUE
2024-07-25 17:54:00,"20",TRUE
2024-07-25 18:20:00,"60",TRUE
2024-07-25 18:29:00,"57",TRUE
2024-07-25 18:32:00,"62",TRUE
2024-07-25 18:34:00,"19",TRUE
2024-07-25 18:34:00,"18",TRUE
2024-07-25 18:35:00,"14",TRUE
2024-07-25 18:38:00,"56",TRUE
2024-07-25 18:42:00,"20",TRUE
2024-07-25 19:06:00,"60",TRUE
2024-07-25 19:10:00,"62",TRUE
2024-07-25 19:14:00,"57",TRUE
2024-07-25 19:16:00,"18",TRUE
2024-07-25 19:18:00,"19",TRUE
2024-07-25 19:19:00,"14",TRUE
2024-07-25 19:21:00,"56",TRUE
2024-07-25 19:22:00,"20",TRUE
2024-07-25 20:10:00,"60",TRUE
2024-07-25 20:16:00,"62",TRUE
2024-07-25 20:17:00,"57",TRUE
2024-07-25 20:21:00,"18",TRUE
2024-07-25 20:28:00,"19",TRUE
2024-07-25 20:30:00,"14",TRUE
2024-07-25 20:36:00,"56",TRUE
2024-07-25 20:38:00,"20",TRUE
2024-07-25 21:27:00,"60",TRUE
2024-07-25 21:39:00,"62",TRUE
2024-07-25 21:44:00,"57",TRUE
2024-07-25 21:47:00,"19",TRUE
2024-07-25 21:48:00,"18",TRUE
2024-07-25 21:50:00,"14",TRUE
2024-07-25 21:52:00,"56",TRUE
2024-07-25 21:54:00,"20",TRUE
2024-07-25 22:20:00,"60",TRUE
2024-07-25 22:25:00,"57",TRUE
2024-07-25 22:25:00,"62",TRUE
2024-07-25 22:27:00,"19",TRUE
2024-07-25 22:29:00,"18",TRUE
2024-07-25 22:31:00,"14",TRUE
2024-07-25 22:35:00,"56",TRUE
2024-07-25 22:39:00,"20",TRUE
2024-07-26 07:31:00,"41",TRUE
2024-07-26 07:39:00,"40",TRUE
2024-07-26 07:52:00,"33",TRUE
2024-07-26 07:57:00,"34",TRUE
2024-07-26 08:06:00,"27",TRUE
2024-07-26 08:10:00,"45",TRUE
2024-07-26 08:23:00,"44",TRUE
2024-07-26 08:42:00,"35",TRUE
2024-07-26 09:16:00,"35",TRUE
2024-07-26 09:29:00,"44",TRUE
2024-07-26 09:36:00,"45",TRUE
2024-07-26 09:40:00,"34",TRUE
2024-07-26 09:47:00,"33",TRUE
2024-07-26 09:50:00,"40",TRUE
2024-07-26 09:57:00,"41",TRUE
2024-07-26 11:01:00,"41",TRUE
2024-07-26 11:10:00,"40",TRUE
2024-07-26 11:28:00,"33",TRUE
2024-07-26 11:31:00,"34",TRUE
2024-07-26 11:44:00,"45",TRUE
2024-07-26 11:56:00,"44",TRUE
2024-07-26 12:15:00,"44",TRUE
2024-07-26 12:20:00,"45",TRUE
2024-07-26 12:23:00,"34",TRUE
2024-07-26 12:27:00,"33",TRUE
2024-07-26 12:33:00,"41",TRUE
2024-07-26 17:30:00,"41",TRUE
2024-07-26 17:36:00,"33",TRUE
2024-07-26 17:43:00,"34",TRUE
2024-07-26 17:50:00,"45",TRUE
2024-07-26 17:54:00,"44",TRUE
2024-07-26 18:02:00,"35",TRUE
2024-07-26 18:17:00,"41",TRUE
2024-07-26 18:22:00,"33",TRUE
2024-07-26 18:26:00,"34",TRUE
2024-07-26 18:29:00,"45",TRUE
2024-07-26 18:38:00,"44",TRUE
2024-07-26 18:49:00,"35",TRUE
2024-07-26 19:17:00,"35",TRUE
2024-07-26 19:38:00,"44",TRUE
2024-07-26 19:44:00,"45",TRUE
2024-07-26 19:50:00,"34",TRUE
2024-07-26 19:53:00,"33",TRUE
2024-07-26 19:59:00,"41",TRUE
2024-07-26 20:37:00,"41",TRUE
2024-07-26 20:46:00,"33",TRUE
2024-07-26 20:51:00,"34",TRUE
2024-07-26 20:57:00,"45",TRUE
2024-07-26 21:01:00,"44",TRUE
2024-07-26 21:17:00,"35",TRUE
2024-07-26 21:40:00,"35",TRUE
2024-07-26 21:53:00,"44",TRUE
2024-07-26 21:56:00,"45",TRUE
2024-07-26 22:01:00,"34",TRUE
2024-07-26 22:06:00,"33",TRUE
2024-07-26 22:11:00,"41",TRUE
2024-07-30 04:07:00,"31",TRUE
2024-07-30 04:15:00,"26",TRUE
2024-07-30 04:16:00,"37",TRUE
2024-07-30 04:38:00,"38",TRUE
2024-07-30 04:42:00,"32",TRUE
2024-07-30 05:25:00,"38",TRUE
2024-07-30 06:08:00,"31",TRUE
2024-07-30 06:12:00,"37",TRUE
2024-07-30 06:12:00,"26",TRUE
2024-07-30 07:17:00,"38",TRUE
2024-07-30 08:20:00,"31",TRUE
2024-07-30 08:24:00,"26",TRUE
2024-07-30 08:28:00,"37",TRUE
2024-07-30 08:40:00,"38",TRUE
2024-07-30 08:48:00,"31",TRUE
2024-07-30 08:52:00,"26",TRUE
2024-07-30 08:52:00,"37",TRUE
2024-07-30 13:07:00,"38",TRUE
2024-07-30 13:19:00,"31",TRUE
2024-07-30 13:24:00,"26",TRUE
2024-07-30 13:26:00,"37",TRUE
2024-07-30 14:09:00,"38",TRUE
2024-07-30 14:18:00,"26",TRUE
2024-07-30 14:18:00,"37",TRUE
2024-07-30 15:07:00,"37",TRUE
2024-07-30 15:13:00,"31",TRUE
2024-07-30 15:19:00,"37",TRUE
2024-07-30 16:52:00,"38",TRUE
2024-07-30 16:58:00,"31",TRUE
2024-07-30 17:01:00,"26",TRUE
2024-07-30 17:03:00,"37",TRUE
2024-07-30 17:58:00,"38",TRUE
2024-07-30 18:05:00,"31",TRUE
2024-07-30 18:10:00,"26",TRUE
