"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST"
"2024-08-13","2024-08-13 07:16:00","HARRIS","day",20,NA,"","Run","","Center",NA,"Boulder,Rock","Fully shaded",-72.460351,42.38113117,"","iPad",3.16,"2024-08-13 06:51:21"
"2024-08-13","2024-08-13 07:18:00","AMETHYST","day",19,NA,"","Run","","Center",NA,"Granule,Rock,Boulder","Fully shaded",-72.46095267,42.38151183,"","iPad",4.38,NA
"2024-08-13","2024-08-13 08:23:00","BUFFAM","day",60,NA,"","Run","","Center",NA,"Rock,Boulder,Sand","",-72.4584355,42.38206817,"","iPad",1.22,"2024-08-13 04:57:46"
"2024-08-13","2024-08-13 08:29:00","BUFFAM","day",18,NA,"","Run","","Right",NA,"Boulder,Rock","Fully shaded",-72.460081,42.38118433,"","iPad",1.22,"2024-08-13 04:57:46"
"2024-08-13","2024-08-13 08:31:00","BUFFAM","day",14,NA,"","Run","","Center",NA,"Rock,Pebble,Sand","Mostly shaded",-72.45997917,42.3811655,"","iPad",1.22,"2024-08-13 04:57:46"
"2024-08-13","2024-08-13 08:35:00","HARRIS","day",20,NA,"","Riffle","","Left",NA,"Rock,Boulder","Mostly shaded",-72.46032717,42.38114983,"","iPad",3.16,"2024-08-13 06:51:21"
"2024-08-13","2024-08-13 08:40:00","AMETHYST","day",19,NA,"","Riffle","","Center",NA,"Rock,Boulder","Fully shaded",-72.46073233,42.38132,"","iPad",4.38,NA
"2024-08-13","2024-08-13 09:04:00","BUFFAM","day",60,NA,"","Run","","Center",NA,"Rock,Sand","Fully shaded",-72.45849683,42.38215167,"","iPad",1.22,"2024-08-13 04:57:46"
"2024-08-13","2024-08-13 09:09:00","BUFFAM","day",18,NA,"","Run","","Right",NA,"Boulder,Rock","Fully shaded",-72.4598835,42.3813155,"","iPad",1.22,"2024-08-13 04:57:46"
"2024-08-13","2024-08-13 09:10:00","BUFFAM","day",14,NA,"","Run","","Center",NA,"Rock,Pebble,Sand","Mostly shaded",-72.45994283,42.38134067,"","iPad",1.22,"2024-08-13 04:57:46"
"2024-08-13","2024-08-13 09:12:00","HARRIS","day",20,NA,"","Run","","Left",NA,"Boulder,Rock","Mostly shaded",-72.46029667,42.3812325,"","iPad",3.16,"2024-08-13 06:51:21"
"2024-08-13","2024-08-13 09:16:00","AMETHYST","day",19,NA,"","Riffle","","Center",NA,"Rock,Pebble,Boulder","Fully shaded",-72.46088267,42.38147767,"","iPad",4.38,NA
"2024-08-13","2024-08-13 13:14:00","BUFFAM","night",60,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Granule,Boulder","Mostly shaded",-72.4585245,42.38210267,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 13:23:00","BUFFAM","night",18,NA,"","Pool","","Center",NA,"Rock,Boulder,Pebble","Mostly shaded",-72.45985117,42.38129267,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 13:25:00","BUFFAM","night",14,NA,"","Pool","","Center",NA,"Pebble,Rock,Boulder,Granule","Mostly shaded",-72.4599185,42.38136833,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 13:35:00","HARRIS","night",20,NA,"","Riffle","Woody_debris","Center",NA,"Granule,Pebble,Rock","Mostly shaded",-72.46021333,42.381303,"","iPad",4,"2024-08-13 17:46:28"
"2024-08-13","2024-08-13 13:42:00","AMETHYST","night",19,NA,"","Pool","","Center",NA,"Pebble,Rock,Granule","Lightly shaded",-72.46070867,42.38153617,"","iPad",4.95,NA
"2024-08-13","2024-08-13 14:14:00","AMETHYST","night",19,NA,"","Pool","","Center",NA,"Pebble,Rock,Granule,Boulder","Lightly shaded",-72.4608135,42.3815645,"","iPad",4.95,NA
"2024-08-13","2024-08-13 14:19:00","HARRIS","night",20,NA,"","Riffle","Woody_debris","Right",NA,"Pebble,Rock,Granule","Mostly shaded",-72.46021683,42.38117033,"","iPad",4,"2024-08-13 17:46:28"
"2024-08-13","2024-08-13 14:23:00","BUFFAM","night",14,NA,"","Pool","","Left",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.4600065,42.381263,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 14:27:00","BUFFAM","night",18,NA,"","Pool","","Center",NA,"Granule,Pebble,Rock","Mostly shaded",-72.45995367,42.38128783,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 14:37:00","HARRIS","night",62,NA,"","Pool","","Right",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.45785733,42.38061167,"","iPad",4,"2024-08-13 17:46:28"
"2024-08-13","2024-08-13 15:09:00","HARRIS","night",20,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.460346,42.38114,"","iPad",4,"2024-08-13 17:46:28"
"2024-08-13","2024-08-13 15:54:00","BUFFAM","night",60,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.4585425,42.382118,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 16:13:00","HARRIS","night",62,NA,"","Pool","","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.45756117,42.38061967,"","iPad",4,"2024-08-13 17:46:28"
"2024-08-13","2024-08-13 16:18:00","BUFFAM","night",18,NA,"","Pool","","Center",NA,"Granule,Rock,Pebble,Boulder","Mostly shaded",-72.4598895,42.3812495,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 16:18:00","BUFFAM","night",14,NA,"","Pool","","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.45992483,42.38118433,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 16:21:00","HARRIS","night",20,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Boulder","Lightly shaded",-72.46035633,42.38106,"","iPad",4,"2024-08-13 17:46:28"
"2024-08-13","2024-08-13 16:25:00","AMETHYST","night",19,NA,"","Pool","","Center",NA,"Pebble,Rock,Granule","Lightly shaded",-72.46101117,42.3814265,"","iPad",4.95,NA
"2024-08-13","2024-08-13 18:22:00","BUFFAM","night",60,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.458481,42.3819315,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 18:32:00","HARRIS","night",62,188,"","Pool","","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.4578795,42.38055383,"","iPad",4,"2024-08-13 17:46:28"
"2024-08-13","2024-08-13 18:38:00","BUFFAM","night",18,NA,"","Pool","","Right",NA,"Rock,Boulder,Pebble","Fully shaded",-72.45994383,42.3812705,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 18:44:00","BUFFAM","night",14,NA,"","Run","","Center",NA,"Rock,Boulder","Fully shaded",-72.459946,42.38126667,"","iPad",0.95,"2024-08-13 18:18:44"
"2024-08-13","2024-08-13 18:50:00","HARRIS","night",20,182,"","Pool","Woody_debris","Right",NA,"Rock,Boulder","Mostly shaded",-72.46036683,42.381123,"Consistently got 180 ","iPad",4,"2024-08-13 17:46:28"
"2024-08-13","2024-08-13 18:54:00","AMETHYST","night",19,NA,"","Riffle","","Center",NA,"Boulder","Night",-72.46088183,42.3814685,"","iPad",4.95,NA
"2024-08-14","2024-08-14 04:27:00","UNDERHILL","day",33,NA,"","Riffle","","Right",NA,"Pebble,Sand,Rock","Night",-72.32647833,42.445399,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 04:36:00","UNDERHILL","day",45,NA,"","Run","","Center",NA,"Pebble,Sand,Rock","Night",-72.32783717,42.44514433,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 04:41:00","UNDERHILL","day",44,NA,"","Run","","Right",NA,"Sand,Rock,Boulder","Night",-72.3280105,42.44489883,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 04:48:00","UNDERHILL","day",35,NA,"","Pool","","Right",NA,"Sand,Rock,Boulder","Night",-72.329612,42.44363383,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 05:16:00","UNDERHILL","day",35,NA,"","Pool","","Right",NA,"Boulder,Rock,Sand","Fully shaded",-72.32955233,42.44370617,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 05:33:00","UNDERHILL","day",44,NA,"","Run","","Right",NA,"Sand,Rock,Boulder","Fully shaded",-72.32791117,42.44491383,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 05:36:00","UNDERHILL","day",45,NA,"","Run","","Center",NA,"Sand,Rock","Fully shaded",-72.32777633,42.445147,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 05:50:00","UNDERHILL","day",33,NA,"","Pool","","Center",NA,"Sand,Rock","Fully shaded",-72.32633633,42.445315,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 07:07:00","UNDERHILL","day",33,NA,"","Run","","Center",NA,"Sand,Rock","Fully shaded",-72.326481,42.44534083,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 07:11:00","UNDERHILL","day",45,NA,"","Pool","","Left",NA,"Sand,Rock,Boulder","Fully shaded",-72.32785833,42.44519983,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 07:17:00","UNDERHILL","day",44,NA,"","Run","","Right",NA,"Sand,Rock","Fully shaded",-72.32800283,42.44501983,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 07:29:00","UNDERHILL","day",35,NA,"","Pool","","Right",NA,"Sand,Rock,Boulder","Fully shaded",-72.329624,42.44370417,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 07:56:00","UNDERHILL","day",35,NA,"","Pool","","Right",NA,"Rock,Boulder,Sand","Fully shaded",-72.32951017,42.443603,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 08:10:00","UNDERHILL","day",44,NA,"","Run","","Right",NA,"Rock,Boulder","Fully shaded",-72.32793233,42.44481133,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 08:17:00","UNDERHILL","day",45,NA,"","Run","","Left",NA,"Rock,Boulder,Sand","Fully shaded",-72.327846,42.445207,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 08:23:00","UNDERHILL","day",33,NA,"","Run","","Center",NA,"Sand,Rock,Pebble","Fully shaded",-72.32633833,42.44536017,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 09:01:00","UNDERHILL","day",33,NA,"","Run","","Center",NA,"Sand,Rock,Pebble","Fully shaded",-72.326389,42.44548483,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 09:08:00","UNDERHILL","day",45,NA,"","Run","","Center",NA,"Sand,Rock,Boulder","Mostly shaded",-72.327832,42.445328,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 09:14:00","UNDERHILL","day",44,NA,"","Run","","Center",NA,"Sand,Rock,Pebble","Mostly shaded",-72.328131,42.44504567,"","iPad",1.47,"2024-08-14 04:47:00"
"2024-08-14","2024-08-14 13:37:00","UNDERHILL","night",33,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Granule,Rock","Mostly shaded",-72.32623733,42.445413,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 14:02:00","UNDERHILL","night",45,NA,"","Pool","Undercut_bank","Center",NA,"Pebble,Rock,Boulder","Fully shaded",-72.32775767,42.445092,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 14:07:00","UNDERHILL","night",44,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Granule","Lightly shaded",-72.327801,42.44478967,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 14:14:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Granule,Pebble,Rock,Boulder","Mostly shaded",-72.32957567,42.4436445,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 14:48:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.3296965,42.4435695,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 15:02:00","UNDERHILL","night",44,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Granule","Lightly shaded",-72.32801317,42.44492917,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 15:03:00","UNDERHILL","night",45,NA,"","Pool","Undercut_bank","",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.32777067,42.44514983,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 15:24:00","UNDERHILL","night",33,NA,"","Run","","",NA,"Granule,Pebble,Rock","Mostly shaded",-72.3264655,42.44516133,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 17:39:00","UNDERHILL","night",33,NA,"","Pool","Woody_debris","Right",NA,"Pebble,Rock,Granule","Mostly shaded",-72.32611583,42.44529833,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 17:46:00","UNDERHILL","night",45,NA,"","Pool","Undercut_bank","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.32792933,42.4451455,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 17:48:00","UNDERHILL","night",44,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Granule","Lightly shaded",-72.32800767,42.44493367,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 18:00:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Pebble,Rock,Granule","Lightly shaded",-72.32963783,42.44366017,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 18:21:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Pebble,Rock,Boulder","Lightly shaded",-72.32965633,42.4435625,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 18:28:00","UNDERHILL","night",44,NA,"","Pool","Woody_debris","Center",NA,"Granule,Pebble,Rock","Lightly shaded",-72.3279765,42.4448895,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 18:30:00","UNDERHILL","night",45,NA,"","Pool","","Center",NA,"Pebble,Rock,Boulder","Mostly shaded",-72.32775333,42.44519983,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-14","2024-08-14 18:34:00","UNDERHILL","night",33,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Granule","Mostly shaded",-72.32627933,42.44530967,"","iPad",0.96,"2024-08-14 16:57:14"
"2024-08-15","2024-08-15 04:38:00","DICKEY","day",38,NA,"","Run","","Center",NA,"Pebble,Rock","Night",-72.37333633,42.444391,"","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 04:48:00","DICKEY","day",31,NA,"","Riffle","","Center",NA,"Pebble,Rock","Night",-72.37125383,42.44400883,"","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 05:18:00","DICKEY","day",38,NA,"","Run","","Center",NA,"Rock,Pebble","Night",-72.37350933,42.44449183,"","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 05:26:00","DICKEY","day",31,NA,"","Riffle","","Center",NA,"Rock,Pebble","Fully shaded",-72.37098183,42.44382083,"","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 06:17:00","DICKEY","day",38,NA,"","Run","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.37349417,42.444391,"Suspected to be dead ","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 06:25:00","DICKEY","day",31,NA,"","Riffle","","Center",NA,"Rock,Granule","Fully shaded",-72.3710415,42.44410217,"Suspected to be dead","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 07:09:00","DICKEY","day",38,NA,"","Run","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.373434,42.44457083,"","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 07:20:00","DICKEY","day",31,NA,"","Riffle","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.37113183,42.4440155,"Most likely dead, stood on top of where the read came from.","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 08:10:00","DICKEY","day",38,NA,"","Run","","Center",NA,"Rock,Pebble","Fully shaded",-72.37341083,42.4444825,"","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 08:19:00","DICKEY","day",31,NA,"","Riffle","","Center",NA,"Rock,Granule,Pebble","Fully shaded",-72.37115533,42.44397783,"","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 09:08:00","DICKEY","day",38,NA,"","Run","","Center",NA,"Pebble,Rock","Fully shaded",-72.37348167,42.44440633,"Tried to disturb it, but signal did not change. Most likely dead.","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 09:19:00","DICKEY","day",31,NA,"","Riffle","","Center",NA,"Rock,Pebble","Fully shaded",-72.37115933,42.443913,"","iPad",1.69,"2024-08-15 05:32:32"
"2024-08-15","2024-08-15 13:55:00","DICKEY","night",31,NA,"RECOVERED","Riffle","","Right",NA,"Pebble,Rock,Granule","Mostly shaded",-72.37117167,42.44393767,"Tag collected. Pictures in photo","iPad",1.4,"2024-08-15 15:12:35"
"2024-08-15","2024-08-15 14:16:00","DICKEY","night",38,NA,"RECOVERED","Pool","Woody_debris,Root_bundle,Undercut_bank","Center",NA,"Pebble,Rock","Mostly shaded",-72.37368467,42.4443595,"Tag was recovered in the center of the pool. ","iPad",1.4,"2024-08-15 15:12:35"
"2024-08-16","2024-08-16 04:22:00","DRY UPPER","day",29.1,NA,"","Riffle","Woody_debris","Center",NA,"Rock","Night",-72.50561917,42.6683315,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 04:31:00","DRY UPPER","day",30.1,NA,"","Pool","Undercut_bank,Root_bundle,Woody_debris","Left",NA,"Rock","Night",-72.505062,42.66822333,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 04:42:00","DRY UPPER","day",21,180,"","Run","Undercut_bank","Left",NA,"Rock","Night",-72.504689,42.6679495,"Couldn’t get higher signal with bank and deep water","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 04:50:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Center",NA,"Pebble,Rock,Mud","Night",-72.50467367,42.66757867,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 04:58:00","DRY UPPER","day",54,NA,"","Run","Woody_debris","Right",NA,"Rock","Night",-72.50415167,42.666093,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 06:25:00","DRY UPPER","day",54,NA,"","Pool","Woody_debris","Center",NA,"Mud,Rock","Fully shaded",-72.504036,42.66617583,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 06:43:00","DRY UPPER","day",16,182,"","Pool","Woody_debris","Center",NA,"Mud","Fully shaded",-72.5044905,42.66773083,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 06:56:00","DRY UPPER","day",21,185,"","Run","Undercut_bank","Left",NA,"Rock","Fully shaded",-72.50469083,42.66793283,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 07:17:00","DRY UPPER","day",30.1,186,"","Pool","Undercut_bank,Woody_debris,Root_bundle","Left",NA,"Mud,Pebble,Rock","Fully shaded",-72.50504483,42.66826767,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 08:05:00","DRY UPPER","day",29.1,NA,"","Pool","Woody_debris","Center",NA,"Rock","",-72.50604217,42.66846717,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 08:21:00","DRY UPPER","day",30.1,NA,"","Run","","Center",NA,"Rock","Fully shaded",-72.50509367,42.66845117,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 08:26:00","DRY UPPER","day",21,NA,"","Run","Undercut_bank,Root_bundle","Left",NA,"Rock","Fully shaded",-72.5045865,42.66800033,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 08:34:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Center",NA,"Rock,Mud","Fully shaded",-72.50451417,42.6675175,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 08:41:00","DRY UPPER","day",54,NA,"","Run","Root_bundle,Woody_debris","Right",NA,"Rock","Fully shaded",-72.50408267,42.66600167,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 09:01:00","DRY UPPER","day",54,NA,"","Run","Woody_debris","Right",NA,"Rock,Mud","Fully shaded",-72.50401783,42.66599383,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 09:09:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Center",NA,"Mud","Fully shaded",-72.50458617,42.6676875,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 09:11:00","DRY UPPER","day",21,188,"","Run","Undercut_bank","Left",NA,"Rock","Fully shaded",-72.50464067,42.66801967,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 09:29:00","DRY UPPER","day",30.1,182,"","Pool","Woody_debris","Left",NA,"Rock,Mud","Fully shaded",-72.5050135,42.66830333,"","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 09:33:00","DRY UPPER","day",29.1,NA,"","Pool","Woody_debris","Center",NA,"Rock,Mud","Fully shaded",-72.50580783,42.6683165,"Probably spooked","iPad",5.16,"2024-08-16 05:22:45"
"2024-08-16","2024-08-16 13:36:00","DRY UPPER","night",29.1,NA,"","Riffle","Woody_debris","Left",NA,"Mud,Rock","Mostly shaded",-72.50604583,42.66842717,"","iPad",2.83,"2024-08-16 14:38:49"
"2024-08-16","2024-08-16 13:49:00","DRY UPPER","night",30.1,180,"","Pool","Woody_debris","Center",NA,"Rock,Mud","Mostly shaded",-72.50508567,42.66828,"","iPad",2.83,"2024-08-16 14:38:49"
"2024-08-16","2024-08-16 13:56:00","DRY UPPER","night",21,NA,"","Pool","Woody_debris,Undercut_bank","Left",NA,"Rock,Mud","Mostly shaded",-72.50459633,42.66798717,"","iPad",2.83,"2024-08-16 14:38:49"
"2024-08-16","2024-08-16 14:09:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris","Center",NA,"Rock,Mud","Lightly shaded",-72.50449133,42.66776233,"","iPad",2.83,"2024-08-16 14:38:49"
"2024-08-16","2024-08-16 14:17:00","DRY UPPER","night",54,NA,"","Pool","Woody_debris","Right",NA,"Mud,Granule","Mostly shaded",-72.5040925,42.666072,"","iPad",2.83,"2024-08-16 14:38:49"
"2024-08-16","2024-08-16 14:27:00","DRY UPPER","night",54,NA,"","Pool","Woody_debris","Right",NA,"Rock,Mud","Mostly shaded",-72.504125,42.66627517,"","iPad",2.83,"2024-08-16 14:38:49"
"2024-08-16","2024-08-16 14:39:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris","Right",NA,"Rock,Mud","Lightly shaded",-72.50448367,42.6677195,"","iPad",2.83,"2024-08-16 14:38:49"
"2024-08-16","2024-08-16 14:46:00","DRY UPPER","night",21,185,"","Pool","Woody_debris,Undercut_bank","Left",NA,"Rock,Mud","Mostly shaded",-72.50460883,42.66807917,"","iPad",2.83,"2024-08-16 14:38:49"
