"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST","airTemp_F","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-06-17","2024-06-17 14:50:00","DICKEY","day",46,NA,"","Pool","Woody_debris","Center","Sand",NA,"Lightly shaded",-72.37164633,42.4442465,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 14:57:00","DICKEY","day",29,NA,"","Pool","Undercut_bank","Left","Mud",NA,"Fully shaded",-72.37204483,42.4442255,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 15:08:00","DICKEY","day",26,NA,"","Run","","Right","Rock",NA,"Mostly shaded",-72.373516,42.4442035,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 15:18:00","DICKEY","day",31,NA,"","Pool","","Center","Rock",NA,"Mostly shaded",-72.37085867,42.4439825,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 15:21:00","DICKEY","day",37,NA,"","Pool","","Center","Boulder",NA,"Mostly shaded",-72.37040733,42.44355667,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 15:22:00","DICKEY","day",28,NA,"","Run","","Center","Boulder",NA,"Mostly shaded",-72.37043283,42.44356767,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 15:25:00","DICKEY","day",38,NA,"","Pool","Undercut_bank,Root_bundle","Left","Sand",NA,"Mostly shaded",-72.370055,42.44290733,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 15:37:00","DICKEY","day",32,NA,"","Pool","","Left","Boulder",NA,"Mostly shaded",-72.36775217,42.44094717,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 15:49:00","DICKEY","day",46,NA,"","Pool","Woody_debris","Center","Sand",NA,"Lightly shaded",-72.37169617,42.444275,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 15:51:00","DICKEY","day",29,NA,"OUT OF FISH","Pool","Undercut_bank","Left","Rock",NA,"Fully shaded",-72.37202783,42.4443445,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 16:58:00","DICKEY","day",32,NA,"","Pool","","Center","Rock",NA,"Mostly shaded",-72.367758,42.44094567,"","iPad",1.17,"2024-06-17 12:35:22",79,"Partly cloudy/partly sunny","No rain","11:26","17:00","DCKY202406171330EST",NA,"13:30",NA,NA,NA,NA
"2024-06-17","2024-06-17 23:47:00","DICKEY","night",46,NA,"","Run","","Center","Pebble",NA,"Night",-72.37171967,42.44424133,"","iPad",1.49,"2024-06-18 02:35:29",65,"Clear","No rain","23:45","04:55","DCKY202406180137EST",NA,"01:37",NA,NA,NA,NA
"2024-06-18","2024-06-18 00:01:00","DICKEY","night",29,NA,"OUT OF FISH","Pool","Woody_debris","Left","Sand",NA,"Night",-72.37211567,42.44435567,"Dead","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 01:02:00","DICKEY","night",26,NA,"","Riffle","","Left","Rock",NA,"Night",-72.37344517,42.44418117,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 01:35:00","DICKEY","night",31,NA,"","Run","","Center","Rock",NA,"Night",-72.37075917,42.44386,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 01:42:00","DICKEY","night",28,NA,"","Run","","Left","Rock",NA,"Night",-72.3702815,42.44360967,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 01:49:00","DICKEY","night",37,NA,"","Pool","","Left","Mud",NA,"Night",-72.370606,42.443777,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 02:08:00","DICKEY","night",37,NA,"","Run","","Center","Mud",NA,"",-72.3706915,42.44386167,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 02:16:00","DICKEY","night",31,NA,"","Riffle","","Center","Rock",NA,"Night",-72.371054,42.44378233,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 02:29:00","DICKEY","night",38,NA,"","Riffle","Root_bundle","Center","Rock",NA,"Night",-72.37021067,42.443014,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 02:37:00","DICKEY","night",38,NA,"","Run","","Center","Rock",NA,"Night",-72.37025483,42.44302167,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 02:42:00","DICKEY","night",28,NA,"","Run","","Right","Rock",NA,"Night",-72.37053733,42.443721,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 02:46:00","DICKEY","night",37,NA,"","Run","","Center","Rock",NA,"Night",-72.37056483,42.44378117,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 02:59:00","DICKEY","night",46,NA,"","Run","","Left","Pebble",NA,"Night",-72.37182117,42.44437083,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 03:04:00","DICKEY","night",29,NA,"OUT OF FISH","Pool","Woody_debris","Left","Sand",NA,"Night",-72.37200433,42.4443735,"Dead","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 03:37:00","DICKEY","night",31,NA,"","Riffle","","Center","Rock",NA,"Night",-72.37075467,42.4438445,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 03:44:00","DICKEY","night",28,NA,"","Riffle","","Center","Rock",NA,"Night",-72.37030917,42.44356767,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 03:45:00","DICKEY","night",37,NA,"","Glide","","Left","Rock",NA,"Night",-72.37036817,42.44359167,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 03:58:00","DICKEY","night",38,NA,"","Pool","","Center","Rock",NA,"Night",-72.36997167,42.4430505,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 04:28:00","DICKEY","night",26,NA,"","Run","","Center","Pebble",NA,"Lightly shaded",-72.37348917,42.444228,"","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 04:52:00","DICKEY","night",46,NA,"","Run","","Center","Pebble",NA,"Lightly shaded",-72.3718385,42.44424267,"Murky bits","iPad",1.49,"2024-06-18 02:35:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-18","2024-06-18 11:18:00","AMETHYST","day",59,NA,"","Riffle","","Center","Boulder",NA,"Lightly shaded",-72.460529,42.38137333,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 11:39:00","AMETHYST","day",19,NA,"","Run","","Center","Boulder",NA,"Mostly shaded",-72.4604585,42.38138267,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 12:02:00","AMETHYST","day",56,NA,"","Pool","","Center","Rock",NA,"Mostly shaded",-72.4607595,42.38133617,"Fish moving around the pool between mostly shaded part and non shaded part.","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 12:40:00","AMETHYST","day",61,NA,"","Pool","","Right","Pebble",NA,"Mostly shaded",-72.46318417,42.37940683,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 12:54:00","HARRIS","day",20,NA,"","Glide","","Right","Rock",NA,"Mostly shaded",-72.460408,42.381272,"","iPad",1.2,"2024-06-18 14:57:52",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 13:18:00","BUFFAM","day",18,NA,"","Pool","","Center","Rock",NA,"Mostly shaded",-72.45971167,42.38125633,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 13:19:00","BUFFAM","day",62,NA,"","Riffle","","Right","Rock",NA,"Lightly shaded",-72.459594,42.38125133,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 13:21:00","BUFFAM","day",57,NA,"","Pool","","Right","Rock",NA,"Lightly shaded",-72.45959717,42.381179,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 13:23:00","BUFFAM","day",11,NA,"","Pool","","Center","Rock",NA,"Lightly shaded",-72.4596565,42.38128217,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 13:28:00","BUFFAM","day",14,NA,"","Riffle","","Right","Rock",NA,"Fully shaded",-72.4599275,42.38138,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 13:30:00","BUFFAM","day",13,NA,"","Pool","Undercut_bank","Left","Mud",NA,"Fully shaded",-72.46015933,42.381294,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 13:53:00","AMETHYST","day",61,NA,"","Pool","","Right","Rock",NA,"Mostly shaded",-72.463157,42.379568,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:03:00","AMETHYST","day",56,NA,"","Pool","","Center","Rock",NA,"Mostly shaded",-72.4608175,42.38161683,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:06:00","AMETHYST","day",19,NA,"","Run","","Center","Rock",NA,"Mostly shaded",-72.4603475,42.38139967,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:09:00","AMETHYST","day",59,NA,"","Glide","","Right","Rock",NA,"Lightly shaded",-72.460155,42.38133217,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:12:00","HARRIS","day",20,NA,"","Pool","","Right","Rock",NA,"Fully shaded",-72.46037967,42.38113583,"Has not moved at all.
","iPad",1.2,"2024-06-18 14:57:52",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:31:00","BUFFAM","day",60,NA,"","Pool","","Right","Rock",NA,"Fully shaded",-72.45903933,42.381637,"Climbed up waterfall in Buffom, went very high up and went under a rock.","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:41:00","BUFFAM","day",11,NA,"","Pool","","Center","Boulder",NA,"Lightly shaded",-72.45975217,42.38108583,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:41:00","BUFFAM","day",57,NA,"","Pool","","Center","Boulder",NA,"Mostly shaded",-72.45972867,42.3810865,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:41:00","BUFFAM","day",18,NA,"","Pool","","Center","Boulder",NA,"Mostly shaded",-72.45976083,42.381118,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:43:00","BUFFAM","day",62,NA,"","Run","","Center","Rock",NA,"Lightly shaded",-72.459643,42.381093,"Right at the bottom of the waterfall.","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:49:00","BUFFAM","day",14,NA,"","Riffle","","Right","Rock",NA,"Lightly shaded",-72.459967,42.381346,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 14:52:00","BUFFAM","day",13,NA,"","Glide","","Left","Sand",NA,"Fully shaded",-72.4603415,42.3812715,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:02:00","AMETHYST","day",61,NA,"","Pool","","Right","Pebble",NA,"Mostly shaded",-72.46349417,42.37963617,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:13:00","AMETHYST","day",56,NA,"","Pool","","Right","Rock",NA,"Mostly shaded",-72.46027517,42.38100117,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:20:00","AMETHYST","day",19,NA,"","Pool","","Left","Boulder",NA,"Mostly shaded",-72.46045433,42.38150583,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:22:00","AMETHYST","day",59,NA,"","Riffle","","Right","Rock",NA,"Lightly shaded",-72.4604625,42.38140917,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:25:00","HARRIS","day",20,NA,"","Pool","","Right","Rock",NA,"Mostly shaded",-72.46034217,42.3812775,"","iPad",1.2,"2024-06-18 14:57:52",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:33:00","BUFFAM","day",60,NA,"","Pool","","Right","Boulder",NA,"Mostly shaded",-72.45905317,42.381559,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:53:00","BUFFAM","day",18,NA,"","Pool","","Center","Rock",NA,"Mostly shaded",-72.45968433,42.38115233,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:53:00","BUFFAM","day",11,NA,"","Pool","","Center","Rock",NA,"Mostly shaded",-72.45965,42.38109833,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:53:00","BUFFAM","day",57,NA,"","Pool","","Center","Rock",NA,"Mostly shaded",-72.459611,42.3811045,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 15:55:00","BUFFAM","day",62,NA,"","Run","","Right","Rock",NA,"Lightly shaded",-72.4595625,42.381055,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 16:01:00","BUFFAM","day",13,NA,"","Pool","Undercut_bank","Left","Boulder",NA,"Fully shaded",-72.46019567,42.381406,"","iPad",0.49,"2024-06-18 16:48:45",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 16:35:00","AMETHYST","day",61,NA,"","Pool","","Right","Pebble",NA,"Fully shaded",-72.463285,42.379503,"","iPad",1.69,"2024-06-18",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 16:45:00","HARRIS","day",20,NA,"","Pool","","Center","Boulder",NA,"Mostly shaded",-72.46036533,42.38125067,"","iPad",1.2,"2024-06-18 14:57:52",87,"Clear","No rain","11:18","17:00","AMTH202406181622EST",NA,"16:22",NA,NA,NA,NA
"2024-06-18","2024-06-18 23:41:00","AMETHYST","night",19,NA,"","Riffle","","Left","Rock",NA,"Night",-72.460348,42.38160433,"","iPad",2.05,"2024-06-19",70,"Clear","No rain","23:40","04:33","AMTH202406182348EST",NA,"23:48",NA,NA,NA,NA
"2024-06-19","2024-06-19 00:15:00","AMETHYST","night",59,189,"","Riffle","","Center","Rock",NA,"Night",-72.4603245,42.381543,"Moving thought I saw a higher signal 194","iPad",2.05,"2024-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 00:20:00","BUFFAM","night",13,NA,"","Run","","Left","Rock",NA,"Night",-72.46009567,42.38129533,"","iPad",0.6,"2024-06-19 02:07:27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 00:30:00","BUFFAM","night",14,NA,"","Run","","Center","Rock",NA,"Night",-72.45987783,42.38112333,"","iPad",0.6,"2024-06-19 02:07:27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 00:38:00","BUFFAM","night",18,NA,"","Riffle","","Center","Rock",NA,"",-72.45978317,42.38115033,"","iPad",0.6,"2024-06-19 02:07:27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 00:42:00","BUFFAM","night",57,NA,"","Pool","","Center","Sand",NA,"Night",-72.459834,42.3811825,"","iPad",0.6,"2024-06-19 02:07:27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 00:45:00","BUFFAM","night",11,NA,"","Pool","","Center","Sand",NA,"Night",-72.46000067,42.3811105,"","iPad",0.6,"2024-06-19 02:07:27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 00:47:00","BUFFAM","night",62,NA,"","Pool","","Center","Rock",NA,"Night",-72.45965467,42.381149,"","iPad",0.6,"2024-06-19 02:07:27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 01:04:00","BUFFAM","night",60,NA,"","Run","","Center","Rock",NA,"Night",-72.45896133,42.38156433,"","iPad",0.6,"2024-06-19 02:07:27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 01:23:00","HARRIS","night",20,NA,"","Run","","Center","Rock",NA,"Night",-72.46028633,42.3811335,"","iPad",1.45,"2024-06-19 01:13:24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 01:37:00","AMETHYST","night",56,NA,"","Pool","","Center","Sand",NA,"Night",-72.4609045,42.3814945,"","iPad",2.05,"2024-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 01:53:00","AMETHYST","night",61,NA,"","Pool","","Center","Sand",NA,"Night",-72.46330267,42.3795555,"","iPad",2.05,"2024-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024-06-19","2024-06-19 02:01:00","AMETHYST","night",56,NA,"","Pool","","Left","Sand",NA,"Night",-72.460885,42.3815375,"","iPad",2.05,"2024-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
