"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST"
"2024-07-24","2024-07-24 17:40:00","DICKEY","night",31,NA,"","Riffle","","Right",NA,"Pebble,Rock,Granule","Fully shaded",-72.3711055,42.44401133,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 17:45:00","DICKEY","night",26,NA,"","Run","","Center",NA,"Rock","Fully shaded",-72.37033933,42.44361883,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 17:48:00","DICKEY","night",37,NA,"","Run","","Left",NA,"Rock","Fully shaded",-72.37024467,42.44347233,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 18:06:00","DICKEY","night",38,NA,"","Run","","Center",NA,"Rock,Sand","Fully shaded",-72.37342333,42.44441017,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 18:09:00","DICKEY","night",32,NA,"","Run","","Left",NA,"Pebble,Granule","Fully shaded",-72.37347767,42.44403883,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 18:26:00","DICKEY","night",31,NA,"","Riffle","","Right",NA,"Rock,Pebble,Granule","Fully shaded",-72.37104783,42.4439305,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 18:35:00","DICKEY","night",26,NA,"","Pool","","Right",NA,"Rock","Fully shaded",-72.370345,42.44360367,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 18:37:00","DICKEY","night",37,NA,"","Run","","Left",NA,"Rock,Pebble","Fully shaded",-72.37028367,42.44359183,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 19:15:00","DICKEY","night",26,NA,"","Run","","Center",NA,"Rock","Night",-72.3704525,42.4436035,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 19:17:00","DICKEY","night",37,NA,"","Run","","Center",NA,"Rock","Night",-72.37037717,42.44356267,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 19:21:00","DICKEY","night",31,NA,"","Riffle","","Center",NA,"Pebble,Rock","Night",-72.3711985,42.44393417,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 19:34:00","DICKEY","night",38,NA,"","Run","","Right",NA,"Rock,Pebble","Night",-72.373357,42.4443855,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 19:38:00","DICKEY","night",32,NA,"","Pool","","Center",NA,"Rock","Night",-72.37342317,42.44395433,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 20:15:00","DICKEY","night",31,NA,"","Riffle","","Center",NA,"Rock","Night",-72.37096783,42.44393533,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 20:19:00","DICKEY","night",26,NA,"","Run","","Center",NA,"Rock,Pebble","Night",-72.3702305,42.44364083,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 20:21:00","DICKEY","night",37,NA,"","Run","","Center",NA,"Sand,Rock","Night",-72.370172,42.44354533,"We saw the fish.","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 21:05:00","DICKEY","night",31,NA,"","Riffle","","Right",NA,"Rock","",-72.3711205,42.4439375,"Didn’t see fish potentially deceased.","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 21:15:00","DICKEY","night",26,NA,"","Run","","Center",NA,"Rock,Sand","Night",-72.370369,42.44366117,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 21:17:00","DICKEY","night",37,NA,"","Run","","Left",NA,"Rock,Pebble","Night",-72.37034867,42.44377567,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 22:09:00","DICKEY","night",38,NA,"","Run","","Center",NA,"Rock","Night",-72.37348067,42.44436033,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 22:15:00","DICKEY","night",32,NA,"","Pool","","Left",NA,"Sand,Granule,Pebble","Night",-72.373339,42.44391883,"","iPad",1.65,"2024-07-24 18:21:54"
