"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","totalDischarge","ftTime_EST"
"2024-08-06","2024-08-06 19:18:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Rock,Pebble","Night",-72.32971017,42.44360017,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 19:52:00","UNDERHILL","night",35,NA,"","Pool","","Right",NA,"Rock,Boulder","Night",-72.3296545,42.4437785,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 19:58:00","UNDERHILL","night",44,NA,"","Pool","","Center",NA,"Rock,Pebble","Night",-72.32793783,42.44494367,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 20:01:00","UNDERHILL","night",45,NA,"","Pool","","Center",NA,"Rock,Boulder","Night",-72.32780417,42.44523083,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 20:07:00","UNDERHILL","night",33,NA,"","Glide","","Center",NA,"Rock,Pebble","Night",-72.326227,42.445448,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 21:01:00","UNDERHILL","night",33,NA,"","Run","","Center",NA,"Rock,Pebble","Night",-72.32623583,42.44556933,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 21:09:00","UNDERHILL","night",45,NA,"","Pool","","Left",NA,"Rock,Pebble","Night",-72.32790733,42.44522267,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 21:15:00","UNDERHILL","night",44,NA,"","Pool","","Center",NA,"Rock,Pebble","Night",-72.32803233,42.4448825,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 21:22:00","UNDERHILL","night",35,NA,"","Pool","","Right",NA,"Boulder,Rock","Night",-72.32967833,42.443772,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 21:41:00","UNDERHILL","night",35,NA,"","Run","","Right",NA,"Rock,Boulder","Night",-72.32946267,42.443754,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 21:48:00","UNDERHILL","night",44,NA,"","Pool","","Center",NA,"Rock,Boulder","Night",-72.3278855,42.44495183,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 21:49:00","UNDERHILL","night",45,NA,"","Pool","","Center",NA,"Pebble,Rock","Night",-72.32774717,42.44521017,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-06","2024-08-06 21:54:00","UNDERHILL","night",33,NA,"","Glide","","Left",NA,"Rock,Pebble","Night",-72.32627683,42.44546933,"","iPad",-1.14,"2024-08-06 17:56:47"
"2024-08-07","2024-08-07 07:39:00","DRY UPPER","day",21,NA,"","Pool","","Center",NA,"","Fully shaded",-72.50599983,42.6683585,"Too murky to see substrate","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 08:02:00","DRY UPPER","day",30.1,188,"","Pool","Woody_debris","Center",NA,"Rock,Pebble","Fully shaded",-72.50505783,42.66818983,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 08:16:00","DRY UPPER","day",16,NA,"","Pool","","Center",NA,"Rock,Pebble","Fully shaded",-72.50455967,42.66753883,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 08:30:00","DRY UPPER","day",54,NA,"","Run","Woody_debris","Left",NA,"Pebble,Rock,Granule","Lightly shaded",-72.50403917,42.66596033,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 10:04:00","DRY UPPER","day",21,186,"","Pool","","Center",NA,"Sand,Granule","Mostly shaded",-72.50467883,42.66194033,"Moved up stream probably alive","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 11:04:00","DRY UPPER","day",29.1,NA,"","Pool","Root_bundle","Right",NA,"Mud,Pebble,Rock","Mostly shaded",-72.50594267,42.66836,"Changed from 25 to 29.1 because of QAQC","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 11:09:00","DRY UPPER","day",30.1,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule","Mostly shaded",-72.505065,42.668268,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 11:16:00","DRY UPPER","day",16,NA,"","Pool","Root_bundle","Center",NA,"Rock,Sand","Mostly shaded",-72.504481,42.66779983,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 11:24:00","DRY UPPER","day",54,NA,"","","","",NA,"Pebble,Rock,Sand","Mostly shaded",-72.5039475,42.666022,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 12:07:00","DRY UPPER","day",54,NA,"","Pool","Woody_debris","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.50412,42.6660135,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 12:17:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Center",NA,"Mud","Fully shaded",-72.50459817,42.66781083,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 12:23:00","DRY UPPER","day",30.1,NA,"","Pool","","Center",NA,"Rock","Mostly shaded",-72.50493033,42.66818567,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 12:30:00","DRY UPPER","day",29.1,NA,"","Pool","","Left",NA,"Mud","Fully shaded",-72.5062175,42.66838867,"","iPad",0.25,"2024-08-07 08:20:43"
"2024-08-07","2024-08-07 17:18:00","DRY UPPER","night",29.1,NA,"","Run","","Center",NA,"Mud,Rock","Mostly shaded",-72.50586667,42.668335,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 17:21:00","DRY UPPER","night",30.1,NA,"","Pool","Woody_debris,Root_bundle","Left",NA,"Mud,Rock","Fully shaded",-72.50511617,42.66820567,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 17:25:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris,Root_bundle","Center",NA,"Mud,Sand","Fully shaded",-72.50454767,42.6675745,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 17:30:00","DRY UPPER","night",54,NA,"","Pool","Woody_debris,Root_bundle","Right",NA,"Mud,Rock","Mostly shaded",-72.50412117,42.666043,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 17:45:00","DRY UPPER","night",21,NA,"","Pool","Woody_debris","Center",NA,"Rock,Boulder,Mud","Fully shaded",-72.504426,42.66193717,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 18:11:00","DRY UPPER","night",21,NA,"","Pool","Woody_debris","Left",NA,"Mud","Fully shaded",-72.50450333,42.66180867,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 18:23:00","DRY UPPER","night",54,NA,"","Pool","Root_bundle,Woody_debris","Right",NA,"Mud,Rock","Fully shaded",-72.50415117,42.66622817,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 18:28:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris,Root_bundle","Center",NA,"Mud","Night",-72.50459517,42.66763767,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 18:31:00","DRY UPPER","night",30.1,NA,"","Pool","Woody_debris","Left",NA,"Mud","Night",-72.50498783,42.66826467,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 18:35:00","DRY UPPER","night",29.1,NA,"","Pool","Woody_debris","Center",NA,"Mud,Rock","Night",-72.50601867,42.668467,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 18:59:00","DRY UPPER","night",29.1,NA,"","Run","Woody_debris","Left",NA,"Mud,Rock","Night",-72.506213,42.66837233,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 19:18:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris,Root_bundle","Center",NA,"Mud,Rock","Night",-72.5045675,42.66768083,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 19:53:00","DRY UPPER","night",29.1,NA,"","Run","Woody_debris","Left",NA,"Mud,Rock","Night",-72.50587617,42.668508,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 20:01:00","DRY UPPER","night",30.1,NA,"","Pool","Woody_debris","Left",NA,"Rock,Mud","Night",-72.50508817,42.668164,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 20:07:00","DRY UPPER","night",16,NA,"","Pool","Root_bundle,Woody_debris","Center",NA,"Rock,Mud","Night",-72.50444683,42.66747883,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 20:11:00","DRY UPPER","night",54,NA,"","Pool","Woody_debris","Right",NA,"Rock,Mud","Night",-72.50485733,42.66675767,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 20:51:00","DRY UPPER","night",29.1,NA,"","Pool","","Center",NA,"Rock,Mud","Night",-72.50593433,42.66842167,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 20:55:00","DRY UPPER","night",30.1,NA,"","Pool","","Center",NA,"Rock,Mud","Night",-72.50499817,42.6682125,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 21:00:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris","Center",NA,"Rock,Mud","Night",-72.5045365,42.66771,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 21:05:00","DRY UPPER","night",54,NA,"","Pool","Woody_debris,Root_bundle","Right",NA,"Rock,Mud","Night",-72.50414833,42.66605917,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 21:24:00","DRY UPPER","night",21,NA,"","Pool","","Center",NA,"Mud","Night",-72.50454767,42.66188117,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 21:51:00","DRY UPPER","night",54,NA,"","Pool","Woody_debris","Right",NA,"Mud","Night",-72.50409067,42.66617083,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 21:58:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris","Center",NA,"Rock,Mud","Night",-72.50435733,42.6675475,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 22:01:00","DRY UPPER","night",30.1,NA,"","Pool","Woody_debris","Center",NA,"Rock,Mud","Night",-72.50505167,42.668263,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-07","2024-08-07 22:03:00","DRY UPPER","night",29.1,NA,"","Pool","Woody_debris","Center",NA,"Mud","Night",-72.506026,42.66841933,"","iPad",-0.09,"2024-08-07 20:19:58"
"2024-08-08","2024-08-08 07:57:00","BUFFAM","day",60,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.45830917,42.38210683,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 08:06:00","BUFFAM","day",18,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.45995667,42.3812395,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 08:08:00","BUFFAM","day",14,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.4598845,42.3811995,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 08:16:00","HARRIS","day",20,NA,"","Riffle","Woody_debris","Center",NA,"Rock","",-72.46015867,42.38119583,"","iPad",5.79,"2024-08-08 09:31:11"
"2024-08-08","2024-08-08 08:20:00","AMETHYST","day",62,NA,"","Riffle","","Center",NA,"Pebble","Fully shaded",-72.46039533,42.38129167,"","iPad",5.85,NA
"2024-08-08","2024-08-08 08:29:00","BUFFAM","day",60,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.45855483,42.3820495,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 08:41:00","BUFFAM","day",18,NA,"","Run","","Center",NA,"Sand","Fully shaded",-72.45998167,42.38109233,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 08:43:00","BUFFAM","day",14,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.4599885,42.38134217,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 08:45:00","HARRIS","day",20,NA,"","Riffle","Woody_debris","Center",NA,"Rock","",-72.46029133,42.38122283,"","iPad",5.79,"2024-08-08 09:31:11"
"2024-08-08","2024-08-08 08:48:00","AMETHYST","day",62,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.46051367,42.38140467,"","iPad",5.85,NA
"2024-08-08","2024-08-08 09:19:00","AMETHYST","day",19,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.460716,42.38127783,"Possiably in rock dam.","iPad",5.85,NA
"2024-08-08","2024-08-08 09:24:00","AMETHYST","day",62,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.46045417,42.3814035,"","iPad",5.85,NA
"2024-08-08","2024-08-08 09:27:00","HARRIS","day",20,NA,"","Riffle","Woody_debris","Center",NA,"Rock","Fully shaded",-72.46034183,42.38120567,"","iPad",5.79,"2024-08-08 09:31:11"
"2024-08-08","2024-08-08 09:30:00","BUFFAM","day",14,NA,"","Riffle","","Center",NA,"Rock","Fully shaded",-72.45983733,42.3811925,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 09:32:00","BUFFAM","day",18,NA,"","Riffle","","Center",NA,"Pebble,Rock","Fully shaded",-72.46000983,42.381311,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 10:24:00","BUFFAM","day",60,NA,"","Pool","","Center",NA,"Rock,Boulder,Pebble","Fully shaded",-72.45854267,42.3820815,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 10:29:00","BUFFAM","day",18,NA,"","Pool","","Center",NA,"Rock,Pebble","Fully shaded",-72.45990733,42.38118117,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 10:29:00","BUFFAM","day",14,NA,"","Riffle","","Center",NA,"Rock,Boulder","Fully shaded",-72.45998033,42.38118033,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 10:31:00","HARRIS","day",20,NA,"","Riffle","","Center",NA,"Boulder,Rock","Fully shaded",-72.46030283,42.381002,"","iPad",5.79,"2024-08-08 09:31:11"
"2024-08-08","2024-08-08 10:34:00","AMETHYST","day",62,NA,"","Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.46043117,42.38130617,"","iPad",5.85,NA
"2024-08-08","2024-08-08 10:36:00","AMETHYST","day",19,NA,"","Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.4608765,42.38136283,"","iPad",5.85,NA
"2024-08-08","2024-08-08 11:42:00","BUFFAM","day",60,NA,"","Pool","","Center",NA,"Rock,Boulder,Pebble","Mostly shaded",-72.45847817,42.38201233,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 11:46:00","BUFFAM","day",18,NA,"","Pool","","Right",NA,"Rock,Boulder","Mostly shaded",-72.459853,42.3813315,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 11:47:00","BUFFAM","day",14,NA,"","Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.45986067,42.38138183,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 11:48:00","HARRIS","day",20,NA,"","Riffle","","Center",NA,"Boulder,Rock","Mostly shaded",-72.460177,42.38128683,"","iPad",5.79,"2024-08-08 09:31:11"
"2024-08-08","2024-08-08 11:50:00","AMETHYST","day",62,NA,"","Run","","Center",NA,"Rock,Pebble","Lightly shaded",-72.46038517,42.381457,"","iPad",5.85,NA
"2024-08-08","2024-08-08 11:52:00","AMETHYST","day",19,NA,"","Riffle","","Center",NA,"Rock,Pebble","Lightly shaded",-72.4608645,42.38152,"","iPad",5.85,NA
"2024-08-08","2024-08-08 12:02:00","AMETHYST","day",19,NA,"","Riffle","","Center",NA,"Rock,Pebble,Granule","Lightly shaded",-72.46087033,42.38146283,"","iPad",5.85,NA
"2024-08-08","2024-08-08 12:05:00","AMETHYST","day",62,NA,"","Riffle","","Center",NA,"Rock,Boulder,Pebble","Lightly shaded",-72.46037267,42.38137967,"","iPad",5.85,NA
"2024-08-08","2024-08-08 12:07:00","HARRIS","day",20,NA,"","Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.46040367,42.381225,"","iPad",5.79,"2024-08-08 09:31:11"
"2024-08-08","2024-08-08 12:08:00","BUFFAM","day",14,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule","Mostly shaded",-72.4600855,42.381246,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 12:08:00","BUFFAM","day",18,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule","Mostly shaded",-72.4599305,42.3812415,"","iPad",0.06,"2024-08-08 08:25:54"
"2024-08-08","2024-08-08 17:13:00","BUFFAM","night",60,NA,"","Riffle","Woody_debris","Center",NA,"Rock,Pebble","Fully shaded",-72.45861217,42.38211183,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 17:23:00","BUFFAM","night",14,NA,"","Run","","Center",NA,"Rock,Boulder","Fully shaded",-72.45992567,42.381249,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 17:24:00","BUFFAM","night",18,NA,"","Riffle","","Left",NA,"Rock,Boulder","Mostly shaded",-72.459963,42.381272,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 17:37:00","BUFFAM","night",62,NA,"","Pool","","Left",NA,"Rock,Boulder,Pebble","Mostly shaded",-72.46015083,42.38123883,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 17:38:00","BUFFAM","night",20,NA,"","Pool","Woody_debris","Center",NA,"Rock,Boulder","Mostly shaded",-72.46019217,42.38116483,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 17:52:00","AMETHYST","night",19,NA,"","Riffle","","Center",NA,"Rock,Pebble","Mostly shaded",-72.46086917,42.38140283,"","iPad",-6.86,NA
"2024-08-08","2024-08-08 18:07:00","AMETHYST","night",19,NA,"","Riffle","","Center",NA,"Rock,Boulder","Mostly shaded",-72.46111283,42.381516,"","iPad",-6.86,NA
"2024-08-08","2024-08-08 18:09:00","BUFFAM","night",62,NA,"","Run","","Left",NA,"Rock,Boulder","Night",-72.4602385,42.38136083,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 18:11:00","HARRIS","night",20,NA,"","Pool","Woody_debris","Left",NA,"Rock,Boulder","Night",-72.46011733,42.38107917,"","iPad",-4.5,"2024-08-08 19:45:08"
"2024-08-08","2024-08-08 18:13:00","BUFFAM","night",14,NA,"","Riffle","","Center",NA,"Rock,Boulder","Night",-72.460063,42.38133383,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 18:15:00","BUFFAM","night",18,NA,"","Riffle","","Left",NA,"Rock,Boulder","Night",-72.46004133,42.3813485,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 18:20:00","BUFFAM","night",60,NA,"","Pool","","Center",NA,"Pebble","Night",-72.45853017,42.38214083,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 18:59:00","BUFFAM","night",60,NA,"","Riffle","","Center",NA,"Rock,Pebble","Night",-72.45862917,42.3820435,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 19:03:00","BUFFAM","night",18,NA,"","Riffle","","Left",NA,"Rock,Boulder","Night",-72.45983567,42.38128167,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 19:04:00","BUFFAM","night",14,NA,"","Run","","Left",NA,"Boulder,Rock","Night",-72.45990817,42.38128967,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 19:09:00","HARRIS","night",20,NA,"","Riffle","","Right",NA,"Rock,Boulder","Night",-72.460362,42.38110133,"","iPad",-4.5,"2024-08-08 19:45:08"
"2024-08-08","2024-08-08 19:13:00","BUFFAM","night",62,NA,"","Riffle","","Left",NA,"Rock,Boulder","Night",-72.460259,42.38138317,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 19:16:00","AMETHYST","night",19,NA,"","Riffle","","Center",NA,"Boulder,Rock","Night",-72.46090667,42.38152833,"","iPad",-6.86,NA
"2024-08-08","2024-08-08 20:03:00","BUFFAM","night",60,NA,"","Riffle","","Center",NA,"Boulder,Rock","Night",-72.4585795,42.3820455,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 20:09:00","BUFFAM","night",18,NA,"","Run","","Center",NA,"Rock,Boulder","Night",-72.4599065,42.3811555,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 20:11:00","BUFFAM","night",14,NA,"","Riffle","","Center",NA,"Rock,Boulder","Night",-72.46001667,42.38122533,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 20:21:00","BUFFAM","night",62,NA,"","Riffle","Woody_debris","Center",NA,"Rock,Boulder","Night",-72.46043333,42.38148617,"","iPad",-2.36,"2024-08-08 17:48:04"
