"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST","airTemp_F","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-07-26","2024-07-26 18:02:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Rock,Boulder","Fully shaded",-72.32970317,42.44375217,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 18:17:00","UNDERHILL","night",41,NA,"","Riffle","","Center",NA,"Boulder","Fully shaded",-72.324461,42.44504017,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 18:22:00","UNDERHILL","night",33,NA,"","Run","Woody_debris","Center",NA,"Rock,Sand","Fully shaded",-72.326378,42.44537183,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 18:26:00","UNDERHILL","night",34,NA,"","Riffle","","Center",NA,"Rock,Boulder","Fully shaded",-72.32652333,42.44562117,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 18:29:00","UNDERHILL","night",45,NA,"","Riffle","","Center",NA,"Boulder,Granule,Sand","Fully shaded",-72.32783433,42.44512583,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 18:38:00","UNDERHILL","night",44,NA,"","Run","Woody_debris","Center",NA,"Sand,Rock,Granule","Fully shaded",-72.32787683,42.444983,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 18:49:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Boulder,Sand","Fully shaded",-72.32962033,42.44353167,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 19:17:00","UNDERHILL","night",35,NA,"","Pool","","Center",NA,"Boulder,Sand","Night",-72.32979517,42.4437995,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 19:38:00","UNDERHILL","night",44,187,"","Run","Woody_debris","Center",NA,"Rock,Sand,Boulder","Night",-72.32801233,42.44503567,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 19:44:00","UNDERHILL","night",45,NA,"","Pool","","Right",NA,"Rock,Pebble,Granule","Night",-72.32772233,42.445166,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 19:50:00","UNDERHILL","night",34,NA,"","Riffle","","Center",NA,"Rock,Boulder","Night",-72.32672183,42.44568633,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 19:53:00","UNDERHILL","night",33,NA,"","Riffle","","Center",NA,"Rock,Granule,Sand","Night",-72.32635833,42.445446,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 19:59:00","UNDERHILL","night",41,NA,"","Riffle","","Center",NA,"Boulder","Night",-72.32449617,42.44499733,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 20:37:00","UNDERHILL","night",41,NA,"","Riffle","","Right",NA,"Rock,Boulder","Night",-72.32452417,42.444939,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 20:46:00","UNDERHILL","night",33,NA,"","Riffle","","Center",NA,"Sand,Rock","Night",-72.32639767,42.44552617,"Confirmed alive, fish spotted.","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 20:51:00","UNDERHILL","night",34,NA,"","Pool","","Center",NA,"Rock,Sand","Night",-72.326607,42.44548467,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 20:57:00","UNDERHILL","night",45,NA,"","Pool","","Center",NA,"Rock,Sand","Night",-72.32790417,42.44524433,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 21:01:00","UNDERHILL","night",44,NA,"","Run","","Center",NA,"Sand,Rock,Granule","Night",-72.32792,42.44481133,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 21:17:00","UNDERHILL","night",35,NA,"","Pool","","Right",NA,"Boulder,Rock,Sand","Night",-72.329619,42.4436305,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 21:40:00","UNDERHILL","night",35,NA,"","Pool","","Right",NA,"Sand,Boulder","Night",-72.32966933,42.44358867,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 21:53:00","UNDERHILL","night",44,NA,"","Run","","Center",NA,"Sand,Pebble","Night",-72.32803683,42.4449145,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 21:56:00","UNDERHILL","night",45,NA,"","Pool","","Center",NA,"","Night",-72.327885,42.44526283,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 22:01:00","UNDERHILL","night",34,NA,"","Pool","","Center",NA,"Rock,Sand,Pebble","Night",-72.32653767,42.44552783,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 22:06:00","UNDERHILL","night",33,NA,"","Run","","Center",NA,"Sand,Rock,Pebble","Night",-72.32628617,42.44536983,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-26","2024-07-26 22:11:00","UNDERHILL","night",41,NA,"","Riffle","","Center",NA,"Rock,Pebble","Night",-72.32452433,42.44499233,"","iPad",0.6,"2024-07-26 18:03:17",77,"Clear","No rain","17:13","22:13","UNDH202407261805EST","","18:05","Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70
"2024-07-23","2024-07-23 08:42:36","DRY UPPER","day",16,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:43:36","DRY UPPER","day",16,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:43:56","DRY UPPER","day",16,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:44:36","DRY UPPER","day",16,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:52:16","DRY UPPER","day",16,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:52:36","DRY UPPER","day",16,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:52:56","DRY UPPER","day",16,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:56:18","DRY UPPER","day",54,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:56:38","DRY UPPER","day",54,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:56:56","DRY UPPER","day",16,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:56:58","DRY UPPER","day",54,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:57:18","DRY UPPER","day",54,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:57:36","DRY UPPER","day",16,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:57:38","DRY UPPER","day",54,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:58:18","DRY UPPER","day",54,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:58:38","DRY UPPER","day",54,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:58:58","DRY UPPER","day",54,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:59:18","DRY UPPER","day",54,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:59:38","DRY UPPER","day",54,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 08:59:58","DRY UPPER","day",54,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:00:18","DRY UPPER","day",54,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:00:38","DRY UPPER","day",54,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:00:57","DRY UPPER","day",54,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:01:06","DRY UPPER","day",54,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:01:16","DRY UPPER","day",54,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:01:25","DRY UPPER","day",54,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:01:35","DRY UPPER","day",54,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:07:18","DRY UPPER","day",54,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:10:18","DRY UPPER","day",54,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 09:10:38","DRY UPPER","day",54,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 10:15:13","DRY UPPER","day",29.1,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,83,"Mostly cloudy","Moderate rain","07:27","13:24","DRYU202407230833EST","","08:33","42.6342708 N , 72.4923600 W",60,"42.6682103 N 72.5069701",75
"2024-07-23","2024-07-23 17:22:50","DRY UPPER","night",29.1,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,71,"Cloudy","No rain","17:13","22:43","DRYU202407231815EST","There were a ton of 999/ error codes.","18:15","Lat:42.6587346 N Long: 72.50041230 W",75,"Lat: 42.6688091 N Long: 72.5076269 W",80
"2024-07-23","2024-07-23 17:23:10","DRY UPPER","night",29.1,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,71,"Cloudy","No rain","17:13","22:43","DRYU202407231815EST","There were a ton of 999/ error codes.","18:15","Lat:42.6587346 N Long: 72.50041230 W",75,"Lat: 42.6688091 N Long: 72.5076269 W",80
"2024-07-23","2024-07-23 20:20:10","DRY UPPER","night",21,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,71,"Cloudy","No rain","17:13","22:43","DRYU202407231815EST","There were a ton of 999/ error codes.","18:15","Lat:42.6587346 N Long: 72.50041230 W",75,"Lat: 42.6688091 N Long: 72.5076269 W",80
"2024-07-23","2024-07-23 21:34:41","DRY UPPER","night",39.1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,71,"Cloudy","No rain","17:13","22:43","DRYU202407231815EST","There were a ton of 999/ error codes.","18:15","Lat:42.6587346 N Long: 72.50041230 W",75,"Lat: 42.6688091 N Long: 72.5076269 W",80
"2024-07-24","2024-07-24 07:12:32","DICKEY","day",28,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 07:12:47","DICKEY","day",31,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 07:12:53","DICKEY","day",28,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 07:13:28","DICKEY","day",31,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 08:36:01","DICKEY","day",32,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 09:37:26","DICKEY","day",31,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 10:31:51","DICKEY","day",28,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:05:18","DICKEY","day",37,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:08:38","DICKEY","day",37,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:08:58","DICKEY","day",37,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:09:12","DICKEY","day",26,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:09:18","DICKEY","day",37,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:09:38","DICKEY","day",37,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:12:46","DICKEY","day",31,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:14:26","DICKEY","day",31,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:14:46","DICKEY","day",31,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:15:06","DICKEY","day",31,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:15:26","DICKEY","day",31,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:15:46","DICKEY","day",31,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:33:31","DICKEY","day",26,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 12:33:37","DICKEY","day",37,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,78,"Cloudy","Weak rain","07:22","12:44","DCKY202407241048EST","","10:48","42.4422556 N 72.3734784 W",75,"42.4373149 N 72.3546576 W ",75
"2024-07-24","2024-07-24 17:21:39","DICKEY","night",38,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,75,"Cloudy","No rain","17:12","22:44","DCKY202407241830EST","","18:30","Lat: 42.4439420 N Long: 72.3734095 W",75,"Lat:42.4429939 N Long: 72.3700608 W",75
"2024-07-24","2024-07-24 17:21:59","DICKEY","night",38,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"receiver",NA,NA,75,"Cloudy","No rain","17:12","22:44","DCKY202407241830EST","","18:30","Lat: 42.4439420 N Long: 72.3734095 W",75,"Lat:42.4429939 N Long: 72.3700608 W",75
