"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST","airTemp_F","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-06-30","2024-06-30 05:52:00","DRY UPPER","day",53,81,"","","","",NA,"","",-72.50363483,42.66490733,"Went super far down following the signal then lost it and couldn’t find it again.","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:00:00","DRY UPPER","day",42,NA,"","Pool","Woody_debris","Right",NA,"Mud","Mostly shaded",-72.50410967,42.66616317,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:02:00","DRY UPPER","day",49,NA,"","Pool","Woody_debris","Right",NA,"Mud","Mostly shaded",-72.50405233,42.66624517,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:09:00","DRY UPPER","day",48,NA,"","Pool","Woody_debris","Center",NA,"Rock","Fully shaded",-72.504946,42.6668315,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:12:00","DRY UPPER","day",54,NA,"","Pool","Woody_debris","Left",NA,"Mud","Fully shaded",-72.504922,42.66702883,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:16:00","DRY UPPER","day",21,NA,"","Run","Undercut_bank,Root_bundle","Right",NA,"Rock,Mud","Fully shaded",-72.50509533,42.66703833,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:17:00","DRY UPPER","day",24,NA,"","Run","Root_bundle,Undercut_bank","Right",NA,"Rock,Mud","Fully shaded",-72.50510667,42.66702233,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:26:00","DRY UPPER","day",25,NA,"","Run","Root_bundle,Undercut_bank","Right",NA,"Rock,Mud","",-72.505156,42.6670555,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:30:00","DRY UPPER","day",55,NA,"","Pool","Woody_debris","Right",NA,"Mud,Pebble","Fully shaded",-72.5045745,42.66769383,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:32:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Right",NA,"Mud","Fully shaded",-72.504577,42.667724,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 06:34:00","DRY UPPER","day",22,NA,"","Pool","Woody_debris,Undercut_bank","Left",NA,"Mud,Rock","Mostly shaded",-72.5043035,42.66764517,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:10:00","DRY UPPER","day",22,NA,"","Pool","Woody_debris,Root_bundle","Left",NA,"","Mostly shaded",-72.50442667,42.667684,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:14:00","DRY UPPER","day",55,NA,"","Pool","Woody_debris","Right",NA,"Mud","Mostly shaded",-72.50444017,42.66769983,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:15:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Right",NA,"Mud","Mostly shaded",-72.50446,42.66770083,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:20:00","DRY UPPER","day",25,NA,"","Pool","Undercut_bank,Woody_debris","Right",NA,"Rock","Mostly shaded",-72.50498383,42.66701917,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:25:00","DRY UPPER","day",24,NA,"","Pool","Undercut_bank,Woody_debris","Right",NA,"Rock","Mostly shaded",-72.5050235,42.6670005,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:26:00","DRY UPPER","day",21,NA,"","Pool","Undercut_bank,Woody_debris","Right",NA,"Rock","Mostly shaded",-72.5049975,42.66698917,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:36:00","DRY UPPER","day",54,NA,"","Pool","Root_bundle,Woody_debris","Left",NA,"Mud","Fully shaded",-72.5047735,42.66697117,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:39:00","DRY UPPER","day",48,NA,"","Pool","Woody_debris","Center",NA,"Mud","Fully shaded",-72.50476083,42.666759,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:45:00","DRY UPPER","day",49,NA,"","Pool","Root_bundle,Woody_debris","Right",NA,"Mud","Mostly shaded",-72.50398233,42.665974,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 07:46:00","DRY UPPER","day",42,NA,"","Pool","Woody_debris,Root_bundle","Right",NA,"Mud","Mostly shaded",-72.50382433,42.666128,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:18:00","DRY UPPER","day",22,NA,"","Pool","Woody_debris","Left",NA,"Mud","",-72.50437133,42.66770717,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:21:00","DRY UPPER","day",16,NA,"","Pool","Woody_debris","Right",NA,"Mud","Fully shaded",-72.50452067,42.667576,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:29:00","DRY UPPER","day",55,NA,"","Run","Woody_debris","Right",NA,"Mud","Mostly shaded",-72.50448967,42.667664,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:34:00","DRY UPPER","day",24,NA,"","Pool","Undercut_bank","Right",NA,"Mud,Rock","Fully shaded",-72.50513033,42.66693967,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:34:00","DRY UPPER","day",21,NA,"","Pool","Undercut_bank","Right",NA,"Rock","Fully shaded",-72.50521017,42.66690667,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:35:00","DRY UPPER","day",25,NA,"","Pool","Undercut_bank","Right",NA,"Rock,Mud","Fully shaded",-72.5050055,42.6669775,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:39:00","DRY UPPER","day",54,NA,"","Pool","Woody_debris","Left",NA,"Rock","Mostly shaded",-72.50490767,42.6669065,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:41:00","DRY UPPER","day",48,NA,"","Pool","","Center",NA,"Rock","Mostly shaded",-72.50485483,42.66676617,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:47:00","DRY UPPER","day",42,NA,"","Pool","Root_bundle,Woody_debris","Right",NA,"Mud","Mostly shaded",-72.504089,42.666038,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 08:48:00","DRY UPPER","day",49,NA,"","Pool","Root_bundle,Woody_debris","Right",NA,"Mud","Mostly shaded",-72.5040215,42.66611617,"","iPad",0.33,"2024-06-30 05:23:29",71,"Cloudy","No rain","03:57","08:55","DRYU202406300528EST","","05:28","Lat: 42.6626558 N Long: 72.5044938 W",85,"Lat: 42.6688089 N Long: 72.5073252 W",90
"2024-06-30","2024-06-30 13:37:00","DRY UPPER","night",22,NA,"","Pool","Woody_debris,Root_bundle","Center",NA,"Rock","Mostly shaded",-72.50439783,42.6676705,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 13:38:00","DRY UPPER","night",55,NA,"","Pool","Woody_debris","Right",NA,"Rock,Mud","",-72.50461,42.66761183,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 13:42:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris","Right",NA,"Rock","Fully shaded",-72.50465767,42.66758783,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 13:47:00","DRY UPPER","night",21,NA,"","Pool","Woody_debris,Undercut_bank","Right",NA,"Rock,Mud","Mostly shaded",-72.505014,42.66697267,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 13:47:00","DRY UPPER","night",24,NA,"","Pool","Undercut_bank,Woody_debris","Right",NA,"Rock,Mud","Mostly shaded",-72.505011,42.66700883,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 13:48:00","DRY UPPER","night",25,NA,"","Pool","Woody_debris,Undercut_bank","Right",NA,"Rock,Mud","Mostly shaded",-72.50500183,42.66700467,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 13:50:00","DRY UPPER","night",54,NA,"","Pool","Woody_debris,Undercut_bank","Left",NA,"Rock","Mostly shaded",-72.50486733,42.66686917,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 13:54:00","DRY UPPER","night",48,NA,"","Pool","Woody_debris","Center",NA,"Rock","Mostly shaded",-72.5046865,42.66678783,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 13:59:00","DRY UPPER","night",42,NA,"","Pool","Woody_debris","Right",NA,"Rock","Mostly shaded",-72.50398567,42.66614083,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 14:00:00","DRY UPPER","night",49,NA,"","Pool","Woody_debris,Root_bundle","Right",NA,"Rock","Mostly shaded",-72.50401217,42.66622883,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 15:15:00","DRY UPPER","night",22,NA,"","Pool","Root_bundle,Undercut_bank","Left",NA,"Sand","Mostly shaded",-72.50444433,42.66770883,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 15:20:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris","Right",NA,"Sand","Mostly shaded",-72.50464167,42.667621,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 15:23:00","DRY UPPER","night",55,NA,"","Pool","Woody_debris","Right",NA,"Sand","Mostly shaded",-72.5045515,42.66757867,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 15:28:00","DRY UPPER","night",21,NA,"","Pool","Undercut_bank","Right",NA,"Rock","Mostly shaded",-72.50507367,42.666971,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 15:30:00","DRY UPPER","night",24,NA,"","Pool","Undercut_bank","Right",NA,"Rock","Mostly shaded",-72.50507133,42.66696817,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 15:31:00","DRY UPPER","night",25,NA,"","Pool","Undercut_bank","Right",NA,"Rock","Mostly shaded",-72.50506967,42.66695467,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 16:50:00","DRY UPPER","night",54,NA,"","Pool","Root_bundle","Left",NA,"Rock","Mostly shaded",-72.50493483,42.667006,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 16:53:00","DRY UPPER","night",48,NA,"","Run","Woody_debris","",NA,"Rock","Mostly shaded",-72.5050145,42.6668085,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 17:01:00","DRY UPPER","night",49,NA,"","Pool","Root_bundle","Right",NA,"Sand","Mostly shaded",-72.5039955,42.66612,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 17:03:00","DRY UPPER","night",42,NA,"","Pool","Woody_debris","Right",NA,"Rock","Mostly shaded",-72.503954,42.666148,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:09:00","DRY UPPER","night",53,NA,"OUT OF FISH","","","",NA,"","",-72.50361483,42.66409183,"Up in woods. We were able to get a signal of 175 -195 by a log.","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:29:00","DRY UPPER","night",49,NA,"","Pool","Root_bundle","Right",NA,"Rock,Sand","Mostly shaded",-72.50403167,42.66593083,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:30:00","DRY UPPER","night",42,NA,"","Pool","Root_bundle","Right",NA,"Sand,Rock","Mostly shaded",-72.50396283,42.66598183,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:37:00","DRY UPPER","night",48,NA,"","Pool","Woody_debris","Center",NA,"Mud,Rock","Mostly shaded",-72.50491333,42.666711,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:41:00","DRY UPPER","night",54,NA,"","Pool","","Left",NA,"Rock,Mud","Mostly shaded",-72.5049435,42.66718933,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:45:00","DRY UPPER","night",25,NA,"","Pool","Undercut_bank","Right",NA,"Sand,Rock","Mostly shaded",-72.5050505,42.66700517,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:49:00","DRY UPPER","night",24,NA,"","Pool","","Right",NA,"Mud","Mostly shaded",-72.5050775,42.66710783,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:55:00","DRY UPPER","night",16,NA,"","Pool","Woody_debris","Right",NA,"Mud","Mostly shaded",-72.50444933,42.66765683,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:56:00","DRY UPPER","night",55,NA,"","Pool","Woody_debris","",NA,"Mud","Mostly shaded",-72.50439583,42.667678,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
"2024-06-30","2024-06-30 18:57:00","DRY UPPER","night",22,NA,"","Pool","Woody_debris","Center",NA,"Mud,Rock","Mostly shaded",-72.50442,42.66761917,"","iPad",0.25,"2024-06-30 14:19:58",75,"Cloudy","No rain","13:34","","DRYU20240631428EST"," ","14:28","42.6683792 N 72.5062250 W",74,"42.6683792 N 72.5062250 W",74
